fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
13.1,0.63,0.35,2.2,0.08,17.0,88.0,0.99745,3.53,0.58,11.45,6
12.4,1.52,0.01,3.7,0.08,26.34,265.96,0.9955,3.19,0.58,10.41,6
14.3,0.22,0.15,15.32,0.078,17.0,157.3,0.99444,3.57,0.77,12.5,7
10.57,1.17,0.01,2.3,0.33,48.01,75.07,0.9955,3.58,0.37,10.7,6
8.3,0.31,0.39,7.47,0.36,17.0,43.0,1.0,2.97,1.39,13.0,7
8.3,0.6,0.02,15.21,0.084,50.12,240.62,1.0,3.48,0.49,11.0,3
8.9,0.38,0.2,7.42,0.24,14.31,195.56,1.0,3.4,1.45,14.38,5
6.27,0.635,0.38,9.5,0.36,35.06,23.98,0.99736,2.91,0.35,9.34,7
7.4,0.635,0.1,2.4,0.61,47.53,33.0,0.99,3.66,1.56,8.68,7
6.8,0.59,0.06,11.41,0.06,35.01,18.0,0.99,3.41,1.9,9.57,7
6.8,0.59,0.9,6.0,0.06,28.75,270.36,1.0,3.41,0.59,13.88,7
12.07,0.9,0.32,3.0,0.22,59.98,115.0,1.0,3.34,0.59,9.5,5
4.81,1.29,0.52,4.91,0.32,12.0,211.45,0.9964,3.18,0.71,8.82,5
10.18,0.56,0.59,2.2,0.27,6.0,172.12,1.0,3.39,0.54,8.47,6
7.54,1.26,0.13,2.4,0.34,34.0,61.0,0.99528,3.55,0.37,10.8,6
7.3,0.305,0.01,1.2,0.26,33.43,11.0,0.99,3.2,1.89,10.28,6
9.3,0.31,0.86,3.8,0.32,12.02,78.37,1.0,3.23,1.38,11.75,6
9.1,0.28,0.99,9.0,0.19,25.6,9.0,1.0,2.97,0.6,9.04,6
10.0,0.46,0.44,12.45,0.065,51.45,8.0,0.99674,3.78,1.06,12.2,6
6.72,1.22,0.46,4.6,0.57,3.0,10.0,0.99639,3.84,0.94,14.45,7
7.3,0.305,0.39,9.6,0.059,13.0,11.0,0.99,3.85,0.52,14.76,6
12.14,0.315,0.85,3.0,0.42,3.0,6.0,1.0,3.9,1.01,11.9,6
12.76,0.715,0.26,10.48,0.1,20.74,181.88,0.99395,3.62,0.54,9.16,5
6.8,1.48,0.31,8.8,0.3,6.35,32.26,0.99824,3.38,1.76,10.1,6
8.4,0.81,0.32,2.2,0.081,32.0,79.0,0.9964,3.15,1.41,12.21,6
14.9,0.82,0.82,1.8,0.07200000000000001,51.66,246.51,0.99504,3.38,0.89,12.7,6
9.69,0.41,0.35,2.3,0.091,30.1,23.0,1.0,3.32,0.56,10.5,5
8.4,1.37,0.08,15.3,0.41,32.0,154.25,1.0,3.94,1.17,11.0,6
11.51,0.62,0.24,9.56,0.1,38.0,151.28,0.99504,3.2,0.89,11.8,6
13.11,0.99,0.26,8.8,0.07,26.0,235.1,1.0,3.61,0.64,14.56,6
8.27,0.19,0.65,10.38,0.19,14.0,277.58,0.99516,3.18,0.8,11.2,5
9.46,0.3,0.69,12.54,0.064,68.54,187.27,1.0,3.47,0.87,11.0,7
13.55,1.29,0.33,9.27,0.16,30.01,61.45,0.99,3.47,1.47,12.09,6
8.81,0.67,0.19,6.48,0.093,11.0,104.85,0.99736,3.0,0.59,8.51,4
7.42,1.19,0.27,7.52,0.055,68.89,278.81,0.99,2.76,0.87,8.45,5
6.66,0.33,0.38,3.3,0.05,66.59,220.0,0.99468,3.09,0.38,11.81,7
11.06,1.44,0.51,3.97,0.3,54.53,25.0,1.0,3.71,0.71,10.58,5
5.07,0.3,0.01,7.53,0.57,10.6,38.0,0.99,3.48,1.03,10.03,5
7.6,1.21,0.84,11.9,0.078,44.37,12.77,1.0,3.45,0.69,12.29,6
11.53,0.61,0.68,13.88,0.11,13.0,209.74,0.99748,3.48,1.45,9.8,5
15.82,1.38,0.01,1.9,0.59,14.8,76.11,1.0,3.69,1.62,10.5,5
11.1,0.3,0.78,12.94,0.33,57.44,286.76,0.99543,3.39,0.57,13.85,6
8.8,1.19,0.38,2.3,0.46,19.0,72.0,1.0,3.39,0.99,11.54,6
14.98,0.63,0.5,9.05,0.071,6.0,49.86,1.0,2.96,1.21,13.51,4
7.2,0.38,0.28,2.8,0.068,54.92,42.0,1.0,2.83,0.72,14.15,7
7.97,0.41,0.57,9.95,0.073,69.2,124.89,1.0,3.23,1.15,14.18,5
13.13,0.17,0.73,4.37,0.07400000000000001,21.76,234.87,0.99509,3.4,1.21,9.76,7
6.53,0.27,0.49,5.0,0.53,9.0,12.16,0.99484,3.19,0.99,9.6,7
7.26,0.7,0.4,2.6,0.092,13.0,16.61,0.99834,2.85,1.43,14.04,7
14.49,0.5,0.34,2.3,0.33,61.12,256.47,1.0,3.83,0.56,11.15,7
10.75,0.3,0.75,13.99,0.58,11.61,24.0,1.0,3.04,1.61,14.12,7
7.97,0.44,0.54,2.0,0.071,3.68,140.57,1.0,3.14,0.79,11.1,7
10.2,0.43,0.58,2.32,0.16,24.01,75.22,1.0,3.85,0.45,11.94,7
7.61,0.28,0.48,2.1,0.093,6.0,121.8,1.0,3.26,1.96,11.4,7
12.37,0.12,0.78,11.13,0.15,41.47,26.77,0.99552,3.41,1.67,14.58,7
10.86,0.12,0.64,1.8,0.61,51.56,21.0,0.99552,3.29,0.76,13.65,7
8.9,0.12,0.8,4.25,0.075,29.97,225.28,1.0,3.41,0.76,12.98,7
8.21,0.51,0.38,12.87,0.18,39.78,12.0,0.99408,3.26,1.89,10.42,7
5.23,0.31,0.76,2.2,0.33,28.38,163.9,0.99,3.31,1.89,10.31,7
14.74,0.34,0.59,9.89,0.31,54.29,31.94,1.0,3.2,0.56,12.1,7
9.95,0.47,0.4,2.7,0.28,44.38,111.74,0.99538,2.82,1.3,11.64,6
12.35,0.21,0.39,1.9,0.09,9.0,23.0,1.0,3.36,0.38,10.4,5
7.01,0.36,0.52,4.72,0.52,3.63,10.0,0.99,3.2,1.85,8.91,6
9.5,0.37,0.18,13.32,0.2,12.0,51.0,0.99613,3.87,1.52,11.92,6
12.14,1.21,0.58,2.3,0.35,13.2,69.59,0.99,3.47,0.71,9.22,7
5.4,1.0,0.9,4.37,0.08900000000000001,62.75,54.12,1.0,3.52,0.61,10.0,5
6.81,0.47,0.52,8.29,0.058,71.54,141.67,0.99,3.44,1.59,11.1,6
7.1,0.31,0.03,7.76,0.55,60.99,18.0,1.0,3.29,1.24,9.3,5
6.6,1.55,0.96,14.53,0.09,6.09,129.36,1.0,3.62,1.06,9.5,5
10.07,1.49,0.07,2.0,0.14,20.0,27.0,0.99546,3.15,1.54,14.86,6
7.5,1.38,0.48,13.67,0.28,24.66,123.8,0.99,3.29,0.85,9.06,6
12.57,0.46,0.4,10.83,0.065,24.0,48.0,0.99554,3.37,0.5,10.88,6
9.0,0.47,0.41,1.32,0.103,6.0,10.0,1.0,3.13,1.68,8.91,7
7.8,1.47,0.2,13.47,0.097,23.0,121.29,0.99733,3.13,1.01,13.49,5
12.17,0.4,0.43,4.61,0.37,29.0,218.25,0.99,2.87,0.6,12.2,6
6.7,0.42,0.57,13.71,0.079,49.2,59.37,0.99669,2.79,0.4,9.58,5
10.4,0.26,0.32,10.94,0.03,6.0,61.0,0.99724,3.58,1.14,10.9,6
10.4,0.33,0.92,11.61,0.48,6.0,64.04,0.99,3.39,0.87,10.9,6
8.22,1.42,0.6,5.67,0.104,6.0,69.12,0.99,3.22,0.76,13.04,7
8.5,1.1,0.44,11.46,0.079,2.53,38.62,0.99605,3.52,1.92,10.7,5
8.8,1.51,0.41,11.58,0.073,7.0,193.35,0.99,3.69,0.62,11.76,7
7.2,1.27,0.27,2.6,0.48,35.0,97.87,0.997,3.44,0.52,9.4,5
7.2,0.41,0.49,10.0,0.083,35.0,260.89,1.0,3.04,0.52,9.4,5
8.4,0.59,0.83,2.6,0.08,36.45,66.81,1.0,3.65,0.5,13.33,5
7.0,0.4,0.32,3.6,0.35,27.71,119.33,0.99,2.77,1.9,14.21,7
5.87,0.95,0.64,2.72,0.46,8.96,115.29,1.0,3.5,1.07,10.4,5
9.1,0.5,0.75,14.66,0.27,8.0,281.3,0.99774,3.32,1.65,10.3,6
9.86,0.86,0.75,13.82,0.56,13.0,103.24,1.0,3.25,0.62,14.6,5
13.03,0.44,0.13,2.1,0.46,17.79,70.0,0.99418,3.34,0.82,10.96,6
9.1,0.58,0.71,14.55,0.065,8.0,255.05,0.99,2.85,0.65,11.86,6
12.56,0.45,0.75,1.4,0.1,23.45,6.0,1.0,3.13,0.63,14.32,5
11.94,0.81,0.0,13.5,0.064,46.26,276.36,0.99,3.45,1.45,12.74,6
8.67,0.34,0.5,9.44,0.066,3.0,186.71,1.0,3.19,0.55,9.41,7
13.6,1.18,0.98,12.29,0.24,35.0,240.37,0.99,3.32,0.97,10.85,5
7.01,0.39,0.12,7.96,0.06,49.08,27.0,1.0,3.87,1.18,12.34,5
8.18,1.02,0.14,1.5,0.29,37.16,70.02,1.0,3.65,1.03,10.39,6
7.7,0.39,0.17,9.6,0.12,43.49,193.02,0.99596,2.86,0.49,9.4,5
7.1,0.52,0.27,2.0,0.15,6.36,150.47,0.99694,3.45,1.54,9.11,5
6.5,0.57,0.24,11.97,0.57,29.65,190.9,0.99554,3.36,1.55,9.4,6
7.1,0.93,0.28,14.26,0.21,57.37,271.82,0.99,3.45,1.46,9.4,5
8.62,1.51,0.45,2.5,0.092,20.0,112.32,0.99,2.9,0.38,9.4,5
7.7,1.48,0.57,7.43,0.27,51.44,41.0,1.0,3.39,0.45,10.1,6
14.33,0.29,0.0,2.2,0.57,51.54,79.23,1.0,2.86,0.4,12.8,7
6.06,0.64,0.9,2.2,0.39,3.0,217.28,1.0,2.75,0.63,9.12,7
9.75,0.46,0.53,1.4,0.51,6.4,10.0,1.0,3.6,1.39,9.1,6
13.85,0.69,0.2,11.77,0.055,31.44,12.0,0.99162,3.47,0.53,9.98,6
7.5,0.4,0.3,10.12,0.16,9.92,104.84,0.99495,3.48,0.72,11.5,7
8.63,0.35,0.38,1.5,0.36,17.03,164.25,1.0,3.26,0.75,10.6,7
10.11,0.29,0.8,1.74,0.07,13.0,27.0,0.99516,3.26,0.94,11.44,7
6.45,0.36,0.29,1.03,0.6,4.0,278.95,0.9928,3.06,0.55,12.8,7
8.2,0.68,0.5,1.6,0.13,10.27,12.09,1.0,2.8,0.54,10.3,5
6.8,0.67,0.43,7.18,0.52,46.2,8.0,1.0,3.36,1.79,12.8,7
9.1,1.42,0.33,8.15,0.05,13.0,27.0,0.99,2.87,0.84,11.7,7
10.96,1.31,0.14,5.7,0.26,12.0,25.0,0.99,3.26,1.73,14.14,7
15.22,0.7,0.4,5.05,0.16,12.0,157.58,0.99,3.23,0.7,13.77,7
9.6,0.8,0.36,14.68,0.116,26.0,255.35,1.0,3.56,1.05,10.9,5
13.54,0.28,0.27,4.46,0.45,7.0,110.13,0.99354,3.54,0.55,14.62,7
15.15,0.97,0.42,6.55,0.08800000000000001,58.8,19.0,1.0,2.78,1.03,14.39,6
12.68,0.65,0.41,2.1,0.07,1.79,72.76,1.0,3.5,0.48,10.0,5
11.33,0.35,0.23,10.72,0.2,15.39,11.07,1.0,3.07,1.9,12.28,6
8.0,0.58,0.42,14.65,0.13,20.58,7.0,0.99,3.8,1.25,11.2,6
13.69,0.5,0.46,2.2,0.075,14.0,244.77,1.0,3.51,1.2,14.26,6
14.35,1.04,0.4,6.6,0.29,12.0,171.09,0.99486,3.5,1.31,9.35,7
11.49,1.57,0.63,2.02,0.3,36.0,14.3,0.99007,3.99,1.5,8.77,6
7.99,0.51,0.18,13.92,0.08,36.0,109.0,0.99007,3.27,0.44,14.73,6
8.82,1.06,0.14,13.88,0.59,30.54,52.05,1.0,3.66,1.46,10.4,5
11.3,0.36,0.66,8.32,0.123,3.0,269.93,0.99642,3.2,1.31,11.9,6
11.3,0.36,0.39,2.4,0.35,44.38,118.78,1.0,3.36,1.75,8.86,6
7.0,0.51,0.09,6.19,0.48,69.25,258.79,1.0,3.48,0.98,8.83,5
14.59,0.32,0.42,6.21,0.48,3.0,218.09,0.99,3.6,0.73,12.97,6
7.7,0.58,0.96,1.8,0.08800000000000001,12.0,130.02,1.0,3.32,1.68,13.57,7
9.07,0.83,0.0,4.82,0.29,17.0,109.68,1.0,3.65,0.6,8.49,6
7.9,0.31,0.32,2.11,0.066,14.0,36.0,1.0,3.64,0.44,12.6,6
6.4,1.11,0.33,4.51,0.61,28.0,184.62,0.99,3.14,0.52,9.98,5
11.3,1.4,0.21,7.54,0.075,9.96,68.0,0.99586,3.96,1.55,8.55,6
6.13,0.58,0.39,1.8,0.57,21.92,89.85,1.0,3.32,1.99,14.25,7
5.6,1.07,0.6,2.33,0.18,9.0,14.0,0.99488,3.42,0.55,11.5,7
6.5,0.35,0.62,1.74,0.093,29.8,121.53,0.99514,3.35,0.66,9.23,7
8.1,1.36,0.0,4.75,0.35,5.0,109.81,1.0,2.78,0.53,13.11,5
7.5,0.59,0.04,1.89,0.48,17.82,27.0,0.99,3.86,0.59,10.4,6
8.9,0.745,0.45,7.65,0.077,38.14,147.61,1.0,3.2,0.47,9.7,6
10.1,0.37,0.08,8.94,0.31,5.0,17.0,1.0,3.17,1.6,13.79,7
7.6,0.31,0.26,2.5,0.5,58.03,249.59,1.0,3.22,0.58,10.77,7
7.3,0.27,0.1,7.46,0.2,59.03,157.93,0.99,3.4,0.56,10.74,5
8.97,0.94,0.68,15.4,0.22,23.98,276.45,1.0,3.79,0.77,9.66,7
10.18,0.5,0.21,2.2,0.08800000000000001,28.44,246.12,1.0,3.33,0.83,11.1,6
5.02,0.965,0.83,3.66,0.08800000000000001,65.91,97.94,1.0,3.91,0.67,10.2,5
6.9,0.49,0.88,1.7,0.079,61.3,22.43,0.99,3.64,1.87,11.3,6
5.67,0.27,0.1,2.2,0.08800000000000001,21.0,185.86,0.99,3.11,0.83,11.1,6
9.5,1.48,0.24,8.9,0.33,66.25,113.16,0.99859,3.19,1.32,13.76,7
14.16,0.39,0.33,4.47,0.34,12.0,53.0,0.99294,3.36,0.62,12.2,6
6.9,0.3,0.18,1.4,0.3,47.39,184.32,0.99438,2.99,0.69,11.4,6
10.5,1.49,0.69,11.36,0.076,62.01,45.0,1.0,3.31,1.6,10.7,6
10.47,0.73,0.24,15.13,0.23,22.29,84.49,0.99,3.49,0.37,13.47,5
9.3,0.15,0.25,12.7,0.08,34.48,14.0,0.99702,3.27,0.78,10.9,6
9.3,0.5,0.36,8.77,0.36,6.0,92.88,0.99,3.69,1.74,10.8,6
7.41,0.43,0.65,9.5,0.08199999999999999,27.0,277.94,1.0,3.49,1.48,10.4,5
8.5,0.46,0.59,11.75,0.414,32.76,151.01,0.99702,3.03,1.34,14.07,5
5.1,0.605,0.05,2.4,0.073,19.0,66.46,0.99,3.47,0.55,10.38,5
11.01,0.57,0.61,2.3,0.07,46.1,20.0,0.99426,2.99,1.57,14.46,7
7.21,0.64,0.27,13.45,0.59,68.32,77.0,1.0,3.13,0.62,8.79,6
5.55,1.24,0.06,2.0,0.51,5.0,50.21,1.0,3.48,0.71,13.73,6
8.67,0.4,0.46,1.65,0.101,42.39,10.0,1.0,3.08,0.59,9.37,7
6.0,0.42,0.47,3.9,0.104,28.0,82.88,1.0,3.15,0.57,10.85,5
8.71,1.16,0.55,4.4,0.32,30.0,52.0,1.0,3.19,0.86,10.53,7
14.44,0.7,0.98,4.0,0.101,3.0,10.0,1.0,2.95,0.75,8.53,7
11.16,0.23,0.28,7.31,0.37,59.06,8.0,1.0,3.36,0.7,8.62,6
13.86,0.7,0.45,1.8,0.44,7.0,16.0,0.99462,3.92,0.69,12.5,8
5.92,0.58,0.88,1.9,0.098,55.98,76.39,1.0,2.82,1.27,14.21,6
10.2,0.29,0.68,13.38,0.04,27.21,256.73,1.0,2.94,0.58,11.8,6
13.4,0.15,0.49,6.3,0.067,47.11,262.57,0.99418,2.92,1.39,14.43,6
15.19,0.3,0.18,2.4,0.03,51.9,20.0,0.9963,3.29,0.69,12.38,6
8.18,1.2,0.45,2.28,0.08,12.65,26.0,0.99358,3.4,0.52,11.47,7
9.54,1.25,0.79,2.73,0.04,38.77,36.52,0.99572,3.02,0.83,10.9,7
5.38,0.31,0.72,6.59,0.14,59.53,193.43,1.0,2.95,1.69,14.38,7
12.17,1.36,0.83,11.03,0.086,28.0,52.0,0.997,3.77,0.62,10.8,5
10.01,0.48,0.25,11.18,0.29,35.1,37.0,0.99,3.18,1.32,11.1,7
14.97,1.18,0.64,8.1,0.098,30.0,159.6,0.99892,2.85,1.89,11.73,5
7.2,1.28,0.73,11.19,0.083,60.68,128.13,1.0,3.07,0.58,10.39,6
8.0,0.62,0.33,2.7,0.55,28.61,64.84,0.9972,2.99,0.58,10.7,6
7.5,0.58,0.2,5.54,0.15,13.9,89.73,1.0,3.2,1.81,9.2,5
15.34,0.25,0.37,2.0,0.5,13.86,267.25,1.0,3.44,0.48,14.62,7
5.82,0.32,0.56,2.0,0.6,3.0,8.0,1.0,3.15,1.92,11.35,6
8.6,0.86,0.65,6.4,0.08,3.0,195.9,1.0,3.27,1.29,11.0,5
5.23,0.37,0.97,10.74,0.08,64.71,9.43,1.0,3.36,1.81,11.0,5
9.31,1.5,0.82,8.3,0.33,60.67,260.32,0.99,3.45,1.6,12.39,7
10.3,1.19,0.99,12.47,0.047,3.0,214.53,0.99,3.81,1.47,11.47,6
14.48,0.3,0.68,8.3,0.05,4.66,79.95,1.0,2.85,0.67,9.46,7
4.94,0.38,0.29,1.8,0.54,25.52,70.0,1.0,3.42,1.43,12.01,6
7.39,1.18,0.26,2.4,0.41,32.0,59.0,1.0,3.33,0.77,8.43,6
5.25,0.38,0.32,6.37,0.14,26.86,70.0,0.99,2.82,1.27,12.03,6
13.84,1.24,0.05,11.6,0.44,40.0,253.08,1.0,3.26,1.81,9.6,5
5.94,0.95,0.4,12.13,0.055,3.0,186.88,0.99,2.92,1.51,9.41,7
9.04,0.19,0.75,4.74,0.23,5.93,30.0,0.994,3.79,1.69,11.2,6
11.12,0.41,0.96,1.5,0.28,20.19,41.0,0.99735,3.35,1.37,9.9,7
11.6,0.41,0.54,3.68,0.39,18.34,106.45,0.99735,2.86,0.63,10.79,7
13.51,1.26,0.15,1.9,0.45,64.71,74.0,1.0,3.61,1.95,14.08,8
7.9,0.34,0.42,12.39,0.086,8.0,138.59,1.0,3.81,1.53,14.31,6
4.65,1.13,0.62,6.58,0.081,19.9,86.3,0.99,3.43,0.59,9.22,6
7.43,0.31,0.36,7.72,0.38,39.46,31.0,0.99615,3.54,0.86,12.0,7
6.6,1.46,0.09,4.58,0.117,9.0,14.07,0.99655,3.98,0.89,13.36,6
9.4,0.51,0.47,2.5,0.087,6.0,20.0,1.0,3.8,0.5,14.65,5
12.4,0.725,0.09,2.53,0.117,48.53,17.0,0.99655,2.94,0.49,10.8,6
12.37,0.74,0.38,1.5,0.096,5.0,18.0,1.0,3.12,0.52,14.35,5
4.81,1.28,0.45,5.27,0.49,26.67,16.0,1.0,3.15,0.81,12.5,7
8.6,0.15,0.36,6.79,0.42,20.86,222.47,0.99666,3.64,0.73,9.4,5
4.86,0.95,0.84,2.1,0.56,49.97,188.63,0.99,3.11,0.97,13.53,6
7.4,0.49,0.18,14.19,0.09,52.35,98.36,1.0,3.48,0.77,14.87,6
12.19,0.48,0.31,1.96,0.078,17.46,179.72,0.99402,3.37,0.54,11.2,6
5.84,0.49,0.27,2.1,0.15,26.29,25.0,1.0,3.33,1.07,12.55,6
8.0,1.54,0.52,6.98,0.49,54.56,25.0,1.0,3.43,0.66,9.75,6
6.3,1.39,0.19,1.49,0.5,13.0,248.53,1.0,3.79,0.44,9.2,5
13.41,0.23,0.42,14.16,0.35,9.0,17.0,1.0,3.35,0.54,12.3,6
4.82,0.3,0.96,15.09,0.37,10.0,47.93,0.99523,3.27,0.85,12.67,7
13.96,0.78,0.1,9.91,0.33,4.0,13.0,0.99855,3.97,1.09,9.5,5
4.77,0.52,0.06,14.25,0.171,27.0,66.0,1.0,3.49,0.45,14.04,6
12.38,1.05,0.0,6.91,0.46,25.45,14.0,0.99593,3.26,0.72,12.68,6
5.4,1.36,0.0,6.21,0.42,1.38,55.0,1.0,3.54,0.64,9.25,7
7.9,0.81,0.86,7.01,0.056,54.57,35.0,0.99,3.63,1.61,11.0,6
8.9,0.24,0.39,4.53,0.09,61.17,20.46,0.99698,3.12,0.48,9.5,6
5.0,1.05,0.65,4.3,0.046,56.76,80.0,0.99,3.35,0.66,13.6,6
7.37,0.69,0.07,8.83,0.091,15.0,49.59,0.99572,2.95,1.36,12.19,6
7.0,0.69,0.07,2.5,0.03,25.35,21.0,0.99,3.45,0.72,12.17,6
7.0,0.69,0.75,2.5,0.33,27.49,21.0,0.99,3.38,0.6,11.3,6
4.61,1.54,0.14,5.79,0.03,30.7,231.76,1.0,3.3,0.35,13.3,6
5.6,0.66,0.88,13.22,0.18,32.14,172.18,0.99256,3.87,0.58,12.9,5
13.27,0.54,0.53,2.5,0.076,17.64,252.82,0.99235,3.45,0.72,10.71,8
6.6,0.61,0.31,10.4,0.1,50.67,184.77,0.99352,3.44,0.55,11.71,6
6.3,0.21,0.0,3.5,0.42,14.24,24.42,1.0,3.45,0.83,12.31,6
10.7,1.05,0.79,11.07,0.081,21.16,245.28,0.99674,3.49,0.65,13.7,6
6.5,0.74,0.33,5.16,0.59,18.46,13.0,0.99557,3.62,0.64,9.19,4
8.8,0.29,0.38,1.7,0.055,49.51,27.0,0.99394,3.14,1.08,11.3,7
10.73,0.29,0.3,14.8,0.063,67.13,11.0,0.99,3.69,0.54,9.56,6
7.7,0.8,0.57,2.9,0.07200000000000001,31.98,52.0,0.99,3.44,0.6,10.94,6
10.9,1.44,0.05,6.03,0.095,33.82,89.0,0.99,3.22,0.68,14.03,5
13.34,1.5,0.35,14.66,0.61,24.0,70.0,1.0,2.83,0.91,8.88,6
12.2,0.67,0.06,1.78,0.35,10.13,74.2,0.99,3.32,0.63,10.4,6
5.9,0.48,0.37,7.69,0.02,57.0,86.52,0.99341,3.57,0.44,9.5,5
6.63,1.01,0.21,5.34,0.56,39.81,251.95,0.99,3.4,0.88,13.6,7
7.2,0.53,0.99,10.86,0.11,43.92,18.0,1.0,3.37,0.68,11.2,7
5.24,0.28,0.35,5.02,0.33,6.0,15.0,1.0,3.3,0.56,11.8,7
13.43,0.88,0.46,1.7,0.46,21.03,8.28,0.9946,2.8,0.56,13.4,6
7.16,0.33,0.45,2.0,0.08,57.69,13.0,1.0,3.08,0.76,11.4,6
7.51,0.24,0.44,14.61,0.18,6.0,14.03,1.0,2.78,1.85,10.44,6
5.27,0.41,0.15,10.56,0.104,6.02,92.5,0.99786,3.14,0.58,13.81,5
8.2,1.48,0.82,2.0,0.16,16.0,178.96,1.0,3.34,1.13,14.9,6
6.94,1.24,0.07,12.42,0.28,10.12,143.58,0.99,3.84,0.87,10.47,6
8.39,0.38,0.32,3.75,0.32,66.13,42.48,0.99,3.27,0.85,11.0,6
6.9,0.84,0.42,1.53,0.043,9.6,174.36,1.0,3.3,1.18,13.8,6
7.0,0.22,0.14,4.32,0.08,16.0,172.77,0.99672,3.61,1.22,14.73,6
11.42,0.32,0.33,2.3,0.57,43.22,254.58,1.0,3.04,0.62,10.93,5
8.2,0.35,0.43,4.79,0.076,13.3,51.0,1.0,3.53,0.33,10.4,6
11.08,0.5,0.63,11.54,0.28,6.0,214.92,0.996,3.28,0.34,9.8,6
13.63,0.41,0.45,6.2,0.071,67.56,268.75,0.99702,3.87,0.49,11.8,7
7.8,0.39,0.91,5.45,0.086,35.48,263.24,0.99,3.98,0.66,12.0,6
6.57,1.0,0.25,10.97,0.14,56.55,224.01,0.99585,3.77,1.16,12.0,6
8.2,0.49,0.95,14.27,0.067,40.5,228.28,0.99473,3.85,0.38,12.8,7
6.91,0.58,0.23,3.75,0.08,16.0,50.87,0.99,3.46,1.98,12.5,6
8.3,1.36,0.2,2.84,0.118,9.0,157.77,0.99616,2.98,0.53,8.4,5
9.6,1.14,0.35,8.46,0.34,33.04,38.0,1.0,3.68,0.48,10.34,6
12.22,0.37,0.0,6.48,0.4,30.81,172.58,1.0,2.96,1.91,11.4,6
9.64,0.37,0.51,2.2,0.118,9.0,270.01,0.99616,2.78,0.53,9.8,5
8.5,0.32,0.2,1.75,0.58,29.32,88.0,0.99524,3.33,1.65,9.81,7
6.67,0.51,0.18,14.71,0.042,13.16,25.68,0.99,3.05,1.37,12.37,7
15.82,0.41,0.11,2.04,0.076,58.28,155.62,0.99,2.92,1.6,10.23,6
9.84,0.41,0.64,4.75,0.6,11.0,239.28,1.0,3.16,0.47,11.88,5
10.6,1.03,0.69,15.47,0.087,6.0,20.0,1.0,3.09,0.72,11.1,7
8.8,0.96,0.21,2.42,0.02,39.24,249.34,0.99551,3.21,1.92,10.38,6
10.67,1.23,0.42,3.82,0.22,12.0,65.14,1.0,3.93,1.15,9.51,7
5.78,0.785,0.21,3.8,0.25,69.6,21.0,1.0,3.3,1.42,11.08,5
9.0,0.785,0.19,4.95,0.24,38.68,64.57,1.0,3.98,1.16,10.0,5
8.94,0.44,0.5,4.11,0.35,15.0,61.11,0.99,3.01,1.1,13.33,5
9.9,0.54,0.56,12.02,0.111,17.68,222.27,0.99709,2.94,1.82,10.2,5
7.24,0.43,0.47,12.16,0.07400000000000001,57.96,119.8,0.99528,3.98,1.96,9.11,7
6.5,0.55,0.27,9.32,0.24,8.0,133.13,1.0,3.21,1.89,12.0,6
7.6,0.5,0.17,2.1,0.086,5.0,14.0,0.99,3.95,0.38,10.55,6
9.2,0.36,0.8,1.6,0.5,41.51,246.84,1.0,3.2,1.73,10.5,6
10.3,0.66,0.65,12.62,0.14,63.99,286.83,0.99,3.54,0.68,8.58,6
9.7,0.14,0.21,2.1,0.06,40.1,16.0,0.99,2.95,0.74,13.94,6
13.19,0.87,0.36,4.65,0.4,26.0,165.19,1.0,3.46,0.94,12.15,6
9.47,0.61,0.0,4.34,0.46,27.85,121.85,0.99716,3.94,0.96,9.5,6
7.1,0.83,0.39,2.2,0.05,50.87,117.41,1.0,3.61,0.68,10.07,6
6.5,0.88,0.1,8.86,0.079,34.69,69.15,0.99,3.58,1.68,11.2,4
4.78,0.66,0.0,4.8,0.052000000000000005,33.78,203.9,0.99318,3.56,1.69,13.24,7
5.78,0.915,0.0,2.1,0.56,49.71,129.46,1.0,3.45,0.73,9.61,5
9.43,1.29,0.33,2.4,0.37,44.46,47.0,0.99599,3.06,1.66,11.0,6
8.2,0.61,0.49,7.96,0.57,11.0,47.0,1.0,3.27,0.65,14.34,6
10.78,0.78,0.73,13.36,0.51,22.65,268.56,1.0,2.74,0.44,13.32,5
10.2,0.37,0.54,14.37,0.068,41.0,195.51,0.99754,2.89,1.36,12.29,6
15.11,0.66,0.07,1.6,0.02,16.0,148.64,0.99572,3.9,0.6,11.22,5
15.79,0.64,0.4,2.1,0.08,62.5,194.13,0.99,3.22,1.22,13.76,5
9.57,0.45,0.3,2.0,0.19,6.37,160.76,0.99346,3.33,0.46,11.75,6
6.6,0.32,0.31,14.11,0.079,65.66,169.35,0.9963,3.21,0.34,10.93,5
7.0,1.44,0.2,14.53,0.11,6.0,39.0,1.0,3.33,0.4,12.17,6
13.16,0.2,0.54,12.63,0.42,40.68,124.6,0.99538,3.36,1.73,9.38,5
15.69,0.9,0.21,13.5,0.19,69.51,262.38,1.0,2.9,1.98,10.62,4
10.19,0.6,0.77,4.6,0.21,71.01,98.31,0.99652,3.28,0.44,8.87,6
8.28,0.885,0.34,2.3,0.23,6.0,12.0,0.99551,2.84,0.51,10.8,5
8.9,0.25,0.37,14.7,0.32,49.1,121.45,1.0,3.39,0.76,10.94,7
