fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.8,1.42,0.0,12.87,0.07200000000000001,32.0,215.97,0.99491,3.43,1.58,11.62,6
10.7,1.04,0.34,14.57,0.112,69.32,31.27,1.00289,3.15,0.68,14.36,5
7.2,0.34,0.24,2.0,0.22,17.53,128.87,1.0,2.89,0.58,10.1,5
7.2,0.55,0.54,4.22,0.078,7.83,258.03,1.0,3.53,1.05,9.7,5
15.88,0.89,0.23,1.9,0.22,10.0,183.74,0.99,3.22,0.65,9.3,6
15.22,1.07,0.25,2.3,0.078,16.0,86.0,0.99743,3.53,1.89,12.21,5
13.1,0.63,0.35,2.2,0.08,17.0,88.0,0.99745,3.53,0.58,11.45,6
11.79,1.52,0.01,2.3,0.08,26.34,265.96,0.9955,3.19,0.58,9.26,6
14.3,0.22,0.15,3.74,0.078,17.0,157.3,0.99444,3.31,0.77,12.5,7
10.57,0.59,0.01,2.3,0.33,48.01,43.0,0.9955,3.58,0.37,10.7,6
8.3,0.31,0.39,12.13,0.61,17.0,43.0,1.0,3.22,1.39,13.0,7
8.3,0.61,0.02,15.21,0.084,50.12,234.59,1.0,3.48,0.49,11.0,3
8.9,0.31,0.2,2.6,0.24,10.0,185.97,1.0,3.4,0.69,11.8,5
7.4,0.635,0.38,2.4,0.36,34.34,23.98,0.99736,3.58,0.35,11.65,7
7.4,0.635,0.1,2.4,0.61,63.62,33.0,0.99,3.66,1.22,10.8,7
6.8,0.59,0.06,6.0,0.06,35.01,18.0,0.99,3.41,0.55,11.12,7
6.8,0.59,0.06,6.0,0.06,40.44,270.36,1.0,3.41,0.59,14.45,7
12.07,0.9,0.32,3.0,0.22,15.0,115.0,1.0,3.34,0.59,9.5,5
4.81,1.29,0.52,1.65,0.084,12.0,211.45,0.9964,3.18,0.71,14.0,5
13.96,0.56,0.0,2.2,0.079,6.0,172.12,1.0,3.59,0.54,8.47,6
7.54,1.26,0.13,2.4,0.34,34.0,61.0,0.99528,3.55,0.59,10.8,6
7.3,0.305,0.01,1.2,0.26,61.38,11.0,0.99,3.2,0.52,10.28,6
9.3,0.97,0.83,3.8,0.132,24.93,78.37,1.0,3.23,1.38,11.75,6
9.1,0.28,0.99,9.0,0.19,25.6,9.0,1.0,3.25,0.6,10.9,6
10.0,0.46,0.44,12.45,0.065,6.77,8.0,0.99674,3.46,1.34,12.2,6
9.4,1.42,0.46,4.6,0.57,3.0,10.0,0.99639,3.27,0.64,14.45,7
7.3,0.305,0.39,1.2,0.059,51.76,11.0,0.99,3.85,0.52,14.76,6
7.33,0.315,0.4,2.2,0.42,3.0,6.0,1.0,3.4,1.01,11.9,6
12.76,0.715,0.98,10.5,0.1,2.77,181.88,0.99395,3.62,0.61,9.66,5
6.8,1.48,0.31,8.8,0.3,6.35,45.0,0.99824,3.38,1.76,10.1,6
8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.49,11.0,6
14.9,0.82,0.82,1.8,0.07200000000000001,38.0,246.51,0.99504,3.38,0.89,11.8,6
9.6,0.41,0.35,2.3,0.091,30.1,23.0,1.0,3.32,0.56,10.5,5
8.4,1.37,0.55,2.2,0.41,32.0,79.0,0.9964,3.3,1.77,11.0,6
8.4,0.62,0.27,9.56,0.1,38.0,151.28,0.99504,2.78,0.89,11.8,6
13.11,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.61,0.64,14.56,6
8.6,0.19,0.27,10.38,0.6,14.0,277.58,0.99516,3.18,0.8,11.2,5
9.46,0.22,0.69,12.54,0.064,68.54,77.0,0.99604,3.47,0.87,11.0,7
9.4,1.06,0.33,9.27,0.16,30.01,73.0,0.99786,3.47,0.9,10.2,6
8.4,0.67,0.19,1.86,0.093,11.0,75.0,0.99736,3.0,0.59,14.46,4
15.63,0.47,0.27,2.3,0.055,14.0,176.69,0.99,2.76,0.87,11.2,5
8.7,0.33,0.38,3.3,0.05,66.59,187.64,0.99468,3.3,0.73,12.0,7
6.6,0.61,0.01,3.97,0.3,8.0,25.0,1.0,3.49,0.73,10.58,5
13.03,0.3,0.01,2.0,0.07400000000000001,17.89,38.0,0.99,3.48,0.65,9.98,5
7.6,1.21,0.09,11.9,0.078,44.37,66.0,1.0,3.45,0.69,9.5,6
11.53,0.61,0.5,12.06,0.11,13.0,209.74,0.99748,3.48,1.45,9.8,5
6.6,1.38,0.01,1.9,0.59,8.0,266.34,0.99746,3.69,1.66,10.5,5
8.54,0.3,0.78,10.42,0.33,19.0,286.76,0.99543,3.39,0.57,13.85,6
8.8,0.3,0.38,2.3,0.46,19.0,72.0,1.0,3.39,0.99,10.01,6
12.0,0.63,0.5,4.03,0.071,6.0,49.86,0.99791,3.07,1.21,13.51,4
7.2,0.38,0.28,2.8,0.068,54.92,42.0,1.0,2.83,0.72,10.25,7
7.97,0.46,0.17,14.73,0.073,69.2,124.89,1.0,3.61,1.15,14.18,5
15.78,0.17,0.28,2.2,0.07400000000000001,13.0,25.0,0.99509,2.93,1.21,9.68,7
6.53,1.57,0.49,5.0,0.15,9.0,227.16,0.99484,3.19,1.21,12.5,7
7.26,0.7,0.4,2.6,0.092,13.0,16.61,0.99834,2.85,1.43,14.04,7
14.49,0.5,0.34,2.3,0.53,10.0,256.47,0.99864,3.83,0.77,11.15,7
10.75,1.11,0.49,5.54,0.57,11.0,24.0,0.99498,3.27,0.64,14.12,7
9.38,0.44,0.54,2.0,0.071,3.68,20.0,1.0,3.14,0.79,11.1,7
10.2,0.43,0.58,2.32,0.16,24.01,72.12,0.99,3.29,0.45,12.0,7
7.61,0.28,0.48,2.1,0.093,6.0,262.62,1.0,3.26,1.96,12.4,7
12.07,0.12,0.39,1.8,0.15,10.0,21.0,0.99552,3.41,0.76,10.11,7
10.86,0.12,0.72,1.8,0.075,51.56,21.0,0.99552,3.29,0.76,11.9,7
8.9,0.12,0.8,12.09,0.075,29.97,21.0,1.0,3.41,0.76,12.98,7
14.08,1.17,0.48,12.87,0.18,42.59,12.0,0.99408,3.26,1.89,10.42,7
5.23,0.31,0.76,2.2,0.33,6.0,280.77,0.99,3.31,1.89,10.31,7
6.14,0.34,0.5,10.51,0.43,5.0,31.94,1.0,3.2,0.56,12.1,7
9.95,0.29,0.4,2.7,0.23,44.38,111.74,0.99538,3.93,0.54,11.64,6
8.5,0.21,0.39,1.9,0.09,9.0,23.0,1.0,3.36,0.38,10.4,5
9.0,0.36,0.52,8.14,0.43,12.97,10.0,0.99,3.2,1.85,8.91,6
9.5,0.37,0.18,2.0,0.2,12.0,51.0,0.99613,3.29,0.58,11.1,6
6.4,1.21,0.12,2.3,0.35,16.63,36.0,0.99,3.47,0.71,11.3,7
5.4,0.7,0.9,4.37,0.08900000000000001,12.0,54.12,0.99,3.34,0.61,10.0,5
6.81,0.47,0.52,8.29,0.058,71.54,38.0,1.0,3.44,1.59,11.1,6
7.1,0.31,0.38,6.19,0.55,60.99,18.0,1.0,3.29,1.5,9.3,5
6.6,1.32,0.96,2.76,0.115,8.07,16.0,1.0,3.54,1.06,9.5,5
10.07,1.49,0.07,2.0,0.1,20.0,27.0,0.99546,3.15,1.54,11.2,6
7.5,0.78,0.27,7.52,0.28,24.66,115.49,0.99518,2.83,0.85,11.93,6
8.3,0.71,0.4,10.7,0.065,24.0,48.0,0.99554,3.09,0.5,10.88,6
9.0,0.47,0.41,1.32,0.103,6.0,10.0,1.0,3.13,1.68,8.91,7
7.8,1.31,0.2,2.1,0.097,23.0,121.29,0.99733,3.13,0.47,13.49,5
14.92,0.4,0.43,9.08,0.37,29.0,218.25,0.9943,3.2,0.6,12.2,6
6.7,0.42,0.57,2.9,0.079,57.08,209.07,0.99669,3.46,0.61,10.2,5
10.4,0.26,0.48,10.94,0.56,6.0,61.0,0.99724,3.58,0.87,10.9,6
10.4,0.33,0.48,12.13,0.48,6.0,64.04,0.99,3.39,0.87,10.9,6
13.96,1.42,0.5,2.4,0.104,6.0,13.0,0.99,3.22,0.76,11.6,7
8.5,1.35,0.44,11.46,0.079,13.22,87.93,0.99605,3.52,0.63,10.7,5
8.8,1.01,0.41,11.58,0.073,7.0,193.35,0.99658,3.69,0.62,11.76,7
7.2,1.43,0.45,11.98,0.48,35.0,72.0,0.997,3.44,0.52,9.4,5
7.2,0.41,0.3,10.0,0.083,35.0,72.0,1.0,3.04,0.52,9.4,5
8.4,0.59,0.83,2.6,0.109,36.45,66.81,1.0,3.65,0.5,13.33,5
7.0,0.4,0.32,3.6,0.48,27.71,119.33,0.99416,3.28,0.49,14.21,7
5.87,0.45,0.64,1.4,0.075,8.96,115.29,1.0,2.88,1.45,10.4,5
9.1,0.5,0.75,14.66,0.27,8.0,164.04,0.99774,3.32,1.12,10.3,6
9.86,0.86,0.75,1.9,0.56,13.0,103.24,1.0,3.25,0.62,14.6,5
7.3,0.44,0.13,2.1,0.07,3.77,70.0,0.99418,3.34,0.82,10.96,6
9.1,0.58,0.71,1.9,0.065,8.0,255.11,0.99,2.85,0.65,11.86,6
12.2,0.45,0.75,1.4,0.1,23.45,6.0,0.99,3.13,0.63,10.4,5
7.4,0.78,0.0,13.5,0.064,7.0,276.36,0.99,3.45,0.49,12.74,6
8.67,0.34,0.5,9.44,0.066,3.0,186.71,1.0,3.19,0.55,14.65,7
13.6,0.36,0.3,12.29,0.08,35.0,70.0,0.99,3.44,0.98,10.85,5
7.01,0.39,0.12,1.14,0.04,49.08,27.0,0.99596,3.87,1.18,9.4,5
11.91,1.02,0.14,1.5,0.073,37.16,202.89,1.0,3.65,0.51,10.39,6
7.7,0.39,0.12,1.7,0.12,43.49,156.92,0.99596,3.16,0.49,9.4,5
7.1,0.8,0.28,2.0,0.15,31.0,100.95,0.99694,3.45,0.48,8.4,5
6.5,0.4,0.95,2.0,0.57,30.0,190.9,0.99554,3.36,1.55,9.4,6
7.1,0.93,0.28,11.79,0.31,43.8,258.17,0.99694,3.45,1.46,9.4,5
10.0,0.35,0.45,2.5,0.092,20.0,210.08,0.99,3.53,0.38,9.4,5
7.7,0.6,0.57,7.43,0.27,51.44,41.0,0.99,3.39,0.45,10.1,6
5.6,0.29,0.0,2.2,0.087,3.0,11.0,1.0,2.86,0.63,12.8,7
5.6,0.66,0.59,2.2,0.39,3.0,217.28,0.99378,2.75,0.63,9.12,7
9.78,0.46,0.94,1.4,0.05,48.32,10.0,1.0,3.6,1.39,9.1,6
6.4,0.69,0.61,12.67,0.055,23.99,12.0,0.99162,3.47,0.53,13.17,6
7.5,0.25,0.3,10.12,0.062,9.92,104.84,0.99495,3.86,0.72,11.5,7
8.63,0.35,0.38,1.5,0.2,17.03,164.25,0.99676,3.26,0.75,10.6,7
13.76,0.29,0.8,2.05,0.063,13.0,27.0,0.99516,3.26,0.94,11.44,7
6.8,0.36,0.29,1.03,0.11,4.0,187.38,0.9928,2.81,0.55,12.8,7
8.2,0.43,0.5,1.6,0.13,1.2,12.09,1.0,2.8,0.54,10.3,5
6.8,1.47,0.43,1.8,0.52,46.2,8.0,1.0,3.36,1.79,12.8,7
9.1,0.29,0.33,13.06,0.05,13.0,27.0,0.99516,3.26,0.84,11.7,7
9.1,1.31,0.14,5.7,0.13,12.0,25.0,0.99,3.26,0.84,11.7,7
8.9,0.7,0.4,5.05,0.05,12.0,6.99,0.99,3.23,0.7,12.0,7
9.6,1.37,0.36,14.68,0.116,26.0,55.0,0.99722,3.18,1.05,10.9,5
8.9,0.28,0.27,4.46,0.05,7.0,110.13,0.99354,3.25,0.55,12.65,7
15.15,0.97,0.42,2.19,0.08800000000000001,27.26,19.0,0.99,3.77,1.03,14.39,6
12.68,0.65,0.41,2.1,0.07,31.31,140.7,1.0,3.32,0.48,10.0,5
8.15,0.35,0.23,4.36,0.092,15.39,188.1,1.0,3.07,0.58,12.28,6
8.0,0.58,0.42,14.65,0.11,3.0,7.0,0.99,3.8,1.25,11.2,6
13.69,0.39,0.46,2.2,0.075,14.0,27.0,0.99598,3.06,1.2,14.26,6
8.9,1.04,0.4,6.6,0.068,12.0,28.0,0.99486,3.5,1.31,12.6,7
11.49,0.27,0.29,2.02,0.3,36.0,14.3,0.99007,3.99,1.5,12.7,6
7.99,0.18,0.18,13.92,0.049,36.0,109.0,0.99007,3.27,0.44,14.73,6
8.82,0.5,0.14,13.88,0.078,30.54,52.05,0.99636,3.66,1.46,10.4,5
11.3,0.36,0.66,8.32,0.123,3.0,273.92,0.99642,3.2,1.31,11.9,6
11.3,0.36,0.39,2.4,0.35,44.38,8.0,1.0,3.36,1.75,10.0,6
7.0,0.51,0.09,6.19,0.48,69.25,146.07,1.0,3.35,1.46,11.05,5
8.2,0.32,0.42,6.21,0.098,3.0,218.09,0.99506,3.6,1.57,8.55,6
7.7,0.58,0.04,1.8,0.08800000000000001,12.0,238.9,1.0,3.32,0.56,13.53,7
8.6,0.83,0.0,4.82,0.11,17.0,283.71,1.0,3.65,0.6,12.16,6
7.9,0.31,0.32,15.37,0.066,14.0,36.0,0.99364,3.64,0.44,12.6,6
6.4,1.55,0.33,2.23,0.065,28.0,52.0,0.99378,3.14,0.52,9.98,5
11.3,0.34,0.21,7.54,0.075,9.96,68.0,0.99586,3.96,1.55,10.1,6
5.46,0.58,0.39,1.8,0.22,21.92,18.0,1.0,3.32,1.99,14.25,7
5.6,0.59,0.6,14.75,0.091,9.0,14.0,0.99488,3.42,0.55,11.5,7
6.5,0.55,0.62,1.74,0.093,29.8,121.53,0.99514,3.35,0.66,11.0,7
8.1,1.36,0.0,4.1,0.35,5.0,14.0,1.0,3.36,0.53,14.32,5
7.5,0.15,0.08,2.6,0.08900000000000001,14.0,27.0,0.99,3.86,0.59,10.4,6
8.9,0.745,0.45,7.65,0.077,38.14,157.37,1.0,3.2,0.47,9.7,6
10.1,0.37,0.08,5.71,0.085,5.0,17.0,0.99683,3.17,1.6,10.6,7
7.6,0.31,0.34,2.5,0.5,58.03,35.0,1.0,3.22,0.55,10.77,7
7.3,0.41,0.1,1.8,0.09,51.09,66.99,0.99,3.4,0.56,10.74,5
8.97,0.41,0.68,6.2,0.22,31.18,276.45,1.0,3.62,0.77,12.6,7
8.9,0.5,0.21,2.2,0.08800000000000001,28.44,246.12,0.99692,3.33,0.83,11.1,6
8.05,0.965,0.0,2.2,0.08800000000000001,16.0,31.16,1.0,3.58,0.67,10.2,5
6.9,0.49,0.19,1.7,0.079,61.3,26.0,0.99,2.93,0.96,11.3,6
8.9,0.5,0.1,2.2,0.08800000000000001,21.0,185.86,0.99692,3.33,0.83,11.1,6
9.5,0.39,0.24,8.9,0.43,66.25,39.0,0.99859,3.29,1.32,13.76,7
14.16,0.39,0.33,3.3,0.34,12.0,53.0,0.99294,3.36,0.62,12.2,6
6.9,0.44,0.18,1.4,0.43,32.0,184.32,0.99438,3.32,0.69,11.4,6
10.5,1.34,0.69,8.39,0.076,11.17,45.0,1.0,3.31,0.62,10.7,6
10.47,0.73,0.65,7.35,0.08199999999999999,27.0,44.19,0.99,3.49,0.37,13.23,5
9.3,0.49,0.25,14.78,0.081,34.48,14.0,0.99702,3.27,0.78,10.9,6
9.3,0.5,0.36,13.74,0.47,6.0,17.0,0.99704,2.87,1.74,10.8,6
7.1,0.43,0.31,9.5,0.08199999999999999,27.0,51.0,1.0,3.49,1.48,10.4,5
8.5,0.46,0.59,1.4,0.414,32.76,151.01,0.99702,3.03,1.34,14.07,5
15.66,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,2.92,0.55,12.9,5
11.01,1.14,0.61,2.3,0.07,9.0,20.0,0.99426,3.38,1.57,14.46,7
13.73,0.64,0.27,13.83,0.34,68.32,77.0,1.0,3.13,0.62,8.79,6
15.44,0.64,0.06,2.0,0.08,5.0,77.0,1.0,3.79,0.71,13.73,6
8.9,0.48,0.53,1.65,0.101,20.77,10.0,1.0,3.08,0.59,12.02,7
6.0,0.42,0.47,3.9,0.104,28.0,90.0,1.0,3.15,0.57,8.51,5
8.71,1.16,0.55,14.76,0.56,30.0,52.0,1.0,3.19,0.86,11.6,7
14.44,0.48,0.53,4.0,0.101,3.0,10.0,1.0,2.95,0.75,8.53,7
11.6,0.23,0.28,7.31,0.1,3.0,8.0,1.0,4.0,0.7,8.62,6
13.86,0.97,0.5,1.8,0.06,7.0,16.0,0.99462,3.21,0.69,12.5,8
5.92,0.58,0.44,1.9,0.098,55.98,15.0,0.99,3.3,0.64,14.21,6
10.2,0.29,0.68,13.38,0.33,27.21,157.21,1.0,3.22,0.63,11.8,6
13.4,0.26,0.06,6.3,0.067,5.0,171.27,0.99418,2.92,0.57,11.8,6
15.19,0.61,0.18,2.4,0.083,51.9,20.0,0.9963,3.29,0.69,10.2,6
8.39,1.2,0.03,2.28,0.07,12.65,26.0,0.99358,3.4,0.66,11.47,7
6.65,1.25,0.53,2.2,0.04,3.0,10.0,0.99572,3.02,0.83,10.9,7
14.17,0.31,0.29,13.04,0.14,59.53,193.43,1.0,3.02,1.69,10.9,7
12.17,0.27,0.65,2.8,0.086,28.0,52.0,0.997,3.77,0.62,10.8,5
9.3,0.33,0.45,11.18,0.29,35.1,37.0,0.99498,3.18,0.88,11.1,7
14.97,0.77,0.64,8.1,0.098,30.0,159.6,0.99892,3.2,1.89,11.73,5
7.2,0.35,0.26,11.19,0.083,31.16,128.13,1.0,3.07,0.58,13.42,6
8.0,0.62,0.33,2.7,0.55,16.0,37.0,0.9972,2.99,0.58,10.7,6
7.5,0.58,0.2,5.54,0.19,13.9,92.0,1.0,3.2,0.94,9.2,5
9.1,0.25,0.37,2.0,0.5,56.49,267.25,1.0,3.44,0.86,14.63,7
9.9,0.32,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,1.92,11.35,6
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,1.29,11.0,5
6.86,0.37,0.01,10.74,0.08,64.71,9.43,1.0,3.01,1.81,11.0,5
13.51,0.3,0.82,8.3,0.05,60.67,260.32,0.99,3.01,0.78,12.39,7
10.3,0.3,0.99,12.47,0.047,3.0,177.64,0.99471,3.94,0.51,11.47,6
14.48,0.3,0.68,8.3,0.05,4.66,289.0,1.0,3.01,0.51,12.3,7
11.33,0.38,0.29,1.8,0.073,25.52,70.0,1.0,3.42,1.43,9.5,6
8.7,1.04,0.45,2.4,0.41,32.0,59.0,1.0,3.33,0.77,8.43,6
7.2,0.38,0.32,6.37,0.14,31.0,70.0,0.99685,2.82,1.27,9.5,6
14.71,1.24,0.08,11.6,0.29,40.0,64.0,1.0,3.12,1.81,9.6,5
5.94,0.41,0.4,3.01,0.055,3.0,248.77,0.99,2.92,1.51,9.41,7
11.5,0.19,0.42,14.01,0.19,67.74,30.0,0.994,3.29,0.69,11.2,6
11.12,0.41,0.69,1.5,0.095,12.85,41.0,0.99735,3.02,0.76,9.9,7
11.6,0.41,0.54,12.98,0.42,22.0,41.0,0.99735,3.72,0.76,10.79,7
13.51,1.26,0.83,1.9,0.18,64.71,74.0,0.99451,3.61,1.95,11.8,8
7.9,0.34,0.42,12.39,0.086,8.0,19.0,0.99546,3.81,0.89,14.31,6
4.65,1.13,0.09,6.58,0.081,8.52,86.3,0.99,3.43,0.59,11.5,6
9.2,0.31,0.36,6.99,0.05,39.46,31.0,0.99615,3.49,0.86,12.0,7
6.6,0.34,0.09,5.5,0.117,9.0,17.0,0.99655,3.98,0.89,13.36,6
9.4,0.51,0.47,2.5,0.087,6.0,20.0,0.99772,3.8,0.5,11.9,5
7.03,0.725,0.09,2.53,0.117,9.0,17.0,0.99655,2.94,0.49,10.8,6
7.28,0.74,0.38,1.5,0.096,5.0,18.0,0.99666,3.12,0.52,9.86,5
8.0,1.28,0.45,5.27,0.49,26.67,16.0,0.99358,3.15,0.81,12.5,7
8.6,0.37,0.36,10.17,0.55,6.65,18.0,0.99666,3.2,0.52,9.4,5
4.86,0.95,0.28,2.1,0.56,49.97,36.0,0.99,3.11,0.68,13.42,6
7.4,0.49,0.18,14.19,0.37,27.56,191.79,1.0,3.73,0.63,14.87,6
12.19,0.48,0.09,1.96,0.078,18.0,179.72,0.99402,3.45,0.54,11.2,6
5.84,0.49,0.27,2.1,0.41,9.11,25.0,0.99388,3.96,1.5,12.55,6
8.0,0.92,0.52,6.98,0.073,57.92,25.0,1.0,3.43,0.66,9.75,6
6.3,1.25,0.28,1.49,0.048,13.0,49.0,0.99,2.94,0.6,8.57,5
13.41,0.23,0.42,14.16,0.35,9.0,17.0,0.99376,3.21,0.54,12.3,6
11.28,0.3,0.41,15.09,0.37,10.0,47.93,0.99523,3.27,0.85,11.91,7
6.07,0.78,0.1,9.91,0.09,4.0,13.0,0.99855,3.3,0.46,9.5,5
4.77,0.52,0.06,2.1,0.171,27.0,66.0,0.99,3.49,0.76,10.8,6
8.3,1.05,0.0,5.61,0.47,6.0,14.0,0.99593,3.07,0.72,12.68,6
5.4,1.36,0.63,6.21,0.42,1.38,55.0,1.0,3.47,0.64,12.98,7
7.9,0.81,0.86,1.5,0.056,6.0,35.0,0.99,3.86,1.61,11.0,6
8.9,0.24,0.39,2.17,0.09,61.17,20.46,0.99698,3.12,1.08,9.5,6
5.0,0.4,0.65,4.3,0.046,56.76,80.0,0.9902,3.35,0.66,13.6,6
7.37,0.69,0.07,8.83,0.091,15.0,49.59,0.99572,3.38,0.6,12.19,6
7.0,0.69,0.07,2.5,0.091,25.35,21.0,0.99,3.64,0.72,12.17,6
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6
4.61,0.39,0.14,2.1,0.36,30.7,231.76,0.99252,3.3,0.35,13.3,6
5.6,0.66,0.88,12.06,0.3,32.14,15.0,0.99256,3.87,0.58,12.9,5
7.9,0.54,0.79,2.5,0.076,8.0,252.82,0.99235,3.45,0.72,10.71,8
6.6,0.5,0.0,1.54,0.062,50.67,184.77,0.99352,3.44,0.55,12.3,6
6.3,0.21,0.0,1.4,0.42,14.24,24.42,0.9922,3.45,0.99,12.31,6
10.7,1.05,0.37,11.07,0.081,17.0,29.0,0.99674,3.49,0.65,13.87,6
6.5,0.28,0.0,5.16,0.096,18.46,13.0,0.99557,3.62,0.64,9.19,4
8.8,0.29,0.38,1.7,0.055,49.51,27.0,0.99394,3.14,1.18,11.3,7
15.41,0.29,0.08,14.8,0.063,39.87,11.0,0.9915,3.69,0.54,13.5,6
7.7,0.8,0.0,2.9,0.07200000000000001,31.98,52.0,0.99,3.51,0.6,11.5,6
10.9,1.44,0.05,2.7,0.095,33.82,89.0,0.99,3.22,0.68,10.0,5
10.5,0.43,0.35,14.66,0.61,24.0,70.0,0.99798,3.4,0.91,10.87,6
8.73,0.67,0.0,4.48,0.058,48.27,74.2,0.99,3.74,0.63,10.4,6
5.9,0.48,0.37,7.69,0.045,57.0,191.08,0.99341,3.57,0.44,9.5,5
5.04,1.01,0.9,5.34,0.56,39.81,266.21,0.99,3.38,0.88,13.6,7
7.2,1.28,0.07,11.09,0.38,27.74,18.0,1.0,3.37,0.68,11.2,7
5.24,0.28,0.35,5.02,0.15,6.0,15.0,1.0,3.3,0.56,11.8,7
8.0,0.88,0.69,1.7,0.46,57.66,256.9,0.9946,2.8,0.6,13.4,6
7.16,0.33,0.45,2.0,0.08,71.55,13.0,1.0,3.08,0.76,11.4,6
7.51,0.24,0.44,2.0,0.08,6.0,14.03,0.99774,3.22,1.85,10.44,6
11.93,0.41,0.15,10.56,0.104,6.02,94.0,0.99786,3.14,0.58,13.81,5
8.2,1.48,0.24,2.0,0.16,16.0,86.0,0.99764,3.34,1.13,9.5,6
6.94,1.24,0.66,12.42,0.28,10.12,189.8,0.99,3.84,0.65,10.47,6
8.2,0.38,0.32,3.75,0.32,24.0,71.0,0.99624,3.27,0.85,11.0,6
6.9,0.84,0.11,1.53,0.043,6.0,174.36,0.99354,3.3,1.86,13.3,6
7.0,0.22,0.3,1.33,0.1,16.0,20.0,0.99672,3.61,1.22,14.73,6
11.42,0.32,0.33,2.3,0.57,35.0,70.0,0.99,3.43,0.62,10.93,5
8.2,0.35,0.43,4.79,0.076,27.12,51.0,1.0,3.53,1.82,10.4,6
7.8,0.5,0.96,1.8,0.28,6.0,21.0,0.996,3.28,1.34,9.8,6
9.78,0.41,0.45,6.2,0.071,67.56,14.0,0.99702,3.87,0.49,11.8,7
7.8,0.39,0.62,5.45,0.086,61.76,60.98,0.99526,3.98,0.66,12.0,6
4.72,1.0,0.47,10.97,0.32,56.55,138.08,0.99585,3.77,0.55,12.0,6
8.2,0.33,0.95,14.27,0.067,40.5,12.0,0.99473,3.85,0.76,12.8,7
6.91,0.58,0.23,3.75,0.044,16.0,50.87,0.99352,3.46,0.65,12.5,6
8.3,1.36,0.25,2.2,0.118,9.0,157.77,0.99616,2.98,0.53,9.8,5
9.6,1.14,0.35,8.46,0.34,5.53,38.0,0.99,3.68,0.48,13.31,6
6.6,1.31,0.0,2.2,0.4,50.0,63.0,1.0,2.96,1.4,11.4,6
9.64,0.6,0.5,2.2,0.118,9.0,270.01,0.99616,3.67,0.53,9.8,5
8.5,0.18,0.51,1.75,0.27,45.0,88.0,0.99524,3.33,1.65,14.1,7
6.67,0.51,0.18,2.1,0.042,14.56,134.56,0.99,3.05,0.97,13.24,7
15.82,0.41,0.43,2.04,0.076,22.0,54.0,0.99,2.92,1.16,10.6,6
9.84,0.41,0.37,2.2,0.54,11.0,37.0,1.0,3.16,1.41,11.88,5
10.6,0.36,0.76,15.2,0.087,6.0,20.0,1.0,3.09,0.72,11.1,7
8.8,0.96,0.49,2.42,0.076,12.0,21.0,0.99551,3.21,1.92,10.38,6
10.67,1.23,0.42,3.82,0.15,12.0,65.14,0.99434,3.93,0.71,11.8,7
9.0,0.785,0.21,3.8,0.078,10.0,21.0,1.0,3.3,1.42,10.0,5
9.0,0.785,0.24,1.7,0.47,10.0,64.57,0.99692,3.98,1.07,10.0,5
8.94,0.44,0.5,1.9,0.35,15.0,61.11,0.99,3.01,1.1,10.92,5
9.9,0.54,0.56,2.0,0.111,3.12,222.27,0.99709,2.94,0.9,10.2,5
7.24,0.43,0.39,7.3,0.07400000000000001,25.63,48.0,0.99528,3.98,1.96,11.78,7
6.5,0.55,0.27,9.32,0.24,8.0,133.13,0.99384,3.21,1.89,12.0,6
7.6,0.5,0.17,2.1,0.086,5.0,14.0,0.99,3.32,1.81,13.74,6
9.2,0.36,0.01,1.6,0.5,41.51,131.94,1.0,3.2,1.73,10.5,6
10.3,1.55,0.65,12.62,0.14,63.99,286.83,0.99522,3.6,0.68,8.58,6
9.7,0.14,0.21,2.1,0.06,45.61,16.0,0.99,2.95,0.74,13.94,6
15.24,0.36,0.36,4.65,0.12,26.0,23.75,0.99716,3.46,0.94,12.15,6
9.47,0.36,0.0,4.34,0.079,27.85,121.85,0.99716,3.94,0.62,9.5,6
14.21,0.45,0.39,2.2,0.32,48.0,117.41,1.0,3.61,0.7,10.07,6
6.5,0.88,0.1,5.6,0.079,34.69,47.0,0.99,3.58,1.16,11.2,4
7.1,0.66,0.0,12.12,0.052000000000000005,33.78,236.3,0.99318,3.35,1.69,13.24,7
5.78,0.915,0.0,2.1,0.56,1.9,189.14,0.99,3.53,0.73,12.42,5
9.43,1.29,0.33,2.4,0.37,11.0,47.0,0.99599,3.06,1.66,11.0,6
8.2,0.35,0.49,2.4,0.076,11.0,47.0,1.0,3.27,0.81,10.63,6
12.98,0.39,0.73,13.36,0.51,5.0,268.56,1.0,2.74,0.44,11.4,5
10.2,1.3,0.4,4.26,0.068,41.0,184.28,0.99754,2.89,0.86,12.29,6
6.8,0.66,0.07,1.6,0.02,16.0,61.0,0.99572,3.9,0.6,8.87,5
15.79,0.64,0.4,2.1,0.08,15.98,194.13,0.99,3.22,1.22,14.53,5
