type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,7.8,0.53,0.33,2.4,0.34,24.0,144.0,0.99655,3.3,1.56,9.5,5
red,7.8,0.34,0.37,2.0,0.08199999999999999,24.0,58.0,0.9964,3.34,0.59,9.4,6
red,7.4,0.53,0.26,2.0,0.10099999999999999,258.48,72.0,0.9957,3.19,0.57,9.4,5
red,6.8,0.92,0.04,47.66,0.057,5.0,10.0,0.99525,3.77,0.6,9.5,5
red,8.6,0.72,0.3,2.0,0.48,8.0,28.0,1.02,3.28,0.6,10.0,6
red,8.4,0.93,0.36,34.65,0.08900000000000001,173.59,55.0,0.99745,3.31,0.57,9.32,4
red,7.7,0.17,1.65,2.6,0.073,29.0,63.0,0.99615,2.81,0.58,10.5,6
red,8.9,0.59,0.77,2.0,0.06,231.04,333.0,0.99,3.22,1.61,9.5,6
red,9.0,0.82,0.14,2.6,0.08900000000000001,9.0,23.0,0.9984,3.81,0.63,9.8,5
red,7.7,0.58,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,9.42,6
white,6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,5
red,12.6,0.48,0.04,23.31,0.054000000000000006,19.0,106.0,1.04,3.54,1.15,12.2,7
red,8.0,0.38,1.43,1.8,0.078,12.0,49.0,0.99625,3.37,1.63,9.9,6
white,8.5,0.55,0.2,2.8,0.09,63.33,58.0,1.04,3.34,0.7,9.6,6
white,6.9,0.52,1.13,34.85,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,5
white,4.57,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,6
red,7.2,0.16,0.0,1.84,0.09699999999999999,14.0,324.53,1.03,3.68,0.58,9.0,6
red,7.2,0.63,0.0,1.9,0.16,101.31,38.0,0.99675,3.37,0.58,12.92,6
red,7.2,1.35,0.34,1.9,0.09699999999999999,15.0,39.0,0.99675,3.37,0.58,9.2,6
red,15.22,0.47,0.0,1.9,0.09699999999999999,14.0,38.0,1.0,3.37,0.58,9.0,6
red,8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,6
red,4.76,0.635,0.37,1.7,0.263,155.23,62.0,0.9971,3.0,1.09,9.3,5
red,12.0,0.38,0.91,2.1,0.09300000000000001,6.0,24.0,0.99925,3.14,0.71,10.9,6
red,7.7,0.58,0.1,1.8,0.57,28.0,109.0,1.03,3.08,0.49,9.8,6
white,15.0,1.26,0.44,2.2,0.42,56.27,24.0,1.00005,3.07,0.84,9.2,7
red,15.0,0.56,0.44,2.2,0.08,273.79,320.98,1.00005,3.07,0.84,9.2,7
red,7.3,0.4,0.49,2.0,0.084,273.34,23.0,0.9983,3.61,0.96,9.9,6
red,7.1,0.68,0.07,1.9,0.075,16.0,51.0,0.99685,3.38,1.28,9.5,5
red,6.12,0.6,0.17,2.3,0.07200000000000001,16.51,335.06,0.9963,3.2,0.45,9.3,5
red,7.7,0.53,0.06,35.31,0.09,9.0,39.0,0.99615,3.35,0.48,9.8,6
red,7.3,1.4,0.0,39.16,0.084,244.79,23.0,0.9983,3.32,0.96,9.9,6
red,11.43,0.32,0.44,1.6,0.08,16.0,37.0,0.9985,3.22,1.28,10.0,6
red,7.1,0.52,0.82,1.8,0.07400000000000001,16.0,34.0,0.9972,3.18,0.7,9.9,6
red,8.98,0.35,1.35,3.1,0.28,140.58,21.0,0.9986,3.17,0.53,10.5,5
red,7.7,0.84,0.42,1.9,0.6,234.2,86.0,0.9959,3.23,0.77,9.5,5
red,7.1,0.6,0.0,1.8,0.07400000000000001,124.49,34.0,0.9972,3.47,0.7,12.57,6
red,8.0,0.57,0.23,65.67,0.073,17.0,119.0,0.99675,3.26,0.47,9.3,5
red,9.4,0.34,0.37,2.2,0.28,55.97,13.0,0.99,3.22,0.62,9.2,5
red,6.6,0.695,0.0,58.85,0.075,12.0,56.0,0.9968,3.49,0.67,9.2,5
red,7.7,0.21,0.76,1.8,0.611,8.0,45.0,0.9968,3.06,1.26,9.4,5
red,10.0,0.31,0.47,2.6,0.5,14.0,130.27,0.99965,3.36,0.8,12.12,7
red,7.9,0.33,0.23,1.7,0.077,186.41,45.0,1.02,3.29,0.45,9.3,5
red,11.23,0.56,0.04,2.0,0.087,12.0,67.0,0.99565,3.35,0.6,9.4,4
white,5.79,0.33,0.07,44.97,0.28,10.0,120.55,1.0,3.34,0.57,10.0,5
red,8.11,0.12,0.23,26.91,0.28,23.0,49.0,0.9963,3.28,0.67,9.3,5
red,12.5,0.56,0.11,2.4,0.064,30.17,27.0,0.9999,3.08,0.87,13.12,5
red,7.65,0.26,1.21,1.8,0.071,270.94,10.0,1.04,3.2,0.72,13.92,7
red,8.1,0.87,0.0,7.7,0.096,26.0,61.0,1.03,3.6,0.72,9.8,4
red,7.9,0.35,1.38,3.6,0.078,15.0,37.0,0.9973,3.56,1.72,12.8,8
red,6.9,0.54,1.13,3.0,0.61,7.0,27.0,0.9987,3.69,0.91,9.4,6
white,11.5,0.18,0.51,4.0,0.10400000000000001,4.0,23.0,0.9996,3.01,0.97,10.1,6
red,7.9,0.545,0.06,4.0,0.087,27.0,61.0,1.0,3.95,0.67,10.7,6
red,11.5,1.28,0.51,4.0,0.10400000000000001,32.93,23.0,0.9996,3.28,0.97,10.49,6
red,10.9,0.61,0.58,4.0,0.19,17.0,65.0,0.99935,3.22,0.78,10.1,5
red,8.4,0.715,0.8,55.49,0.04,10.0,385.59,0.99735,3.31,0.62,9.4,5
red,7.5,0.65,0.18,41.24,0.08800000000000001,27.0,94.0,0.99915,3.38,1.76,9.4,5
white,12.01,0.545,0.06,63.8,0.09,35.1,61.0,0.9965,3.36,0.67,10.7,6
red,4.04,0.54,1.01,3.0,0.48,7.0,27.0,0.9987,3.69,0.91,9.4,6
red,11.5,0.18,0.51,45.78,0.10400000000000001,4.0,211.46,0.9996,3.51,0.97,11.79,6
red,4.14,0.32,0.45,6.4,0.073,40.53,13.0,0.9976,3.82,1.08,12.6,8
red,8.9,0.79,0.22,6.09,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,7
red,10.06,0.26,0.44,65.41,0.56,6.0,19.0,0.99,3.73,0.82,9.3,6
red,7.7,0.27,0.68,63.4,0.358,5.0,66.82,0.9972,3.25,1.08,14.76,7
red,7.6,1.2,0.12,3.0,0.067,12.0,363.35,1.04,4.0,1.93,9.1,5
red,8.9,0.4,0.85,5.6,0.087,10.0,47.0,0.9991,3.38,0.86,10.5,7
red,9.9,0.59,0.07,3.4,0.102,32.0,45.92,1.00015,3.31,0.71,13.39,5
red,9.9,0.59,0.07,3.4,0.21,32.0,286.15,1.01,3.31,0.71,9.8,5
red,12.0,0.45,0.29,20.68,0.073,25.0,49.0,0.9997,3.34,0.76,10.17,6
red,7.5,0.4,0.47,3.0,0.092,29.0,353.67,0.9967,3.37,1.62,10.3,6
red,8.7,0.96,0.09,2.5,0.091,20.0,49.0,1.01,3.34,0.4,10.6,7
red,11.6,0.42,0.91,3.3,0.55,33.0,108.95,1.001,3.2,0.95,9.2,5
red,8.7,0.52,0.09,2.5,0.091,20.0,128.07,1.03,3.34,0.86,10.6,7
red,6.6,0.2,0.48,2.0,0.34299999999999997,19.03,18.0,0.99,3.3,0.71,10.5,5
red,10.4,0.55,0.23,34.35,0.091,18.0,345.82,0.9994,3.22,0.64,10.3,6
white,6.9,0.36,0.25,2.4,0.098,5.0,16.0,0.9964,3.87,0.6,10.1,6
red,13.3,1.04,0.52,3.2,0.094,222.54,53.0,1.0014,2.99,0.81,14.57,6
red,10.8,0.5,0.46,2.5,0.073,5.0,47.16,1.0001,2.88,0.64,9.5,5
red,10.6,0.83,0.37,2.6,0.086,188.56,70.0,0.9981,3.16,0.52,9.9,5
red,5.2,1.34,0.06,2.0,0.083,8.0,29.0,0.99855,3.67,0.73,9.6,5
red,7.2,0.76,0.02,2.3,0.094,123.45,31.0,1.0,3.67,0.8,9.7,5
red,6.9,0.67,0.06,11.91,0.08,130.11,33.0,0.99845,3.68,0.74,9.6,5
red,7.5,0.53,0.06,2.6,0.18,20.0,44.0,0.9965,3.38,0.59,14.28,6
red,11.1,0.18,0.48,1.5,0.068,7.0,15.0,0.9973,3.53,0.64,10.1,6
red,8.3,0.705,0.12,3.68,0.092,12.0,28.0,0.9994,3.51,0.72,10.0,5
red,7.4,0.67,0.12,1.6,0.18600000000000003,72.41,21.0,1.01,3.39,0.54,9.5,5
red,8.4,0.65,0.6,2.1,0.11199999999999999,12.0,87.46,0.9973,3.2,0.52,9.2,5
red,10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,6
red,7.6,0.62,0.32,2.2,0.08199999999999999,7.0,54.0,0.9966,3.36,0.52,8.82,5
red,10.3,0.41,0.42,2.4,0.38,6.0,14.0,1.02,3.19,0.62,9.5,6
white,10.3,0.43,0.44,2.4,0.214,5.0,195.83,0.99,3.19,0.63,9.05,6
red,7.4,0.26,0.96,1.7,0.46,9.0,88.05,0.9968,3.41,0.53,9.5,6
red,10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,6
red,7.9,0.53,0.03,2.0,0.07200000000000001,76.1,105.0,0.996,3.27,0.54,11.14,6
white,4.65,0.46,0.31,4.36,0.09300000000000001,14.05,98.0,0.99815,3.83,0.31,9.5,6
red,8.6,0.58,0.99,3.0,0.076,223.79,408.38,0.9976,3.3,0.53,12.44,5
red,7.4,1.01,0.29,2.6,0.087,26.0,72.0,0.99645,3.39,0.35,11.0,5
red,7.1,1.04,0.29,29.67,0.096,20.0,53.0,0.9962,3.42,0.65,11.0,6
red,9.6,0.56,0.23,3.4,0.102,12.41,92.0,0.9996,3.3,0.79,14.19,5
red,9.6,0.77,0.8,7.09,0.08199999999999999,97.52,288.65,1.03,3.3,0.64,10.4,6
red,9.96,0.66,0.39,47.02,0.37,21.0,59.0,0.9989,3.75,0.71,11.98,7
white,9.6,0.21,0.12,2.9,0.08199999999999999,24.03,74.0,0.99,3.3,0.64,13.44,6
red,9.8,0.66,0.39,56.84,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,7
red,15.82,0.61,1.54,56.78,0.25,247.04,87.0,0.99975,3.24,0.92,12.05,5
red,7.8,0.62,1.52,47.66,0.079,6.0,217.4,0.99735,3.95,0.49,8.75,5
red,10.3,0.59,0.42,6.89,0.09,239.96,73.0,0.9990000000000001,3.28,0.63,9.5,6
red,10.0,0.63,0.26,11.0,0.071,13.0,50.0,1.03,3.16,0.69,13.97,6
red,4.11,0.49,1.24,53.68,0.071,258.77,50.0,1.0015,2.97,0.69,9.2,6
red,11.6,0.79,0.55,3.65,0.121,170.06,198.87,1.0,3.05,0.74,14.55,7
red,10.3,0.44,0.5,30.94,0.49,5.0,13.0,0.998,3.5,1.2,11.5,5
red,15.31,0.27,0.62,2.6,0.08199999999999999,21.12,21.0,1.0002,3.16,0.67,9.7,6
red,10.7,1.23,0.39,30.63,0.25,7.84,15.0,0.9981,3.18,0.62,12.79,5
red,10.2,0.24,1.3,2.9,0.122,10.0,41.0,0.998,3.23,0.32,12.5,6
red,10.2,0.36,0.64,2.9,0.122,10.0,41.0,0.998,3.41,0.66,12.5,6
red,3.82,0.58,0.28,54.25,0.066,211.12,114.0,0.9973,3.22,1.49,9.4,6
red,8.4,0.56,0.08,2.1,0.105,16.0,367.74,0.9958,3.13,0.52,11.0,5
red,7.9,0.65,0.01,2.5,0.28,26.35,38.0,0.9963,3.34,0.74,12.41,7
red,11.9,0.695,0.59,56.12,0.128,7.0,21.0,0.9992,3.17,0.84,12.2,7
red,8.9,0.43,0.45,1.9,0.052000000000000005,166.5,16.0,0.9948,3.35,0.7,12.5,6
red,7.8,0.43,0.32,11.89,0.5,29.0,58.0,1.01,2.9,0.64,13.4,5
red,6.84,0.49,1.12,3.0,0.10300000000000001,33.73,217.65,1.0008,3.96,1.12,11.5,6
red,12.5,1.33,1.47,2.3,0.08199999999999999,235.2,29.0,0.9997,3.11,1.36,9.8,7
red,12.2,0.34,0.5,2.4,0.15,76.75,21.0,1.0,3.12,1.18,13.28,6
red,13.54,0.42,0.48,2.7,0.065,5.0,333.71,0.9972,3.21,0.87,11.3,6
red,10.76,0.28,1.56,1.8,0.11800000000000001,6.0,14.0,0.9982,3.3,0.75,9.8,6
red,10.9,0.39,0.31,22.48,0.11800000000000001,6.0,14.0,0.9982,3.3,0.75,9.8,6
red,11.9,0.57,0.5,46.89,0.08199999999999999,61.41,402.24,1.0006,3.12,1.99,10.7,6
white,7.0,1.47,0.0,1.9,0.067,2.61,63.0,0.9979,3.6,0.81,9.9,5
red,6.6,0.815,0.02,2.7,0.07200000000000001,189.77,329.46,0.9955,3.9,0.89,11.99,7
red,13.8,0.49,0.67,3.0,0.09300000000000001,6.0,15.0,0.9986,3.02,0.93,13.58,6
red,8.74,0.8,0.31,40.23,0.08900000000000001,15.0,46.0,0.9979,3.11,1.23,10.0,6
red,9.1,0.23,0.0,2.6,0.39,11.0,28.0,0.9994,3.36,0.86,9.4,6
red,10.7,0.67,0.22,2.7,0.42,76.6,34.0,1.0004,3.28,1.0,14.75,6
red,9.1,0.795,0.0,2.6,0.096,204.13,432.48,0.9994,3.95,0.83,9.4,6
white,12.03,0.665,0.0,12.58,0.09,8.0,19.0,0.9974,3.18,0.73,9.3,5
red,13.5,0.84,0.79,4.8,0.58,34.72,340.91,1.0018,3.18,0.77,13.0,5
red,6.1,0.21,0.49,1.4,0.066,40.5,165.0,1.03,3.63,0.59,11.9,6
red,6.7,0.75,0.01,2.4,0.55,35.43,32.0,0.9955,3.55,0.61,12.8,6
red,11.5,1.12,0.52,3.0,0.36,29.0,55.0,1.02,3.09,0.88,11.0,5
red,10.5,0.1,0.66,2.95,0.37,12.0,29.0,0.997,3.31,0.75,11.7,7
red,11.9,0.36,0.66,3.1,0.109,10.0,197.58,1.0,3.15,0.88,10.4,7
red,12.6,0.38,1.64,2.6,0.08800000000000001,10.0,41.0,1.001,3.17,1.09,9.8,6
white,13.16,0.7,0.23,2.0,0.099,14.0,80.45,1.03,3.65,0.7,9.4,5
red,7.76,0.45,0.31,2.6,0.39,214.13,88.47,0.9982,3.37,0.91,9.9,6
red,8.91,0.58,0.66,8.12,0.07200000000000001,135.52,37.0,0.9992,3.05,0.56,10.0,5
red,12.5,0.46,0.63,2.0,0.071,6.0,13.58,0.9988,2.99,0.87,9.83,5
red,12.8,0.615,0.66,18.89,0.083,7.0,170.27,1.0022,3.48,0.79,10.99,7
red,10.04,1.42,0.5,3.4,0.107,7.0,21.0,0.9979,3.19,0.93,11.81,6
red,12.8,0.615,1.38,5.8,0.083,7.0,42.0,1.02,3.07,1.1,10.0,7
red,13.97,0.575,0.61,2.6,0.11,11.0,24.0,1.0,3.16,0.69,9.0,5
white,10.3,0.34,0.52,2.8,0.159,15.0,75.0,0.9998,3.18,0.37,9.4,5
red,4.04,0.27,0.53,47.95,0.48,6.0,320.66,0.9962,3.2,1.13,12.0,7
red,6.9,0.14,0.02,44.46,0.063,208.46,63.0,0.9975,3.57,1.17,9.9,5
red,7.9,0.24,0.4,1.6,0.055999999999999994,11.0,25.0,0.9967,2.9,0.87,8.7,6
red,3.98,0.28,0.48,1.8,0.067,30.48,46.0,0.9967,3.32,0.7,10.6,6
red,7.4,0.55,0.25,2.2,0.106,12.0,72.0,0.9959,3.05,0.41,9.2,5
red,14.0,1.52,0.63,37.15,0.08900000000000001,6.0,47.0,1.01,2.75,0.81,10.8,6
red,11.5,1.24,0.78,4.4,0.124,6.0,15.0,0.9984,3.01,1.12,14.7,7
white,11.5,0.33,1.65,1.11,0.078,19.0,136.91,1.0003,3.26,1.11,11.0,6
red,9.4,0.27,0.53,2.19,0.3,6.0,18.0,0.9962,3.2,1.13,12.0,7
red,11.4,0.19,0.66,6.2,0.08800000000000001,6.0,230.79,0.9988,3.11,0.99,13.3,6
red,8.3,0.42,0.38,2.5,0.094,24.0,60.0,1.03,2.86,0.7,9.32,6
red,8.3,0.26,0.42,2.0,0.08,133.4,346.27,1.0,2.93,0.8,9.4,6
red,13.7,0.415,0.68,2.9,0.085,17.0,43.0,1.0014,3.06,0.8,10.0,6
red,8.3,0.26,0.01,14.4,0.44,11.0,27.0,0.9974,3.14,0.6,9.4,6
red,8.3,0.26,0.42,1.36,0.08,147.34,257.21,1.04,3.21,0.8,9.4,6
red,10.81,0.51,0.28,2.1,0.087,23.0,158.6,0.998,3.42,0.74,14.46,5
red,7.4,0.63,0.15,59.17,0.09,11.0,338.21,0.9979,3.43,0.76,9.7,6
red,7.8,0.54,0.26,2.0,0.08800000000000001,23.0,48.0,1.02,3.41,0.74,9.2,6
red,6.05,0.66,0.15,1.9,0.079,17.0,356.02,0.9972,3.31,0.54,9.6,6
red,10.56,0.46,0.26,1.9,0.08800000000000001,29.01,53.0,0.9981,3.43,0.74,9.2,6
white,3.97,0.38,0.72,2.5,0.096,16.0,49.0,0.9982,3.19,0.53,10.0,7
red,5.6,0.85,0.05,1.4,0.045,12.0,236.08,0.9924,3.56,0.82,8.85,8
red,13.7,0.415,0.68,2.9,0.41,119.86,43.0,1.0014,2.84,0.8,10.0,6
red,9.5,0.37,0.52,10.21,0.08199999999999999,164.03,143.58,1.01,3.18,0.94,11.72,5
red,13.5,0.24,0.61,2.0,0.11199999999999999,13.0,95.0,0.997,3.16,0.54,14.05,5
red,7.77,0.6,0.65,2.3,0.063,268.0,25.0,0.9997,3.03,0.57,9.9,5
red,12.0,0.37,0.76,31.09,0.066,7.0,219.87,1.0004,3.22,0.6,10.59,7
red,6.6,0.735,0.02,7.9,0.122,68.0,124.0,0.9994,3.47,0.53,9.9,5
white,11.5,1.25,1.23,2.6,0.087,13.0,49.0,0.9988,3.18,1.23,11.0,6
red,11.5,0.59,0.59,2.6,0.087,13.0,49.0,0.9988,2.88,0.65,11.0,6
red,8.7,0.765,1.32,56.07,0.064,9.0,42.0,1.0,3.1,1.21,9.4,5
red,5.52,0.47,0.88,7.9,0.122,68.0,101.05,1.04,3.47,0.53,10.4,5
red,7.7,0.26,0.3,18.23,0.059000000000000004,6.44,194.82,1.03,3.26,0.47,8.72,6
red,12.2,0.48,0.54,58.81,0.085,19.0,228.86,1.0,3.1,0.54,11.07,6
red,11.4,0.13,0.49,2.7,0.085,90.45,41.0,0.9994,3.15,0.63,10.5,6
red,7.7,0.69,0.05,3.14,0.075,15.0,297.03,0.9974,2.89,1.53,9.1,5
red,8.36,0.31,0.46,1.4,0.059000000000000004,69.56,22.05,0.9966,3.85,0.76,10.1,6
red,9.8,0.44,0.47,2.5,0.063,9.0,28.0,0.9981,3.24,0.65,11.26,6
red,13.01,0.24,0.66,56.49,0.19,210.45,30.0,1.02,3.18,0.63,12.26,7
red,10.4,0.34,0.96,3.7,0.174,260.31,409.68,1.02,3.19,0.7,11.3,6
red,6.03,0.46,0.49,4.86,0.07,26.0,49.0,1.0,3.05,1.92,13.73,4
red,9.0,0.43,0.34,2.5,0.08,26.0,86.0,0.9987,3.38,0.5,9.5,6
red,9.1,0.77,0.35,27.37,0.08,149.92,78.0,1.03,3.38,0.62,9.5,5
red,7.1,0.735,0.16,1.9,0.1,15.0,192.63,0.9966,3.27,0.64,12.71,5
white,14.99,1.44,0.53,6.7,0.09699999999999999,6.0,19.0,0.9986,3.27,0.82,11.7,7
red,5.26,0.87,0.34,24.15,0.15,24.0,122.0,0.9982,3.77,0.63,9.57,5
red,12.13,0.725,1.04,6.6,0.11699999999999999,31.0,134.0,1.0014,3.32,1.15,14.8,5
red,10.6,0.48,0.64,58.77,0.111,6.0,20.0,0.997,3.26,0.66,11.7,6
white,7.0,1.1,0.12,1.9,0.091,34.0,124.0,1.02,3.01,0.48,10.5,5
red,11.9,0.82,0.51,2.0,0.23,7.0,290.35,0.9996,3.24,0.76,10.4,6
red,6.8,0.62,0.0,19.64,0.066,34.0,52.0,0.9976,3.62,0.68,9.9,5
red,9.5,0.56,0.33,2.4,0.31,12.67,67.0,1.04,3.28,0.73,11.8,7
red,6.6,0.84,0.03,49.82,0.059000000000000004,32.0,48.0,0.9952,2.9,0.56,12.3,7
red,7.7,0.41,0.2,2.0,0.48,15.0,60.0,0.9955,3.36,0.44,10.9,5
red,10.5,0.24,0.47,11.41,0.49,6.0,24.0,0.9978,3.71,1.63,11.0,7
red,7.7,0.96,0.2,2.0,0.047,15.0,60.0,0.9955,3.36,0.44,10.41,5
red,6.6,0.84,0.03,28.33,0.059000000000000004,32.0,48.0,0.9952,3.52,0.56,12.3,7
red,6.4,0.67,0.47,8.87,0.045,111.91,127.76,0.9949,3.49,1.38,8.27,6
red,13.83,0.24,1.5,1.9,0.077,6.0,32.0,0.9988,3.67,0.56,13.54,6
red,9.1,0.46,1.13,4.53,0.07,9.0,30.0,0.9978,3.24,0.6,9.6,5
red,12.8,0.84,0.63,2.4,0.34,133.7,35.0,1.0,3.1,0.6,10.4,6
red,10.5,0.24,1.15,2.1,0.066,6.0,74.18,1.0,3.15,0.82,11.0,7
red,11.15,0.55,0.35,2.2,0.07400000000000001,21.0,66.0,0.9974,3.25,0.56,13.22,5
red,11.84,0.37,0.69,2.3,0.52,137.31,24.0,0.9958,3.0,0.65,12.8,6
red,12.3,0.19,0.72,33.52,0.091,259.68,18.0,1.0004,3.16,0.49,9.5,5
red,10.4,0.41,0.55,3.2,0.076,154.99,54.0,0.9996,3.15,0.89,13.87,6
red,11.67,0.39,0.63,10.33,0.091,6.0,18.0,1.0004,3.16,0.49,9.5,5
white,6.51,0.67,0.3,2.0,0.06,38.0,62.0,0.9958,2.79,0.56,10.2,6
red,11.1,0.45,0.73,3.2,0.066,213.14,8.97,0.9986,3.17,0.32,11.2,6
red,10.4,0.41,0.84,3.2,0.076,22.0,370.94,0.9996,3.15,1.58,9.06,6
red,7.0,0.62,0.23,26.13,0.062,27.49,50.0,0.9951,3.08,0.6,9.3,5
red,12.6,0.31,0.72,2.2,0.07200000000000001,6.0,29.0,0.9987,2.88,0.82,9.8,8
red,11.9,0.4,0.65,2.15,0.068,7.0,76.47,0.9988,3.06,0.68,11.3,6
red,9.53,0.685,0.76,3.7,0.1,6.0,43.0,1.0032,2.95,0.45,11.2,7
red,10.0,0.44,0.49,2.7,0.077,11.0,19.0,0.9963,3.23,1.82,9.74,7
red,5.3,0.57,1.57,1.7,0.054000000000000006,5.0,27.0,1.02,2.99,1.05,12.5,7
red,9.5,1.26,0.1,2.1,0.079,6.0,31.0,1.03,2.89,0.56,10.1,6
red,5.58,0.25,0.6,2.6,0.081,31.0,231.84,0.9996,3.1,0.73,10.5,5
red,9.3,0.48,0.36,2.1,0.127,6.0,16.0,1.0,3.22,0.72,11.54,5
red,6.7,0.53,0.22,2.0,0.1,7.0,27.0,0.9967,3.2,0.56,10.2,6
red,11.9,0.39,0.69,2.8,0.095,17.0,109.65,0.99,3.1,1.2,10.8,6
red,11.9,0.39,0.16,2.8,0.095,17.0,35.0,0.9994,3.1,0.61,12.71,6
red,8.4,0.37,0.53,1.8,0.413,9.0,26.0,0.9979,3.44,1.06,9.1,6
red,6.8,0.56,0.03,1.7,0.084,18.0,35.0,0.9968,3.54,0.63,10.0,6
white,10.4,0.33,0.63,24.42,0.084,5.0,22.0,0.9998,3.17,0.74,13.54,7
red,7.0,0.23,0.4,65.48,0.063,21.0,67.0,0.9952,3.5,0.25,11.74,5
red,12.15,0.62,0.67,5.2,0.35,6.0,19.0,0.9988,3.22,0.69,10.34,8
red,8.9,0.59,0.39,2.3,0.095,5.0,22.0,0.9986,3.48,0.58,10.3,5
red,9.2,0.63,0.44,10.57,0.09699999999999999,29.0,65.0,0.9988,3.28,0.58,10.56,5
red,10.4,0.67,0.63,2.8,0.22,133.8,22.0,0.9998,3.26,1.66,11.2,7
red,11.6,0.58,0.66,43.79,0.07400000000000001,10.0,47.0,1.02,3.25,0.57,9.0,3
red,9.2,0.43,0.52,2.3,0.083,14.0,23.0,0.9976,3.35,1.32,11.3,6
red,8.3,0.615,0.22,2.6,0.087,6.0,19.0,1.0,3.26,1.19,9.3,5
red,11.0,0.63,0.68,2.55,0.085,10.0,297.88,0.997,3.18,0.61,10.79,5
red,12.29,0.66,0.7,2.2,0.28,25.0,129.0,0.9972,3.08,0.53,9.0,5
red,11.5,0.315,0.54,59.05,0.39,5.0,15.0,0.9987,2.98,1.77,9.2,6
red,10.0,0.29,0.4,56.15,0.098,16.71,14.41,1.0006,3.52,0.91,9.7,5
red,7.59,0.97,0.42,2.0,0.6,21.0,51.0,0.9982,3.37,1.74,11.5,6
red,8.8,0.46,1.04,2.6,0.065,7.0,250.98,1.01,3.32,0.79,14.0,6
red,12.2,0.36,0.69,2.1,0.09,6.0,21.0,1.0,3.17,0.62,9.2,6
red,8.7,0.82,0.02,1.2,0.07,2.66,48.0,0.9952,3.2,0.58,8.5,5
red,6.82,0.32,0.65,2.6,0.26,112.14,47.0,0.9996,3.05,0.61,12.13,5
red,9.6,0.54,0.42,2.4,0.081,105.26,52.0,1.03,2.91,0.71,11.4,6
red,12.5,0.37,0.42,2.6,0.083,25.0,109.99,0.9995,3.15,0.82,10.4,6
red,9.9,0.35,1.35,2.1,0.062,5.0,14.0,0.99,3.14,0.79,10.6,5
red,10.5,0.28,0.51,1.7,0.08,10.0,24.0,0.9982,3.2,0.89,13.59,6
red,9.6,0.68,0.24,2.2,0.6,5.0,411.51,0.9988,3.14,0.9,8.1,5
red,5.05,0.27,0.8,2.0,0.091,6.0,121.59,0.998,3.99,0.7,9.7,5
red,4.96,0.24,0.49,1.8,0.3,6.0,20.0,1.02,3.81,1.06,11.0,6
red,9.6,0.68,0.24,57.42,0.087,5.0,28.0,0.9988,3.14,0.6,10.2,5
red,14.78,1.11,0.11,2.7,0.077,6.0,31.0,0.9984,2.78,0.7,10.1,6
red,10.6,0.28,0.39,15.5,0.069,6.0,23.0,1.02,3.86,0.66,9.2,5
red,9.4,1.29,0.56,2.8,0.55,81.7,397.06,0.9964,3.15,1.15,12.3,8
red,6.65,0.36,0.59,2.2,0.152,6.0,18.0,0.9986,3.41,0.49,9.4,5
red,10.6,0.36,0.54,2.2,0.152,7.0,18.0,0.9986,3.04,1.06,9.4,5
white,10.6,0.62,0.68,3.57,0.114,6.0,24.0,1.01,3.06,0.66,13.4,6
red,10.2,0.67,0.39,1.9,0.054000000000000006,6.0,17.0,1.01,3.17,0.47,14.79,5
red,10.2,0.67,0.39,1.9,0.054000000000000006,6.0,17.0,0.9976,3.98,0.47,11.77,5
red,10.2,0.645,0.82,1.8,0.053,62.26,316.06,0.9982,2.85,0.42,10.0,6
white,11.6,0.32,1.22,2.8,0.081,35.0,67.0,1.0002,3.32,0.92,10.8,7
red,9.3,0.39,0.4,51.72,0.073,10.0,57.34,0.9984,3.34,0.75,8.36,6
red,13.35,0.775,0.27,2.8,0.078,24.0,56.0,0.9984,3.31,1.3,10.6,6
red,9.2,0.7,0.5,2.5,0.055,12.0,385.87,1.02,3.34,0.79,13.3,7
red,8.9,0.92,0.51,2.6,0.052000000000000005,24.54,27.0,0.995,3.76,1.72,13.4,7
red,8.7,0.93,0.31,3.0,0.4,23.0,81.0,1.02,3.48,0.74,11.6,6
red,7.37,0.39,0.23,54.1,0.051,168.77,91.0,0.9952,3.44,0.55,12.1,6
red,10.7,0.35,0.36,9.96,0.45,5.0,16.0,1.01,3.15,0.65,11.0,8
red,9.35,0.52,0.25,1.9,0.13,14.0,38.0,0.99,3.54,0.65,9.0,6
red,9.65,0.34,0.32,44.02,0.57,43.0,127.43,0.99,3.92,0.79,11.1,5
red,10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
