type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,7.13,0.4,0.66,1.5,0.58,195.64,320.27,1.02,3.13,0.98,14.71,6
white,10.5,1.4,0.29,25.32,0.07,124.76,40.71,1.03,3.22,1.52,9.9,6
red,12.68,0.48,1.33,40.91,0.4,124.94,63.0,1.01,3.47,1.38,14.72,5
red,15.72,1.03,1.29,1.8,0.08900000000000001,174.76,267.98,1.02,3.25,1.26,14.55,5
white,7.2,1.04,0.7,6.51,0.11,247.71,227.22,1.0,3.98,0.64,9.2,5
red,15.64,1.09,0.91,40.48,0.47,242.3,389.85,0.99,3.33,0.67,9.5,5
white,4.29,0.54,0.72,2.0,0.09,17.0,108.0,1.04,3.32,0.82,9.5,5
red,8.4,0.99,0.11,3.81,0.18,183.26,46.95,1.03,3.49,0.63,9.6,5
white,8.08,1.38,0.15,49.3,0.43,23.61,194.64,1.01,3.23,0.96,11.75,5
red,5.2,0.34,1.42,27.73,0.47,163.85,241.1,1.03,3.68,0.79,14.0,6
red,4.88,0.25,1.02,50.43,0.066,204.44,177.22,1.01,3.56,0.31,13.27,5
red,5.2,1.16,0.88,40.75,0.6,147.06,354.42,1.03,2.98,0.79,11.03,6
red,8.45,1.09,0.83,65.31,0.37,22.09,416.97,1.02,3.91,0.63,11.31,5
white,4.02,0.3,0.3,1.8,0.44,21.0,289.11,1.02,3.64,1.65,11.45,5
white,15.85,0.49,1.16,1.6,0.23600000000000002,137.81,83.86,1.04,3.65,1.97,12.06,5
red,6.18,0.49,1.03,17.74,0.31,184.68,62.79,1.02,3.18,1.81,14.16,6
red,6.06,0.16,0.18,40.59,0.28,220.02,321.23,1.03,3.05,0.61,12.07,6
red,15.45,0.88,1.44,4.83,0.6,271.17,11.0,1.04,3.53,0.53,14.23,6
white,8.38,0.87,0.47,34.76,0.11,32.0,291.72,1.04,3.99,2.0,10.72,4
white,7.15,1.11,0.16,46.3,0.21,25.0,99.0,0.995,2.85,0.22,10.1,5
red,8.29,0.19,1.25,62.96,0.5,102.24,384.17,0.995,3.75,1.47,8.15,5
white,11.11,0.62,1.61,5.5,0.09,236.63,129.0,0.99,3.03,0.72,13.08,5
white,5.38,0.45,0.31,52.75,0.06,28.0,422.05,1.03,3.42,1.61,8.05,5
white,6.69,1.48,0.3,5.5,0.41,8.41,85.06,0.99,3.16,0.24,10.5,5
red,6.97,0.38,0.42,63.6,0.071,215.91,230.93,1.02,3.42,0.71,13.21,5
white,15.1,1.33,1.12,30.74,0.15,213.86,177.81,1.04,3.28,1.42,9.2,5
red,6.8,0.6,1.32,1.9,0.57,247.25,16.11,0.9968,3.39,0.53,9.3,6
red,7.6,0.38,1.19,22.72,0.35,46.5,169.84,1.04,3.58,1.5,14.78,5
red,7.6,0.94,0.8,60.31,0.55,38.17,181.52,1.02,3.09,1.08,8.25,4
white,5.71,1.14,1.38,3.31,0.14,156.35,31.0,1.03,3.33,0.56,10.0,6
white,11.51,0.17,0.26,34.65,0.54,258.94,68.77,1.0,3.26,1.2,9.4,5
red,11.67,1.23,0.26,62.2,0.4,95.29,365.81,0.9981,3.37,1.9,13.37,5
red,13.75,1.35,0.48,1.7,0.19,236.6,270.56,1.02,3.19,1.99,9.5,5
white,8.76,0.38,0.1,24.41,0.25,18.99,101.0,1.0,3.62,1.37,12.07,5
red,7.3,1.31,0.03,63.4,0.29,260.21,190.32,1.0,2.79,0.71,8.74,4
red,14.26,1.53,0.07,16.43,0.5,11.0,416.77,1.02,3.64,1.03,9.88,6
red,5.2,1.35,0.67,0.73,0.24,130.47,394.45,1.03,3.0,1.87,11.21,5
red,8.71,1.42,0.87,1.8,0.47,139.73,35.08,1.0,3.55,1.29,9.7,4
red,9.76,0.42,1.45,56.1,0.3,209.17,118.5,1.01,3.44,0.61,9.2,6
red,8.0,0.82,0.45,2.0,0.073,59.39,18.0,0.99,2.97,0.61,10.65,6
red,12.97,0.62,1.13,24.63,0.068,24.0,228.0,1.01,2.8,0.62,10.85,6
white,7.3,1.05,0.78,3.7,0.12,282.44,35.0,1.04,3.3,1.35,10.05,5
red,14.82,0.89,0.04,50.33,0.48,112.97,433.65,0.9958,3.35,0.78,9.43,5
white,7.2,1.23,0.0,13.91,0.05,186.1,317.69,0.9961,3.33,0.94,8.34,5
red,9.51,1.19,0.92,11.81,0.52,8.0,372.86,1.03,3.66,0.61,10.5,6
red,7.0,1.12,1.13,16.9,0.068,7.0,259.33,0.9969,3.48,1.62,9.2,5
red,13.39,0.64,1.5,35.86,0.49,41.05,146.82,1.01,3.32,1.32,9.66,5
white,8.8,1.04,0.14,43.24,0.067,93.39,379.88,0.9969,3.19,0.87,9.5,5
red,14.38,1.21,1.41,2.0,0.02,3.33,439.99,0.9972,3.96,1.57,8.63,5
red,7.2,0.15,0.92,2.5,0.13,282.65,38.73,1.01,3.44,1.89,12.56,5
red,6.8,0.77,1.6,1.8,0.58,180.3,197.66,1.03,3.65,1.62,8.93,5
white,6.53,0.81,0.39,26.43,0.079,8.0,264.79,1.03,3.43,0.45,12.98,6
red,8.9,0.68,0.24,2.0,0.111,106.16,92.3,1.01,3.7,1.47,9.7,5
white,13.95,0.39,0.35,33.39,0.05,10.26,137.37,1.03,2.75,1.13,9.41,5
red,5.7,1.36,0.55,2.6,0.47,166.72,414.18,1.03,2.84,0.49,9.7,5
red,5.95,0.65,0.23,14.94,0.084,276.4,360.99,1.0,2.9,1.46,10.71,5
red,7.9,0.49,0.83,40.31,0.07,176.1,126.06,1.03,3.21,1.56,9.16,5
white,12.38,0.65,0.35,2.9,0.12,174.44,8.38,0.99,3.29,0.36,8.5,5
red,6.4,0.86,0.55,17.67,0.34,118.97,49.0,0.99,3.64,1.22,10.27,6
white,7.31,0.63,0.12,61.05,0.12,53.1,97.72,1.03,3.75,1.14,12.92,5
white,8.28,0.56,1.5,47.46,0.55,134.61,343.98,0.99,3.73,0.55,13.88,5
white,10.81,1.19,1.59,31.6,0.071,144.92,28.0,1.03,2.86,0.7,10.37,5
white,6.47,0.65,0.89,54.05,0.42,272.55,353.81,1.04,3.1,0.54,9.4,5
white,7.3,0.83,0.2,33.9,0.6,211.3,147.27,1.01,3.28,0.59,14.43,5
red,14.19,1.04,0.3,2.0,0.067,248.04,27.0,1.03,3.07,0.97,13.7,6
white,5.4,0.88,0.08,1.2,0.12,194.65,240.4,1.03,3.57,0.85,11.04,7
white,6.31,1.09,1.44,12.0,0.27,276.98,102.81,1.0,3.51,0.91,14.49,4
white,8.09,1.47,0.88,12.48,0.14,177.26,213.1,1.0,3.1,1.32,11.46,7
red,8.85,0.37,0.35,2.1,0.12,70.27,175.54,1.02,3.26,1.03,11.44,5
red,11.45,1.15,0.07,1.5,0.075,65.01,49.0,0.99545,3.08,1.95,9.5,5
red,14.73,0.42,1.48,8.52,0.08800000000000001,267.0,424.15,1.01,3.34,1.01,12.67,5
white,5.33,0.25,1.37,61.43,0.17,281.3,130.75,1.02,3.86,0.64,12.59,6
white,8.29,0.46,0.07,55.07,0.51,9.0,28.0,1.0,3.93,1.34,10.8,7
red,10.56,0.67,0.74,54.44,0.52,27.0,41.86,1.01,3.76,1.69,9.43,7
red,9.97,0.34,0.31,8.61,0.069,6.75,25.05,1.01,3.64,0.53,9.49,5
red,7.8,0.44,1.08,45.36,0.26,94.62,415.2,1.03,3.63,0.67,9.4,5
red,7.79,1.25,0.6,47.75,0.17,7.0,171.85,1.03,2.85,1.79,8.68,7
red,5.63,1.48,0.6,20.0,0.6,267.96,196.32,1.01,2.79,0.36,9.68,6
red,13.0,0.725,1.07,40.86,0.39,10.0,109.06,1.01,3.69,0.24,13.29,6
white,11.6,0.4,1.2,17.54,0.31,5.0,15.0,0.99,3.61,0.67,9.01,6
white,11.97,0.57,0.49,62.88,0.52,62.6,320.3,1.02,3.81,1.68,9.08,5
white,14.05,1.23,0.08,54.72,0.47,19.46,71.02,1.03,3.56,1.56,13.64,6
red,4.4,0.1,0.49,35.55,0.09,26.0,253.39,0.99,3.05,1.53,12.01,5
red,14.3,0.71,0.16,2.0,0.41,134.75,250.84,1.0,3.31,1.48,13.72,5
red,15.41,0.46,0.22,2.2,0.32,241.8,41.0,1.0,3.35,1.07,12.42,5
red,14.15,1.54,0.03,32.3,0.21,149.73,396.89,1.03,3.57,0.54,8.34,5
white,8.09,1.16,0.23,33.19,0.34,21.66,386.98,1.03,2.94,0.38,9.5,5
white,7.36,0.26,0.05,26.58,0.08199999999999999,27.65,397.7,0.99,3.33,1.97,12.5,6
red,5.19,0.53,0.64,47.34,0.07,258.48,72.0,1.0,3.31,0.57,9.4,5
red,9.23,0.88,1.23,60.38,0.057,5.0,10.0,0.99525,3.6,0.6,8.57,5
red,8.6,0.72,0.3,26.81,0.48,227.22,151.85,1.0,3.28,0.6,14.19,6
red,6.7,0.53,0.63,34.65,0.27,194.91,49.78,0.99745,3.4,0.57,9.32,4
red,11.11,0.17,1.19,54.85,0.073,12.44,63.0,1.03,2.81,0.58,13.25,6
red,8.9,0.59,0.77,51.03,0.2,193.38,333.0,1.02,3.22,1.61,13.85,6
red,11.55,0.58,0.14,22.59,0.46,188.37,316.35,1.01,2.77,1.07,8.04,5
red,11.03,0.16,1.48,37.1,0.28,58.25,295.28,0.99615,3.2,1.12,14.79,6
white,12.17,0.68,1.33,54.66,0.17,17.36,37.0,1.02,3.46,1.69,10.07,5
red,8.01,1.3,1.13,64.65,0.45,19.0,114.39,1.04,3.54,1.73,8.84,7
white,13.89,0.19,1.43,50.25,0.11,24.03,10.03,1.03,3.58,1.2,9.9,6
red,5.36,0.55,0.86,50.24,0.39,201.07,25.78,1.04,3.99,0.84,12.94,6
white,10.82,1.14,1.13,34.85,0.1,10.0,311.71,0.99685,3.46,0.5,11.0,5
white,10.72,1.0,1.32,27.56,0.51,226.09,401.0,0.99685,2.77,0.55,12.7,6
white,7.2,0.97,0.0,53.86,0.09699999999999999,116.98,324.53,1.02,3.43,0.58,10.04,6
red,7.2,0.99,0.0,23.21,0.46,252.62,38.0,0.99675,3.37,0.32,12.92,6
red,5.41,1.44,0.96,31.0,0.18,15.0,39.0,0.99675,3.37,0.58,9.2,6
white,12.1,0.68,1.53,1.9,0.09699999999999999,14.0,207.04,0.99,3.37,1.74,9.33,6
red,15.45,1.5,0.09,65.43,0.51,63.62,251.72,0.99685,3.32,0.55,9.0,6
red,12.4,0.635,0.37,31.59,0.58,155.23,274.26,1.01,3.71,1.65,13.87,5
white,12.0,0.85,0.55,2.1,0.26,8.58,268.41,1.0,3.9,0.24,9.7,6
red,9.9,1.16,0.1,64.25,0.24,139.8,89.34,1.03,3.75,0.84,10.31,6
red,10.02,0.39,0.44,23.94,0.13,56.27,266.25,1.00005,3.34,0.84,12.41,7
red,9.73,0.21,1.18,2.2,0.6,273.79,320.98,0.99,3.07,0.86,14.33,7
red,15.13,0.39,1.57,2.0,0.48,73.44,154.55,1.0,3.56,0.38,8.97,6
red,10.86,0.69,0.07,1.9,0.075,23.14,105.92,1.02,3.38,0.83,9.5,5
white,5.75,0.6,0.17,47.43,0.18,76.49,141.0,1.02,3.26,1.89,8.58,5
red,15.07,0.78,0.9,35.31,0.05,53.91,238.49,0.99,3.82,0.48,14.32,6
white,5.5,1.4,1.52,39.16,0.084,244.79,23.0,0.9983,2.99,1.45,11.85,6
white,11.43,0.32,1.44,1.6,0.17,16.0,21.21,1.02,3.95,1.97,9.96,6
red,6.28,0.28,0.15,1.8,0.46,265.01,258.66,0.9972,3.18,0.77,12.05,6
red,10.0,0.17,0.7,40.35,0.37,30.74,151.51,0.9986,3.38,0.53,8.65,5
white,7.7,1.12,1.42,1.9,0.6,234.2,86.0,0.99,2.75,0.97,9.24,5
red,7.1,0.39,0.48,1.8,0.07400000000000001,75.33,14.82,1.03,3.47,0.45,9.84,6
white,8.0,0.68,0.55,35.65,0.27,33.7,13.96,1.04,3.99,0.77,8.72,5
white,9.4,1.45,0.37,2.2,0.5,55.97,398.69,1.02,3.22,0.9,10.62,5
white,6.6,0.695,0.72,30.04,0.48,1.14,392.53,1.01,3.29,0.67,9.03,5
red,7.7,0.46,0.39,19.76,0.2,72.47,329.53,0.9968,3.06,1.26,9.4,5
white,10.0,0.31,0.78,2.6,0.5,166.75,130.27,1.02,3.48,0.8,8.33,7
red,9.9,0.18,0.81,63.8,0.077,222.1,374.42,1.03,3.16,1.96,9.3,5
white,8.39,0.56,0.78,2.0,0.2,25.92,67.0,0.99565,3.97,1.12,14.85,4
white,14.95,0.33,0.29,15.05,0.28,274.97,307.01,1.04,3.22,0.57,12.81,5
red,8.38,1.28,0.11,50.96,0.28,23.0,81.49,1.03,3.28,0.23,14.4,5
red,12.5,1.53,1.61,59.71,0.53,30.17,27.0,0.99,3.23,0.9,14.11,5
red,4.96,1.26,0.23,5.4,0.071,270.94,257.89,1.02,3.88,0.42,9.85,7
white,6.72,1.07,1.36,60.34,0.096,26.0,61.0,1.03,3.57,1.17,14.77,4
white,5.41,1.21,0.08,47.41,0.078,98.68,186.79,0.99,3.04,1.7,12.74,8
white,8.85,0.88,0.77,3.0,0.15,97.85,152.47,0.9987,3.01,0.42,9.4,6
red,4.28,0.18,0.25,27.4,0.37,4.0,150.55,1.0,3.17,0.97,8.45,6
red,4.13,0.545,1.02,36.74,0.03,287.37,61.0,1.03,2.91,1.43,10.0,6
white,13.17,1.28,0.56,4.0,0.27,220.51,228.61,1.03,3.28,0.44,13.8,6
red,9.55,1.46,1.55,47.68,0.19,132.97,65.0,0.99,3.01,0.78,13.07,5
red,8.4,0.83,1.26,30.6,0.15,137.4,229.73,0.99735,3.84,0.73,13.23,5
red,6.14,0.67,1.48,5.31,0.2,27.0,94.0,0.99915,3.38,0.5,10.14,5
red,15.55,1.19,0.06,9.02,0.36,287.0,61.0,1.0,3.04,1.58,10.4,6
red,4.04,1.46,0.43,12.82,0.48,275.12,27.0,1.0,3.49,0.91,8.39,6
white,11.5,0.19,0.51,51.61,0.10400000000000001,114.93,211.46,1.03,3.08,1.29,11.64,6
white,9.76,0.32,1.3,18.5,0.073,197.56,362.35,1.01,3.29,1.97,13.11,8
red,8.9,1.14,1.1,6.09,0.21,56.44,337.02,0.9991,3.38,1.07,11.78,7
red,10.06,0.89,0.44,43.13,0.14,5.53,281.43,1.0,2.77,1.88,9.3,6
red,7.7,0.89,1.42,58.19,0.48,5.0,271.35,1.02,3.53,0.51,11.94,7
red,8.26,1.2,0.12,19.23,0.08,12.0,93.88,1.04,4.0,1.93,10.06,5
red,8.06,0.6,0.46,26.28,0.14,157.97,288.01,1.0,3.38,0.86,9.37,7
red,9.9,0.59,0.07,20.96,0.102,32.0,241.53,1.0,2.99,0.71,11.95,5
white,9.53,0.96,0.18,3.4,0.33,32.0,286.15,1.03,3.22,0.71,14.16,5
red,14.29,0.45,0.45,3.18,0.073,211.68,122.55,1.02,3.88,0.76,12.87,6
red,4.97,0.34,0.65,3.0,0.16,20.14,353.67,0.9967,3.37,1.38,10.3,6
red,8.7,0.38,0.09,63.56,0.31,250.66,49.0,1.03,4.01,0.64,10.37,7
red,14.26,0.32,1.17,5.27,0.55,22.09,223.78,1.0,3.2,0.3,8.09,5
red,8.7,1.57,1.29,47.05,0.03,174.2,311.85,1.02,3.91,0.33,12.62,7
white,6.6,1.23,1.6,65.06,0.31,287.0,69.42,1.02,3.25,0.22,12.07,5
white,10.4,0.57,0.18,8.58,0.091,18.0,328.47,1.03,3.83,0.64,12.97,6
white,5.7,0.37,0.83,16.68,0.09,45.02,243.88,1.03,3.74,0.81,13.02,6
red,4.07,0.47,0.03,52.5,0.6,14.23,53.0,1.0014,2.99,1.95,14.57,6
red,7.05,1.47,1.48,35.75,0.48,227.36,216.73,1.02,3.16,0.39,8.43,5
red,10.6,0.39,0.37,16.82,0.29,205.63,202.56,1.01,3.16,1.79,11.01,5
red,5.2,1.34,0.06,30.68,0.083,8.0,29.0,0.99855,2.89,1.22,9.6,5
white,7.2,0.38,1.42,65.6,0.08,190.13,271.44,0.99,3.67,1.65,9.7,5
red,10.31,0.1,0.48,11.91,0.18,130.11,430.84,1.01,3.62,0.74,9.43,5
red,14.23,1.12,1.34,2.6,0.44,20.0,316.59,1.02,3.61,0.59,14.28,6
red,9.75,0.18,0.48,58.06,0.58,7.0,218.37,1.02,3.9,0.47,9.54,6
white,14.81,0.96,0.12,59.24,0.092,238.13,210.01,1.02,2.79,0.67,14.1,5
red,7.4,1.2,0.26,60.46,0.04,72.41,46.36,1.0,3.49,0.91,8.55,5
red,9.79,0.2,0.2,32.56,0.11199999999999999,189.8,405.62,1.0,3.03,0.52,13.62,5
red,4.01,1.42,0.12,64.58,0.49,203.03,372.09,1.0,2.91,0.59,9.3,6
white,6.44,0.63,0.23,11.77,0.25,7.0,367.39,0.9966,3.36,1.77,8.82,5
white,5.12,1.09,0.42,25.14,0.38,175.72,160.95,1.01,3.48,0.62,9.5,6
red,10.31,0.44,0.42,1.65,0.46,75.62,132.93,1.01,3.43,1.23,9.05,6
red,7.4,0.83,0.96,1.7,0.35,9.0,290.35,0.9968,3.41,1.07,12.31,6
white,10.82,0.53,0.48,47.06,0.46,255.93,296.83,1.04,3.31,0.59,9.3,6
red,5.21,1.08,0.5,60.73,0.6,248.77,342.88,1.01,3.78,0.52,12.88,6
white,4.65,0.46,0.29,10.83,0.09300000000000001,14.05,98.0,1.02,3.83,0.53,9.5,6
red,8.88,1.38,0.66,36.34,0.076,52.59,408.38,1.02,3.3,0.4,14.04,5
red,7.4,1.29,1.63,58.35,0.43,109.66,376.23,0.99645,3.42,0.35,11.0,5
red,15.02,0.82,0.09,60.65,0.096,20.0,53.0,0.9962,2.9,1.48,11.0,6
red,5.13,0.88,1.34,3.4,0.52,12.41,222.82,1.03,3.3,0.25,8.33,5
red,7.51,0.26,0.9,56.26,0.44,97.52,288.65,1.03,3.45,1.28,9.93,6
red,10.92,0.66,0.95,47.02,0.38,171.29,336.57,1.0,2.72,0.71,11.98,7
white,15.77,1.45,0.04,3.82,0.38,165.48,437.58,1.0,3.3,0.64,9.59,6
red,13.95,0.18,0.39,56.84,0.6,253.58,59.0,1.0,2.75,1.04,8.57,7
white,13.66,0.92,0.87,14.51,0.25,238.52,87.0,1.04,2.89,1.18,8.66,5
red,5.42,0.62,0.97,24.72,0.02,243.46,107.99,0.99,3.95,1.15,13.04,5
white,9.11,0.57,0.8,6.89,0.56,190.75,39.25,0.99,3.28,0.63,9.5,6
white,10.0,1.1,0.33,14.3,0.071,271.73,90.69,1.02,3.0,0.69,11.71,6
red,12.21,1.51,0.25,53.14,0.37,86.44,50.0,1.02,3.96,0.69,9.2,6
white,8.0,1.22,0.55,42.2,0.121,85.7,139.65,1.0,3.05,1.21,10.34,7
white,6.39,1.01,0.5,55.32,0.47,5.0,263.07,0.998,2.76,1.2,8.36,5
red,15.31,1.4,0.5,11.32,0.14,47.25,161.87,1.0,3.16,1.15,9.7,6
red,13.14,1.3,0.39,20.22,0.25,7.84,15.0,0.9981,3.18,1.49,14.65,5
red,11.62,1.37,1.47,41.85,0.55,115.78,162.66,1.03,3.23,0.32,10.98,6
white,10.2,0.14,0.62,31.55,0.122,161.78,41.0,0.998,3.31,0.66,13.15,6
white,10.05,0.59,1.57,14.33,0.14,37.18,338.16,0.9973,3.22,1.49,13.32,6
red,14.99,0.54,0.08,12.46,0.25,205.14,333.97,1.01,3.67,1.09,13.42,5
white,12.76,0.93,0.01,53.17,0.28,161.03,315.15,0.9963,3.34,0.63,8.7,7
red,14.79,0.695,1.11,56.12,0.128,151.15,161.61,1.02,2.72,0.9,12.2,7
red,9.77,0.44,0.45,61.16,0.28,154.06,16.0,0.9948,3.68,0.7,12.5,6
red,6.4,1.1,0.71,60.74,0.03,16.11,58.0,1.02,2.9,1.43,11.8,5
white,6.43,0.88,1.12,17.69,0.10300000000000001,33.73,217.65,0.99,3.94,0.6,14.22,6
white,12.07,1.33,1.19,2.3,0.08199999999999999,235.2,261.19,0.9997,3.11,1.52,9.31,7
red,15.72,0.34,0.22,2.4,0.29,76.75,351.59,1.02,2.88,1.93,9.11,6
white,3.95,1.5,0.17,2.7,0.05,5.0,333.71,0.99,3.21,1.21,10.15,6
red,5.29,0.36,0.43,34.0,0.25,6.0,14.0,1.0,3.3,0.75,14.68,6
red,7.93,0.54,1.32,31.87,0.12,53.7,138.18,0.99,2.93,0.75,8.69,6
red,14.36,0.1,0.84,39.04,0.08199999999999999,150.48,417.79,1.01,3.52,1.29,12.6,6
red,9.07,1.5,0.78,1.9,0.12,152.38,102.79,0.99,2.79,0.67,14.83,5
red,6.6,0.5,0.25,63.18,0.38,70.5,347.97,1.03,3.52,0.73,13.98,7
red,4.42,0.49,0.67,55.91,0.09300000000000001,6.0,15.0,0.9986,2.99,0.58,10.28,6
red,8.63,1.44,0.84,40.23,0.08900000000000001,70.52,274.96,0.99,2.77,1.52,10.0,6
red,9.1,0.94,0.0,37.29,0.04,11.0,13.95,0.9994,3.15,1.54,14.18,6
white,4.46,0.26,0.12,46.04,0.34,76.6,9.71,1.0004,3.11,0.79,14.33,6
red,9.1,1.05,1.51,60.41,0.03,204.13,148.26,1.0,2.83,1.86,12.16,6
white,13.51,1.34,0.16,40.2,0.57,8.0,19.0,1.04,3.97,0.51,8.25,5
red,13.46,0.84,0.93,51.84,0.58,235.82,340.91,1.01,3.18,0.28,11.02,5
white,6.1,1.25,0.7,5.64,0.36,173.11,223.83,1.03,3.63,1.21,11.0,6
red,6.87,1.4,0.68,32.07,0.05,127.66,32.0,1.0,3.35,1.2,12.8,6
white,11.5,0.37,1.21,21.0,0.55,29.0,328.44,1.02,3.09,0.88,9.78,5
red,10.98,0.8,0.89,48.86,0.01,22.23,129.77,0.997,2.74,1.33,13.24,7
red,5.04,0.43,0.49,31.92,0.26,10.0,309.01,1.04,3.85,0.88,12.95,7
red,12.6,0.58,1.64,14.0,0.1,10.0,439.2,1.0,3.17,0.66,13.8,6
red,13.16,0.69,0.23,13.63,0.13,266.14,80.45,1.03,3.9,0.64,9.12,5
red,10.71,1.47,1.58,50.82,0.16,278.22,88.47,0.99,3.37,0.91,9.27,6
white,14.36,0.58,1.36,8.12,0.38,208.3,235.39,1.01,3.37,1.29,10.0,5
red,15.35,0.48,0.63,15.68,0.59,256.74,13.58,1.02,2.89,1.97,11.49,5
red,9.16,0.72,0.18,4.36,0.083,226.29,170.27,1.0,2.81,1.17,10.99,7
white,10.04,0.17,0.64,13.11,0.107,249.7,21.0,0.99,2.96,1.46,11.81,6
white,15.68,0.39,1.38,42.43,0.36,7.0,42.0,1.02,3.35,1.1,14.79,7
white,13.0,1.28,1.31,54.81,0.11,78.68,24.0,1.03,3.16,0.69,14.33,5
red,13.12,0.15,1.2,2.8,0.159,3.87,75.0,1.01,3.43,1.63,9.4,5
white,4.56,0.16,0.53,40.93,0.14,13.2,345.43,1.02,2.82,1.57,12.0,7
white,6.9,0.22,1.65,42.28,0.01,177.67,162.62,1.0,3.99,1.17,9.9,5
red,7.9,0.61,1.65,1.6,0.43,193.52,267.85,0.99,3.82,0.9,11.34,6
red,4.24,1.26,0.53,1.8,0.067,25.73,334.98,1.03,3.62,0.7,10.6,6
white,14.81,1.32,0.25,39.81,0.16,46.28,72.0,1.02,2.97,1.55,9.2,5
red,4.05,1.29,1.39,5.07,0.06,168.35,48.86,1.03,2.75,0.76,10.8,6
red,6.12,1.24,0.02,5.84,0.58,268.26,15.0,0.99,3.49,1.15,13.88,7
red,11.5,0.67,1.65,1.11,0.078,19.0,136.91,0.99,2.75,0.64,11.0,6
red,9.4,0.83,0.53,64.31,0.3,275.83,258.68,1.0,3.23,0.95,9.01,7
red,4.96,1.42,1.51,6.2,0.08800000000000001,188.44,105.28,1.02,3.0,0.55,11.27,6
red,10.6,1.09,0.6,14.57,0.094,151.63,60.0,1.02,2.86,0.8,12.65,6
red,10.22,0.47,0.52,38.76,0.08,265.25,31.84,1.03,3.3,1.2,8.35,6
white,6.9,0.72,0.22,2.9,0.15,73.41,43.0,1.0,3.06,0.26,9.03,6
white,8.3,0.19,1.1,14.4,0.12,149.09,27.0,0.9974,2.74,1.34,9.4,6
red,14.01,0.91,0.05,55.75,0.08,180.38,263.2,0.99,3.88,0.8,9.43,6
red,10.99,1.54,1.43,23.31,0.087,130.75,158.6,0.998,3.42,0.74,14.29,5
red,11.33,0.11,0.45,24.98,0.56,207.22,338.21,1.0,3.43,0.29,14.7,6
white,5.51,0.54,0.26,60.62,0.54,23.0,144.46,1.02,2.96,1.79,8.28,6
red,13.69,0.66,0.28,1.9,0.53,17.0,96.52,0.9972,3.58,0.54,8.9,6
white,15.43,0.38,0.37,1.9,0.34,268.61,53.0,1.0,2.74,0.58,9.2,6
white,12.88,0.4,0.72,2.5,0.34,16.0,295.94,1.0,2.88,0.32,13.42,7
red,5.6,0.85,0.05,1.4,0.39,12.0,412.61,0.9924,3.79,0.26,13.3,8
white,12.49,0.415,0.25,60.94,0.17,190.19,43.0,1.0014,2.84,0.47,9.84,6
white,9.5,0.66,0.52,10.21,0.01,260.26,143.58,1.01,3.37,0.94,8.05,5
red,13.5,1.17,0.1,36.14,0.32,285.64,95.0,0.997,3.16,1.2,10.47,5
red,7.67,0.14,0.65,33.26,0.58,223.36,167.78,1.0,2.91,0.32,9.9,5
red,12.0,0.37,1.57,31.09,0.33,7.0,220.5,1.02,3.77,0.6,10.59,7
red,14.11,1.54,0.02,36.3,0.122,68.0,8.9,1.03,3.58,0.96,8.61,5
red,6.94,0.32,0.83,2.6,0.46,162.61,49.0,0.9988,3.73,0.9,11.0,6
red,7.8,0.59,0.32,2.6,0.42,73.26,49.0,0.9988,2.88,0.85,11.0,6
white,10.64,1.09,1.32,25.14,0.16,9.0,324.33,1.0,3.1,0.25,11.18,5
red,12.91,0.52,1.39,1.49,0.39,55.95,283.2,1.01,3.47,0.85,14.77,5
red,6.64,0.26,0.3,18.23,0.59,76.52,313.49,1.03,3.43,1.54,10.03,6
red,12.2,0.29,1.3,38.82,0.11,167.9,297.05,1.01,3.15,0.43,13.89,6
white,14.37,1.46,0.16,2.7,0.22,167.71,176.19,0.9994,2.82,0.64,10.5,6
red,5.83,0.23,0.69,39.8,0.075,231.74,297.03,1.03,3.9,1.94,14.68,5
white,8.36,1.37,0.45,1.4,0.059000000000000004,21.0,394.55,1.02,3.63,1.14,12.28,6
red,9.8,1.49,1.62,62.06,0.34,173.37,227.31,0.9981,3.24,0.52,12.19,6
white,13.01,0.13,0.24,56.49,0.27,210.45,30.0,1.02,3.36,0.63,12.26,7
white,10.4,0.4,0.12,3.7,0.46,46.19,87.51,0.99,3.64,0.7,8.09,6
white,4.64,0.36,0.49,46.23,0.24,37.1,49.0,1.0,3.91,1.92,13.73,4
white,9.0,0.43,0.34,45.7,0.6,88.82,350.67,1.03,3.16,1.15,9.5,6
red,10.29,0.77,0.7,27.37,0.16,55.89,360.95,1.04,3.97,1.29,13.7,5
red,7.1,0.735,0.16,54.36,0.23,6.53,7.52,0.9966,3.81,1.53,12.71,5
white,10.47,0.73,0.8,6.7,0.02,6.0,157.48,1.04,3.96,0.55,13.66,7
red,8.43,0.1,0.89,29.47,0.52,285.69,290.96,0.9982,3.94,0.23,14.76,5
red,14.11,0.29,1.37,39.61,0.19,31.0,134.0,1.02,3.88,1.15,10.62,5
red,3.85,0.75,1.61,60.1,0.111,6.0,148.26,1.01,3.81,0.7,11.33,6
red,7.24,1.51,0.93,30.48,0.091,47.12,54.75,1.01,3.78,0.48,14.86,5
red,11.9,0.35,0.34,2.0,0.49,91.11,59.46,0.9996,3.24,0.76,8.15,6
red,6.8,0.62,1.49,19.64,0.21,34.0,52.0,1.03,3.62,0.75,9.9,5
