Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
M,0.475,0.1,0.59,0.27,1.09,0.58,0.14,8
M,0.14,0.49,1.05,1.54,0.42,0.0885,0.36,8
I,0.51,0.58,0.36,2.68,0.57,0.62,0.05,8
I,0.15,0.37,1.07,0.5435,0.29,0.10099999999999999,0.165,9
I,0.46,0.15,1.11,2.23,1.45,0.11199999999999999,0.34,8
I,0.48,0.365,0.1,1.76,0.99,0.65,0.135,8
M,0.495,0.355,0.77,1.54,0.214,0.1045,0.1495,8
M,0.78,0.5,0.39,0.29,0.72,0.11599999999999999,0.62,7
F,0.5,0.395,1.03,2.37,0.22399999999999998,0.22,0.49,8
F,0.77,0.39,0.13,2.1,0.2945,0.1,0.24,9
F,0.5,0.42,0.72,0.63,0.3,0.26,0.05,9
F,0.59,0.375,0.59,1.31,0.78,0.43,0.82,9
I,0.1,0.17,0.14,1.2,0.73,0.05,0.08,9
I,0.5,0.16,0.8,1.85,1.35,0.01,0.157,7
I,0.18,0.51,0.14,1.06,0.02,0.65,0.76,9
I,0.37,0.23,0.13,0.6015,0.3015,0.2,0.02,8
I,0.28,0.09,1.03,1.19,0.2595,0.1435,0.89,7
F,0.505,0.12,0.105,0.551,0.248,0.34,0.74,8
I,0.515,0.38,0.18,0.625,0.42,0.73,0.35,7
M,0.09,0.45,0.05,1.85,0.05,0.28,0.68,13
M,0.76,0.42,0.71,1.32,0.46,0.26,0.39,9
I,0.72,0.13,1.07,0.5825,0.233,0.04,0.18,10
F,0.74,0.48,1.07,1.21,1.18,0.43,0.55,9
F,0.22,0.4,0.75,2.18,0.369,0.19,0.16399999999999998,9
M,0.73,0.42,0.9,0.62,1.0,0.1415,0.86,9
I,0.8,0.47,0.03,0.48,0.3905,0.16,0.16699999999999998,9
F,0.78,0.24,0.61,1.82,1.01,0.08,0.192,10
F,0.09,0.5,0.65,0.5745,1.19,0.36,0.18899999999999997,9
M,0.28,0.1,0.59,0.89,0.25,0.1205,0.29,9
I,0.28,0.4,0.54,0.6025,1.08,0.23,0.62,9
F,0.535,0.21,0.61,0.5765,0.48,0.135,0.225,8
M,0.19,0.41,0.31,0.7145,0.335,0.14400000000000002,0.33,9
M,0.74,0.14,0.82,1.37,0.04,0.1445,0.05,9
F,0.12,0.07,0.46,0.48,0.29,0.73,0.54,10
M,0.28,0.42,0.56,0.75,1.11,0.02,0.34,9
M,0.77,0.18,0.135,0.16,0.4,0.62,0.22699999999999998,8
F,0.23,0.48,0.34,1.64,0.3535,0.03,0.72,9
F,0.545,0.47,0.15,0.55,0.02,0.48,0.2545,10
F,0.545,0.52,0.5,2.62,1.34,0.12,0.18,8
M,0.08,0.56,0.21,1.0,0.28,0.67,0.38,11
F,0.51,0.45,0.04,0.6509999999999999,1.37,0.72,0.73,9
M,0.53,0.43,0.59,1.02,0.06,0.18,0.248,9
I,0.64,0.58,0.18,0.7535,1.18,0.02,0.2325,10
M,0.18,0.22,0.66,1.22,1.03,0.42,0.01,9
F,0.23,0.44,0.14,1.52,1.1,0.36,0.93,9
F,0.45,0.31,0.82,1.03,1.48,0.1435,0.69,10
I,0.33,0.43,0.81,1.43,0.341,0.31,0.68,9
I,0.555,0.425,1.13,0.22,0.66,0.36,0.95,9
I,0.56,0.53,0.08,0.4,0.33,0.185,0.83,9
F,0.44,0.3,0.145,2.02,0.03,0.27,0.99,9
M,0.27,0.27,0.79,0.72,0.52,0.3225,0.84,10
I,0.56,0.6,0.14,0.9740000000000001,0.547,0.22,0.76,9
I,0.8,0.44,0.175,1.78,1.41,0.01,0.52,11
M,0.14,0.6,0.82,0.32,0.4215,0.43,0.225,8
F,0.69,0.445,0.15,1.96,0.02,0.2,0.33,8
M,0.31,0.4,0.6,0.47,0.16,0.57,0.23,11
I,0.42,0.07,0.6,0.6,1.44,0.28,0.2215,10
I,0.7,0.6,0.47,0.794,0.3815,0.08,0.8,8
I,0.81,0.46,0.26,1.95,1.45,0.59,0.07,9
M,0.81,0.61,0.56,0.873,1.06,0.183,0.38,10
I,0.57,0.13,0.57,2.46,0.31,0.1785,0.95,10
M,0.1,0.53,0.18,0.15,0.41,0.62,0.93,9
F,0.76,0.65,0.32,1.19,0.17,0.16,0.2125,10
F,0.575,0.35,0.165,1.51,0.4,0.2095,0.71,9
M,0.575,0.06,0.155,1.2,1.1,0.05,0.19,10
I,0.19,0.27,0.23,1.57,0.44,0.41,0.66,10
M,0.58,0.2,0.23,0.34,0.48,0.21,0.55,10
F,0.68,0.22,0.19,0.79,0.4,0.156,0.16,8
M,0.35,0.465,1.07,2.43,1.3,0.23,0.235,9
M,0.38,0.49,0.08,0.45,0.522,0.75,0.78,10
I,0.76,0.48,0.91,1.0505,0.74,0.67,0.11,10
F,0.585,0.46,0.57,1.0,0.77,0.34,0.27399999999999997,10
I,0.11,0.52,0.46,1.66,0.34,0.38,0.8,10
F,0.37,0.39,0.25,0.1,0.08,0.46,0.9,10
F,0.59,0.33,0.06,0.7,0.336,0.1855,0.237,8
I,0.59,0.48,1.07,0.7715,0.32799999999999996,0.72,0.53,9
F,0.54,0.39,0.29,1.58,0.15,0.22699999999999998,0.21,9
I,0.39,0.39,0.53,1.97,0.58,0.37,0.41,10
I,0.29,0.26,0.64,2.77,0.65,0.56,0.2255,10
M,0.23,0.58,0.155,1.05,0.13,0.66,0.42,12
M,0.12,0.475,0.45,0.03,0.87,0.09,0.85,10
F,0.46,0.53,1.05,0.63,0.6,0.24,0.79,11
I,0.78,0.475,0.95,1.93,0.36,0.2465,0.75,10
M,0.6,0.6,0.155,0.38,0.91,0.0,0.37,11
I,0.38,0.23,0.02,0.28,1.46,0.68,0.17,10
F,0.6,0.6,0.155,0.9595,0.47,0.62,0.8,11
M,0.15,0.485,0.66,2.37,1.45,0.45,0.89,11
I,0.58,0.56,0.36,2.5,0.38,0.1,0.98,10
I,0.09,0.21,0.55,0.9025,0.47,0.02,0.19,11
I,0.1,0.3,0.13,0.98,1.18,0.53,0.335,9
F,0.605,0.34,0.65,0.92,0.32,0.2215,0.93,12
M,0.18,0.46,0.44,1.32,0.40700000000000003,0.32,0.97,10
M,0.61,0.29,0.06,1.15,0.6345,0.26,1.0,12
F,0.81,0.41,0.43,1.62,0.435,0.2335,0.25,10
I,0.35,0.465,0.71,2.21,0.4495,0.16,0.29,9
F,0.34,0.31,0.01,2.31,0.4565,0.18,0.34700000000000003,10
M,0.11,0.46,1.13,1.99,0.64,0.09,0.0,10
F,0.21,0.475,0.94,1.004,1.34,0.07,0.2895,10
M,0.32,0.58,0.85,0.17,1.24,0.25,0.34,10
M,0.615,0.49,0.17,0.24,0.4845,0.56,0.08,10
F,0.54,0.46,0.3,0.9,0.52,0.42,0.91,12
I,0.615,0.46,0.17,1.129,0.15,0.43,0.3,10
M,0.615,0.6,0.175,2.27,0.09,0.07,0.3,9
F,0.78,0.29,0.9,0.22,0.484,0.24,0.62,10
I,0.35,0.51,0.98,1.03,0.69,0.13,0.39,10
F,0.78,0.61,1.05,1.2555,0.5765,0.36,0.21,12
F,0.64,0.45,0.34,1.48,0.596,0.3135,0.81,10
I,0.62,0.45,0.64,1.1295,0.46299999999999997,0.2685,0.18,10
I,0.6,0.455,0.37,2.79,1.1,0.62,0.75,9
I,0.52,0.505,0.175,1.15,1.2,0.256,0.19,11
F,0.625,0.09,0.58,1.63,1.23,0.44,0.3,9
F,0.2,0.26,0.52,1.2035,0.11,0.36,0.12,12
F,0.35,0.57,0.39,1.3205,0.12,0.16,0.37,9
I,0.63,0.505,0.18,2.59,1.07,0.49,0.5,11
I,0.68,0.52,0.13,0.02,0.73,0.17,0.88,12
F,0.63,0.47,0.46,1.7,0.37,0.2195,0.78,10
F,0.67,0.495,0.02,1.0,1.32,0.03,0.315,12
F,0.68,0.18,0.27,1.31,1.33,0.1865,0.48,10
F,0.43,0.25,0.165,1.05,0.88,0.62,0.39,9
I,0.76,0.49,1.1,0.85,1.45,0.49,0.98,9
F,0.74,0.475,0.66,1.1935,0.59,0.02,0.61,10
I,0.1,0.51,0.11,0.986,1.37,0.37,1.0,10
F,0.43,0.36,0.27,0.06,0.5,0.57,0.6,15
I,0.16,0.525,0.05,1.66,0.49,0.63,0.81,10
M,0.645,0.12,0.16,0.05,0.556,0.57,0.5,11
F,0.52,0.5,0.195,2.75,1.45,0.26,0.49,10
M,0.3,0.525,0.16,1.5075,1.03,0.49,0.47,11
I,0.25,0.49,0.165,2.52,0.93,0.6,0.349,11
I,0.64,0.19,0.16,2.54,0.77,0.37799999999999995,0.47,11
F,0.14,0.41,0.175,1.12,0.53,0.35,0.405,11
M,0.76,0.12,0.19,1.5419999999999998,0.35,0.31,0.38,9
F,0.65,0.51,1.0,0.54,0.05,0.04,0.47,10
M,0.655,0.57,0.19,1.3595,0.29,0.51,0.51,10
I,0.655,0.535,1.07,1.79,1.01,0.47,0.46,13
F,0.655,0.47,1.02,2.15,0.87,0.3865,0.34,10
M,0.24,0.1,0.175,0.32,0.05,0.33,0.61,10
F,0.66,0.64,0.73,1.548,0.87,0.14,0.3925,10
I,0.47,0.515,0.83,1.69,1.33,0.08,0.91,10
F,0.75,0.53,0.53,1.4909999999999999,0.17,0.4,0.85,10
F,0.3,0.53,0.2,0.11,0.63,0.42,0.24,11
M,0.62,0.49,0.73,2.8,0.84,0.49,0.18,10
I,0.61,0.55,0.185,2.28,1.21,0.76,0.8,13
M,0.685,0.41,0.205,2.76,1.48,0.65,0.461,9
F,0.17,0.61,0.19,1.7635,1.19,0.12,0.69,11
M,0.34,0.17,0.13,0.38,0.71,0.53,0.37,12
I,0.12,0.37,0.5,0.67,1.1075,0.4865,0.79,10
M,0.76,0.12,0.7,1.62,1.33,0.38299999999999995,0.73,11
F,0.8,0.57,0.16,1.5345,1.45,0.19,0.1,12
F,0.71,0.59,0.53,1.76,1.46,0.345,0.87,11
F,0.08,0.08,0.31,1.9335,1.08,0.74,0.33,13
M,0.28,0.6,0.63,0.95,0.9515,0.39,0.5365,12
I,0.7,0.08,0.32,1.19,0.31,0.39,0.72,11
F,0.73,0.43,0.17,2.13,0.6785,0.19,0.36,11
M,0.735,0.565,0.205,0.6,0.29,0.1,0.27,12
I,0.75,0.55,0.215,2.25,0.34,0.15,0.67,9
F,0.36,0.11,1.12,0.59,0.85,0.59,0.13,14
I,0.815,0.39,0.86,2.02,0.31,0.18,0.68,14
I,0.14,0.32,0.67,0.23,0.41,0.0025,0.77,3
M,0.56,0.16,0.09,2.76,0.66,0.17,0.54,4
M,0.365,0.62,0.49,0.54,0.28,0.45,0.82,7
I,0.61,0.48,0.88,1.79,0.0785,0.3,0.31,5
I,0.37,0.52,0.23,2.49,1.07,0.02,0.98,6
I,0.375,0.47,0.62,0.36,0.57,0.64,0.067,7
M,0.15,0.1,0.91,1.01,0.17,0.27,0.6,5
I,0.28,0.6,0.09,0.3025,0.14300000000000002,0.21,0.0765,5
I,0.54,0.47,0.11,0.32899999999999996,0.88,0.18,0.58,6
F,0.3,0.14,0.61,0.15,1.35,0.39,0.18,7
M,0.66,0.24,1.01,1.17,0.17,0.64,0.97,8
M,0.26,0.2,0.67,1.95,1.12,0.075,0.72,7
I,0.405,0.46,0.49,1.71,0.53,0.07,0.37,6
I,0.59,0.32,0.0,1.17,0.71,0.26,0.073,5
I,0.415,0.46,0.88,0.3895,0.36,0.68,0.52,9
F,0.425,0.34,0.37,2.76,0.95,0.39,0.68,6
I,0.43,0.19,0.51,0.4405,1.36,0.19,0.1075,6
M,0.22,0.5,0.46,2.27,0.77,0.04,0.1015,5
I,0.47,0.38,0.12,1.01,1.15,0.24,0.07,8
I,0.36,0.47,0.25,2.17,0.213,0.46,0.16,9
M,0.41,0.12,0.13,2.31,0.92,0.41,0.66,6
I,0.455,0.28,0.5,0.501,0.27399999999999997,0.55,0.3,7
I,0.46,0.37,0.29,2.61,0.53,0.096,0.125,8
F,0.51,0.57,0.14,0.84,0.44,0.1105,0.38,9
M,0.43,0.35,0.05,2.61,0.53,0.11,0.99,6
M,0.63,0.355,1.07,2.67,0.59,0.0835,0.97,6
M,0.54,0.31,0.125,2.22,1.2,0.57,0.142,8
I,0.15,0.365,0.0,1.92,1.03,0.27,0.2,7
I,0.31,0.16,0.88,1.45,0.13,0.07,0.63,7
I,0.12,0.36,0.35,1.62,1.42,0.1025,0.65,7
M,0.79,0.1,0.56,2.68,0.2075,0.45,0.147,6
M,0.38,0.09,0.15,2.78,0.5,0.10300000000000001,0.46,8
M,0.36,0.34,0.87,0.526,0.59,0.2,0.1555,6
F,0.79,0.23,0.84,0.94,0.2655,0.1285,0.14400000000000002,7
F,0.505,0.59,0.02,0.3,1.01,0.02,0.1555,9
F,0.505,0.38,0.11,0.6855,1.09,0.7,0.161,9
I,0.515,0.49,0.68,1.82,0.2695,0.02,0.58,8
I,0.27,0.41,0.41,0.27,1.08,0.75,0.34,8
F,0.515,0.4,0.125,1.37,0.25,0.0,0.17,7
F,0.52,0.48,0.125,0.5589999999999999,0.14,0.62,0.66,8
M,0.2,0.4,0.12,0.32,0.54,0.03,0.15,8
F,0.68,0.57,0.91,1.03,0.34600000000000003,0.23,0.18899999999999997,9
F,0.08,0.42,0.46,2.16,0.39799999999999996,0.151,0.82,8
F,0.81,0.1,0.51,1.11,0.72,0.52,0.203,9
F,0.16,0.28,0.68,1.97,1.36,0.218,0.23,8
I,0.53,0.34,0.32,1.36,0.6,0.56,0.7,9
I,0.71,0.31,0.81,0.96,0.9,0.161,0.44,8
I,0.21,0.12,1.06,0.8715,1.13,0.1835,0.47,9
I,0.79,0.12,0.44,0.5,0.19,0.04,0.2,8
M,0.69,0.24,1.1,1.27,0.64,0.71,0.23800000000000002,9
M,0.39,0.59,0.88,1.44,0.14,0.13,0.55,8
F,0.74,0.53,0.175,0.88,1.0,0.75,0.94,9
M,0.79,0.52,0.14,0.28,0.5,0.2165,0.63,9
F,0.64,0.57,0.29,1.0,1.44,0.27,0.36,8
I,0.61,0.53,0.42,0.71,0.3,0.7,0.32,8
F,0.79,0.58,0.53,1.42,0.64,0.52,0.18,9
F,0.54,0.59,0.24,0.9905,1.08,0.01,0.275,8
F,0.23,0.53,0.48,0.82,0.452,0.43,0.28800000000000003,9
M,0.1,0.455,0.24,0.945,0.34,0.66,0.78,8
I,0.6,0.57,0.32,1.09,1.31,0.76,0.84,9
I,0.68,0.4,0.165,2.0,1.15,0.41,0.48,11
M,0.08,0.485,0.6,0.44,0.16,0.34,0.24,9
I,0.12,0.62,0.56,2.1,0.6,0.09,0.51,9
F,0.23,0.6,0.97,2.35,0.59,0.34,0.31,11
F,0.8,0.46,0.13,0.66,0.51,0.32,0.49,8
F,0.32,0.485,0.49,0.93,1.06,0.21,0.09,10
F,0.62,0.435,1.0,1.012,1.47,0.23600000000000002,0.09,8
F,0.62,0.6,0.54,1.19,1.46,0.235,0.33,9
I,0.09,0.31,0.55,0.33,1.27,0.63,0.17,10
M,0.14,0.47,0.18,0.44,1.31,0.69,0.305,11
M,0.64,0.56,0.87,0.71,1.1,0.26,0.94,9
F,0.53,0.35,0.175,1.27,1.11,0.35,0.25,10
F,0.63,0.37,0.15,1.06,0.64,0.2745,0.08,9
M,0.63,0.38,1.09,2.8,0.6605,0.2425,0.31,11
I,0.63,0.31,0.99,1.62,1.12,0.69,0.72,10
M,0.28,0.14,0.74,1.64,0.21,0.08,0.4,10
M,0.61,0.53,1.09,1.308,1.34,0.57,0.377,8
F,0.29,0.48,0.85,0.05,0.6635,0.15,0.4025,9
F,0.58,0.27,0.0,2.04,1.0,0.03,0.28,10
M,0.52,0.31,0.155,1.0,0.28,0.01,0.65,11
I,0.41,0.17,0.71,0.48,0.71,0.62,0.21,11
I,0.21,0.28,1.01,1.5245,0.59,0.326,0.495,10
F,0.24,0.63,0.81,0.8,1.18,0.3045,0.11,10
I,0.57,0.07,0.16,1.94,0.2,0.66,0.1,9
I,0.64,0.06,0.14,1.11,0.99,0.62,0.215,8
F,0.63,0.23,0.39,1.5555,0.36,0.45,0.444,11
F,0.655,0.51,0.19,2.24,0.13,0.4095,0.4195,11
F,0.8,0.25,0.72,1.8,0.23,0.36,0.8,10
M,0.48,0.44,0.94,0.52,1.14,0.1,0.21,10
M,0.64,0.18,0.27,1.76,1.21,0.64,0.41,11
F,0.67,0.23,1.07,2.38,1.38,0.19,0.36,10
M,0.57,0.43,0.58,0.83,0.616,0.61,0.17,10
I,0.39,0.07,0.04,1.7409999999999999,1.25,0.63,0.74,12
F,0.68,0.61,0.17,1.06,0.16,0.69,0.39,11
F,0.08,0.525,0.53,1.59,0.18,0.11,0.55,12
F,0.64,0.36,0.98,1.66,0.7535,0.45,0.99,11
F,0.12,0.29,0.77,2.29,1.22,0.54,0.29,11
I,0.705,0.56,0.97,0.51,1.4,0.4095,0.78,10
I,0.32,0.57,0.29,2.16,0.87,0.43,0.494,12
I,0.65,0.56,0.24,0.44,1.351,0.29,0.73,13
M,0.29,0.39,0.18,2.05,1.26,0.2,0.29,10
M,0.71,0.32,1.02,1.893,0.06,0.11,0.91,11
F,0.21,0.17,0.53,1.23,0.019,0.32,0.83,5
I,0.59,0.4,1.01,0.58,0.09,0.017,0.62,5
I,0.72,0.54,0.89,2.07,0.08,0.45,0.0405,6
I,0.46,0.11,0.81,0.58,1.06,0.1,0.85,6
M,0.64,0.1,0.09,0.47,0.47,0.59,0.97,6
M,0.38,0.57,0.5,0.168,0.079,0.37,0.11,5
M,0.35,0.65,0.49,0.18,0.87,0.5,0.87,5
F,0.79,0.58,0.75,0.1775,0.079,0.51,0.84,6
F,0.67,0.61,0.89,0.1985,0.0715,0.0495,0.44,7
M,0.21,0.31,0.38,0.3,0.27,0.46,0.061,8
F,0.42,0.26,0.33,2.73,0.69,0.39,0.37,7
F,0.6,0.65,0.87,1.93,1.0,0.67,0.05,7
F,0.46,0.64,0.5,0.2225,1.2,0.08,0.91,7
M,0.37,0.57,0.79,1.79,0.11,0.69,0.53,6
M,0.48,0.43,0.45,1.0,0.68,0.7,0.81,7
I,0.45,0.3,0.13,2.36,1.13,0.33,0.075,7
F,0.65,0.29,0.1,1.08,0.10800000000000001,0.44,0.6,6
M,0.385,0.29,0.2,1.89,0.95,0.3,0.23,8
F,0.385,0.31,0.08,2.31,0.73,0.35,0.0,7
I,0.43,0.3,0.77,0.308,1.0,0.19,0.56,8
I,0.39,0.3,0.38,2.66,0.1065,0.25,0.08,7
F,0.39,0.17,0.73,2.75,0.94,0.02,0.19,7
M,0.16,0.22,0.38,0.85,0.095,0.75,0.91,7
M,0.76,0.3,0.94,0.96,0.129,0.44,0.95,8
M,0.34,0.35,0.26,0.41,0.87,0.49,0.91,8
I,0.1,0.54,0.1,1.33,0.61,0.28,0.07,7
I,0.425,0.19,0.11,1.7,1.31,0.71,0.84,8
F,0.15,0.47,0.08,0.303,0.66,0.0585,0.63,7
F,0.59,0.34,1.07,0.3295,1.34,0.52,0.27,7
F,0.15,0.325,0.51,1.52,1.45,0.39,0.68,6
I,0.45,0.33,0.095,2.45,0.46,0.04,0.14,8
I,0.14,0.33,0.38,0.4195,0.18100000000000002,0.62,0.21,7
F,0.61,0.07,1.0,2.1,0.76,0.3,0.94,10
I,0.79,0.35,0.7,0.4,0.2,0.07,0.82,7
F,0.55,0.27,0.39,0.0,0.2015,0.24,0.98,7
M,0.64,0.47,0.95,2.05,0.188,0.15,0.19,9
I,0.465,0.62,0.38,2.54,0.88,0.52,0.17,8
I,0.61,0.355,0.48,0.71,1.07,0.53,0.38,8
I,0.11,0.36,0.145,0.08,0.18,0.36,0.72,8
M,0.63,0.4,0.1,0.4285,0.98,0.22,0.05,7
I,0.7,0.23,0.98,2.23,0.12,0.1305,0.06,8
F,0.16,0.12,0.48,0.21,0.179,0.44,0.05,9
M,0.52,0.28,0.93,0.42,1.24,0.114,0.15,8
M,0.13,0.41,0.16,1.78,0.06,0.106,0.85,8
I,0.22,0.375,0.3,1.8,1.09,0.51,0.2,7
M,0.39,0.27,0.61,2.0,1.23,0.71,0.36,8
F,0.49,0.27,0.135,1.87,1.04,0.1285,0.91,8
M,0.21,0.56,0.13,1.56,0.2075,0.67,0.15,8
M,0.4,0.4,0.6,1.71,1.29,0.04,0.19,8
I,0.5,0.22,0.12,0.616,0.6,0.67,0.1935,8
M,0.63,0.25,0.12,2.82,1.2,0.147,0.95,8
F,0.5,0.17,0.65,0.7,1.21,0.05,0.76,9
I,0.58,0.395,0.13,0.6025,0.96,0.29,0.162,7
F,0.58,0.375,0.13,0.6065,0.3005,0.54,0.88,6
I,0.515,0.37,0.57,0.4,0.16,0.37,0.26,9
I,0.39,0.33,0.8,2.76,0.213,0.27,0.39,10
I,0.5,0.395,0.125,0.44,1.48,0.09,0.74,8
F,0.72,0.39,0.16,1.66,0.23800000000000002,0.56,0.56,8
M,0.45,0.23,0.72,1.6,0.75,0.1595,0.0,9
F,0.31,0.32,0.73,0.4,0.22,0.39,1.0,7
M,0.525,0.12,0.145,0.845,1.26,0.1635,0.2875,8
M,0.69,0.06,0.04,0.664,0.98,0.72,0.85,9
I,0.52,0.18,0.38,1.38,0.31,0.31,0.54,8
I,0.81,0.4,0.32,1.58,1.48,0.36,0.16899999999999998,7
F,0.21,0.23,0.27,0.7070000000000001,0.54,0.27,0.28,9
F,0.24,0.39,1.09,0.5965,0.22,0.22,0.177,7
M,0.46,0.3,0.04,1.77,0.37,0.1455,0.11,10
M,0.53,0.4,0.66,0.97,0.1935,0.1305,0.21,9
I,0.36,0.58,1.09,1.8,0.3745,0.16699999999999998,0.249,11
M,0.79,0.4,0.45,0.47,0.28,0.69,0.29,7
I,0.42,0.13,0.25,0.836,1.19,0.59,0.46,9
M,0.19,0.425,0.9,0.9,0.74,0.41,0.33,9
I,0.1,0.34,0.21,0.8195,0.88,0.25,0.51,9
M,0.22,0.5,0.44,0.972,0.43,0.06,0.22,10
I,0.68,0.42,0.15,0.6275,0.6,0.1175,0.58,9
I,0.44,0.37,0.13,2.37,0.9,0.33,0.87,10
I,0.32,0.15,0.78,0.71,0.3475,0.12,0.213,8
M,0.79,0.06,0.13,0.6859999999999999,0.87,0.25,0.18,9
I,0.54,0.21,0.68,0.92,0.48,0.16,0.27,8
I,0.63,0.61,0.81,0.53,0.08,0.35,0.59,8
M,0.46,0.09,0.13,0.27,0.5,0.34,0.51,10
I,0.55,0.42,0.17,2.39,0.04,0.53,0.54,9
I,0.81,0.25,0.45,2.06,1.31,0.09,0.14,12
M,0.18,0.33,0.47,2.42,0.02,0.49,0.0,8
M,0.8,0.26,0.24,0.94,0.23,0.02,0.57,8
M,0.555,0.54,0.0,1.08,0.22,0.54,0.06,9
F,0.09,0.57,0.53,0.765,1.44,0.14,0.20600000000000002,8
M,0.555,0.34,0.08,1.6,1.3,0.59,0.81,11
M,0.22,0.31,0.84,0.8225,0.54,0.13,0.87,10
I,0.56,0.16,0.49,2.74,1.18,0.32,0.1,8
M,0.31,0.49,1.04,0.8490000000000001,0.62,0.15,0.2645,10
I,0.78,0.15,0.81,2.28,1.25,0.18600000000000003,0.82,9
F,0.08,0.33,0.1,1.88,0.44,0.41,0.91,9
I,0.16,0.47,0.48,0.68,1.22,0.27,0.95,9
M,0.76,0.3,0.41,1.53,1.23,0.04,0.21899999999999997,10
F,0.57,0.57,0.17,2.79,0.18,0.185,0.21,8
I,0.2,0.3,0.07,1.85,0.97,0.11,0.245,9
F,0.57,0.57,0.93,0.69,1.26,0.08,0.25,9
I,0.57,0.36,0.49,0.833,0.64,0.01,0.05,10
I,0.38,0.445,0.155,0.867,0.64,0.36,0.88,9
I,0.57,0.11,0.6,1.2,0.63,0.46,0.82,12
M,0.35,0.64,0.07,0.65,1.41,0.65,0.51,8
I,0.11,0.4,0.03,0.84,0.364,0.44,0.94,10
M,0.77,0.53,0.39,0.93,0.07,0.65,0.47,10
I,0.38,0.45,0.2,0.12,0.8,0.74,0.05,9
I,0.13,0.22,0.82,1.81,1.13,0.54,0.86,10
I,0.67,0.31,0.195,0.9965,0.47,0.59,0.47,8
I,0.575,0.63,0.23,2.35,0.95,0.67,0.41,9
F,0.575,0.36,0.45,0.14,0.86,0.43,0.62,10
I,0.4,0.42,0.25,1.0305,0.48,0.03,0.74,8
M,0.67,0.445,0.18,0.12,0.77,0.45,0.64,9
F,0.28,0.19,0.96,1.0,0.59,0.166,0.74,13
F,0.61,0.44,0.09,2.57,0.428,0.53,0.23,8
M,0.58,0.6,1.09,0.05,0.45,0.75,0.71,10
M,0.12,0.29,0.13,0.69,1.19,0.11,0.2285,10
F,0.54,0.18,0.69,1.41,0.303,0.53,0.51,9
F,0.37,0.46,0.14,0.9129999999999999,0.4305,0.27,0.01,10
F,0.37,0.19,0.45,1.43,1.01,0.235,0.39,10
I,0.81,0.6,0.61,1.9,1.2,0.268,0.91,10
I,0.25,0.57,0.66,0.57,0.57,0.53,0.63,11
F,0.55,0.32,0.15,0.9,1.01,0.23,0.265,8
F,0.64,0.61,0.02,0.838,0.3965,0.19399999999999998,0.217,10
F,0.595,0.25,0.76,0.9590000000000001,0.82,0.24,0.34,10
I,0.73,0.61,0.08,2.22,0.99,0.06,0.43,8
F,0.44,0.58,0.155,1.55,0.42700000000000005,0.2045,0.38,8
I,0.09,0.34,0.44,1.13,0.61,0.16,0.305,9
M,0.74,0.48,0.01,0.9165,0.74,0.1965,0.24,9
I,0.31,0.48,0.19,2.28,0.38,0.58,0.29,8
F,0.42,0.58,0.67,1.08,0.71,0.2455,0.04,10
M,0.21,0.43,0.25,0.62,0.64,0.34,0.71,9
F,0.24,0.1,0.16,1.194,1.46,0.3045,0.96,10
M,0.14,0.51,0.26,0.2,0.46799999999999997,0.31,0.82,9
I,0.64,0.17,0.38,0.884,0.3835,0.06,0.43,8
I,0.35,0.6,0.7,0.51,0.94,0.2265,0.42,9
F,0.19,0.56,0.14,1.76,1.41,0.74,0.8,8
M,0.53,0.34,0.64,0.9740000000000001,1.21,0.22399999999999998,0.79,9
M,0.63,0.34,0.79,1.4340000000000002,0.7285,0.59,0.431,11
F,0.61,0.65,0.92,2.74,1.02,0.228,0.38,10
I,0.61,0.35,0.9,1.0725,0.95,0.14,0.26,10
F,0.1,0.5,0.15,0.87,0.72,0.3,0.3085,12
F,0.49,0.47,0.41,0.76,0.449,0.43,0.2945,9
M,0.74,0.13,0.0,0.24,0.01,0.223,0.63,10
F,0.41,0.64,0.27,0.99,0.436,0.3,0.26,9
M,0.61,0.33,0.51,1.1185,0.5225,0.2405,0.96,9
M,0.13,0.17,0.53,1.81,0.17,0.08,0.82,7
M,0.52,0.46,0.87,0.55,0.95,0.37,0.28,10
I,0.48,0.35,0.84,1.52,0.6035,0.261,0.19,9
I,0.14,0.46,0.33,0.97,0.55,0.52,0.25,12
M,0.75,0.515,0.94,1.3255,1.21,0.2605,0.91,12
M,0.58,0.09,0.98,1.82,0.49,0.24100000000000002,0.95,13
F,0.09,0.44,0.165,2.12,1.41,0.76,0.7,11
F,0.65,0.37,0.98,1.0659999999999998,1.06,0.24600000000000002,0.95,11
I,0.62,0.14,0.67,2.8,0.5820000000000001,0.54,0.62,12
I,0.2,0.59,0.62,2.03,0.34,0.16,0.89,9
M,0.3,0.51,0.04,1.12,0.358,0.42,0.44,10
M,0.62,0.48,1.1,0.84,0.6285,0.2575,0.309,12
I,0.12,0.6,0.95,0.53,0.14,0.12,0.4,9
I,0.09,0.07,1.12,1.22,0.96,0.43,0.3325,11
I,0.18,0.15,0.6,1.99,0.32,0.48,0.64,10
I,0.1,0.5,0.17,2.01,0.01,0.22,0.63,9
M,0.6,0.45,0.5,1.1955,0.02,0.55,0.3145,12
F,0.75,0.59,0.175,1.65,0.63,0.02,0.55,10
I,0.76,0.61,0.26,0.32,1.24,0.2865,0.8,9
