Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
F,0.2,0.17,0.78,1.09,1.07,0.68,0.59,4
F,0.45,0.44,0.2,2.33,1.36,0.3055,0.67,9
M,0.55,0.22,0.62,0.65,1.02,0.46,0.29,13
M,0.18,0.06,0.15,1.047,0.4315,0.64,0.315,14
F,0.645,0.58,0.59,1.2785,0.03,0.7,0.37,13
F,0.71,0.62,0.25,0.44,0.82,0.4065,0.6855,12
M,0.76,0.54,0.05,1.09,0.16,0.3125,0.3,24
F,0.655,0.39,0.19,1.65,1.41,0.3515,0.28,10
I,0.665,0.5,0.175,1.742,0.07,0.48,0.77,21
M,0.57,0.375,0.52,2.23,0.37,0.4,0.54,11
I,0.73,0.06,1.04,0.41,0.1755,0.43,0.63,9
F,0.54,0.3,1.1,2.56,0.2375,0.26,0.175,7
M,0.505,0.38,0.01,1.34,0.29,0.11,0.175,9
I,0.535,0.44,0.8,0.875,1.39,0.71,0.32,10
F,0.47,0.34,0.98,1.69,1.48,0.08900000000000001,0.01,9
M,0.75,0.32,0.03,0.8059999999999999,1.29,0.53,0.48,9
F,0.34,0.49,0.7,0.204,0.21,0.76,0.94,6
M,0.275,0.64,0.065,0.37,0.0565,0.09,0.47,7
F,0.38,0.22,0.08,0.42,0.23,0.33,0.82,6
M,0.62,0.49,0.14,0.1,1.11,0.56,0.375,15
F,0.55,0.6,0.125,0.46,0.33,0.63,0.06,9
F,0.27,0.475,0.01,1.93,0.4365,0.44,0.97,13
F,0.64,0.41,0.41,0.6765,0.29,0.72,0.93,9
F,0.64,0.21,1.02,1.571,0.627,0.271,0.475,18
M,0.605,0.47,0.3,2.31,0.74,0.57,0.33,15
M,0.15,0.13,0.59,1.114,0.3925,0.29100000000000004,0.31,15
M,0.71,0.45,0.64,1.7,0.3595,0.58,0.35,10
F,0.48,0.24,0.04,1.84,0.57,0.74,0.285,14
M,0.525,0.47,1.05,0.04,1.05,0.1455,0.28,13
F,0.31,0.405,0.84,2.62,0.0,0.55,0.18,11
I,0.23,0.65,0.07,0.51,0.1,0.37,0.065,6
I,0.45,0.14,0.32,0.95,0.6,0.07,0.145,9
F,0.51,0.2,0.91,0.61,1.07,0.131,0.14,11
I,0.74,0.14,0.34,1.95,0.15,0.1355,0.165,12
F,0.27,0.57,0.135,2.4,0.29100000000000004,0.42,0.195,15
F,0.38,0.3,0.1,0.2505,0.106,0.36,0.0775,8
I,0.27,0.44,0.23,1.46,0.76,0.0135,0.48,8
F,0.51,0.295,0.1,0.2685,0.1165,0.055999999999999994,0.0835,7
M,0.31,0.385,0.18,1.97,1.48,0.11,0.78,11
M,0.645,0.505,0.82,1.307,1.0,0.262,0.53,10
F,0.565,0.08,0.51,1.39,1.42,0.1785,0.49,11
I,0.67,0.545,0.72,0.08,1.48,0.16,0.83,13
F,0.68,0.34,0.15,0.8805,1.1,0.58,0.07,11
M,0.51,0.6,0.89,0.82,0.237,0.127,0.13,6
F,0.51,0.17,1.06,0.33,1.14,0.44,0.31,8
F,0.72,0.575,0.55,2.52,0.66,0.11,0.07,16
F,0.45,0.45,0.15,0.9235,0.41200000000000003,0.69,0.78,7
F,0.2,0.18,1.12,1.88,0.011000000000000001,0.29,0.01,5
M,0.65,0.515,0.24,1.3315,0.58,0.41,0.405,13
I,0.525,0.405,0.15,1.71,0.3105,0.68,0.2,14
M,0.22,0.18,0.185,2.44,1.43,0.2045,0.31,20
F,0.61,0.38,0.76,1.0170000000000001,0.08,0.2255,0.03,12
F,0.545,0.405,0.07,0.48,0.34,0.49,1.0,18
M,0.325,0.32,1.06,2.17,0.75,0.59,0.4,5
I,0.31,0.55,0.31,0.84,0.055999999999999994,0.0315,0.05,7
F,0.19,0.58,0.14,1.5,1.28,0.11,0.16,11
F,0.49,0.38,0.155,0.578,0.2395,0.35,0.33,9
F,0.2,0.41,0.94,1.68,0.88,0.73,0.57,10
F,0.385,0.3,0.94,0.27,1.46,0.057,0.82,6
F,0.62,0.37,0.71,1.511,1.48,0.69,0.51,17
M,0.635,0.5,1.06,1.3035,0.501,0.74,0.51,17
M,0.665,0.57,0.185,0.32,0.99,0.33,0.12,15
F,0.31,0.3,0.095,0.1975,0.0795,0.74,0.07,9
M,0.295,0.23,0.31,0.11599999999999999,1.46,0.0295,0.54,8
I,0.46,0.38,0.28,2.56,0.82,0.1045,0.38,15
M,0.32,0.63,0.08,0.68,0.057,0.034,0.06,9
I,0.43,0.64,0.05,0.384,0.1375,0.061,0.146,14
M,0.66,0.45,0.58,1.0055,0.3785,0.244,0.265,12
I,0.16,0.11,0.32,1.1345,1.14,0.27,0.335,10
M,0.8,0.26,0.32,0.68,0.3745,0.326,0.325,14
F,0.73,0.42,0.14,0.868,0.57,0.09,0.21,13
I,0.7,0.17,0.16,1.87,0.452,0.42,0.13,14
F,0.73,0.34,0.18,1.271,0.1,0.02,0.37,11
M,0.69,0.51,0.0,1.4985,0.01,0.3075,0.545,16
F,0.425,0.5,0.12,1.08,1.24,0.087,0.125,10
M,0.64,0.06,0.72,1.02,0.22,0.39,0.72,14
M,0.675,0.525,1.01,0.95,1.12,0.3205,0.465,16
F,0.53,0.37,0.17,0.6025,0.95,0.138,0.18,11
M,0.47,0.57,1.05,0.2775,0.109,0.0515,0.35,9
M,0.48,0.435,1.06,2.54,0.21,0.2135,0.45,18
M,0.52,0.19,0.57,0.753,0.258,0.4,0.255,8
M,0.09,0.53,0.2,2.52,0.42,0.43,0.47,16
F,0.44,0.33,0.12,1.3,1.47,0.67,0.115,9
I,0.2,0.46,0.13,0.4135,1.22,0.22,0.11900000000000001,10
M,0.81,0.08,0.135,0.51,0.41,0.24,0.145,13
F,0.42,0.08,0.69,0.3915,0.51,0.35,0.5,9
I,0.73,0.45,0.19,1.2765,1.28,0.44,0.4,12
M,0.38,0.455,0.63,0.3,0.387,0.2385,0.275,11
M,0.41,0.325,0.85,1.71,0.52,0.02,0.25,12
M,0.485,0.15,0.15,1.39,0.2405,0.75,0.66,13
F,0.35,0.52,0.32,1.2955,1.32,0.3225,0.15,12
M,0.59,0.4,0.205,1.2315,1.41,0.27,0.54,13
M,0.31,0.535,0.41,1.3,0.71,0.2565,0.52,14
F,0.345,0.285,0.26,0.2225,0.5,0.057999999999999996,0.46,8
M,0.635,0.51,0.155,1.156,0.78,0.48,0.315,18
F,0.52,0.2,1.11,1.4769999999999999,0.6375,0.73,0.43,14
M,0.34,0.63,0.185,1.5715,1.35,0.04,0.15,15
M,0.555,0.435,1.05,0.858,0.94,0.34,0.63,15
M,0.65,0.525,0.19,1.72,0.06,0.43,0.395,14
M,0.635,0.43,0.19,1.15,0.5825,0.63,0.42,15
F,0.75,0.34,0.49,1.092,0.396,0.06,0.74,14
I,0.69,0.555,0.87,2.07,0.98,0.4395,0.39,19
F,0.63,0.42,0.07,1.6365,0.6940000000000001,0.75,0.77,13
M,0.69,0.21,0.16,1.55,0.342,0.21899999999999997,0.64,13
M,0.75,0.495,1.01,1.213,0.46399999999999997,0.34,0.39,15
M,0.595,0.2,0.165,0.74,1.35,0.54,0.48,11
M,0.77,0.39,1.08,0.161,1.02,0.34,0.05,6
F,0.435,0.31,0.125,0.45899999999999996,0.19699999999999998,0.65,0.05,9
I,0.33,0.375,0.28,0.58,0.21,0.68,0.185,8
I,0.65,0.39,1.13,0.6175,0.72,0.02,0.39,12
I,0.66,0.24,0.105,0.0,0.1705,0.0855,0.11,6
M,0.435,0.35,0.105,1.3,0.19399999999999998,0.75,0.13,7
M,0.3,0.5,0.5,0.15,0.73,0.74,0.045,5
F,0.17,0.48,0.15,2.45,0.375,0.24,0.41,12
M,0.69,0.6,0.99,1.71,0.3185,0.15,0.52,9
M,0.16,0.12,0.7,1.63,1.34,0.75,0.165,7
M,0.64,0.48,0.01,0.96,0.98,0.3035,0.64,18
F,0.19,0.21,0.125,0.8775,0.69,0.2145,0.29,13
I,0.645,0.65,0.19,1.94,0.2,0.23,0.37,12
F,0.42,0.19,0.07,1.2515,0.23,0.31,0.55,14
I,0.565,0.62,0.115,0.9085,0.03,0.19699999999999998,0.29,17
F,0.48,0.26,0.39,1.1705,0.31,0.02,0.93,12
M,0.64,0.36,0.135,0.72,0.31,0.1395,0.08,14
F,0.495,0.1,0.05,0.6625,0.3005,0.1635,0.73,11
F,0.4,0.08,0.115,1.72,0.98,0.1205,0.29,10
F,0.32,0.31,0.5,0.44,0.69,0.66,0.115,11
F,0.75,0.27,0.145,1.107,0.46,0.2415,0.31,12
I,0.625,0.11,0.78,0.8595,0.3195,0.1775,0.29,13
I,0.48,0.32,0.63,0.7735,1.4,0.21,0.97,17
M,0.465,0.33,0.81,0.4365,0.16899999999999998,0.1075,0.22,11
M,0.43,0.18,0.47,2.4,0.192,0.45,0.84,13
I,0.56,0.15,0.38,0.6735,0.15,0.08,0.25,18
F,0.46,0.355,0.11,1.63,0.215,0.08199999999999999,0.28,12
M,0.59,0.385,0.73,0.4775,0.2,0.2,0.16,12
F,0.465,0.39,0.44,0.5555,0.82,0.1075,0.24,15
M,0.525,0.24,0.1,0.6445,0.32,0.54,0.11,12
F,0.63,0.53,0.19,1.4280000000000002,0.493,0.62,0.63,18
M,0.69,0.54,0.49,0.18,0.18,0.353,0.7,24
M,0.55,0.45,0.17,2.71,0.317,0.33,0.89,11
M,0.6,0.44,0.165,0.93,0.414,0.16,0.43,13
M,0.78,0.475,0.99,2.82,0.371,0.66,0.28,11
M,0.37,0.44,0.155,1.29,0.84,0.2,0.26,11
F,0.665,0.32,0.185,1.48,1.06,0.3025,0.405,13
F,0.39,0.51,0.41,2.07,0.83,0.22699999999999998,0.315,14
M,0.55,0.46,0.64,0.7085,0.36,0.64,0.61,12
F,0.34,0.475,0.145,1.78,0.4695,0.14,0.49,15
F,0.535,0.49,0.16,1.78,0.74,0.16399999999999998,0.51,15
I,0.51,0.51,0.53,2.1,0.262,0.122,0.193,12
M,0.53,0.17,0.84,0.53,0.02,0.17,0.6,9
F,0.495,0.49,1.1,0.84,0.2615,0.135,0.98,11
M,0.76,0.32,0.95,2.73,1.37,0.15,0.62,13
F,0.38,0.27,1.09,2.02,1.24,0.3,0.345,14
M,0.59,0.15,0.12,0.7485,0.3345,0.48,0.49,14
F,0.4,0.62,0.88,1.0735,0.77,0.51,0.47,14
M,0.45,0.5,0.19,1.229,0.95,0.54,0.14,17
I,0.27,0.15,0.13,1.146,0.47700000000000004,0.75,0.39,13
F,0.65,0.6,0.14,1.145,1.05,0.32,0.1,16
M,0.54,0.09,0.55,1.1055,0.4445,0.22699999999999998,0.09,16
F,0.66,0.07,0.19,0.56,0.6525,0.4,0.72,11
I,0.13,0.38,0.05,2.3,0.06,0.3705,0.78,15
F,0.565,0.39,0.78,0.9285,0.302,0.42,0.265,12
I,0.64,0.435,0.14,0.8085,0.18,0.183,0.22,16
I,0.6,0.57,0.48,1.38,1.32,0.27,0.355,16
I,0.79,0.63,0.62,1.33,0.09699999999999999,0.0515,0.4,10
F,0.45,0.48,0.37,0.43799999999999994,0.61,0.37,0.32,9
M,0.78,0.33,0.08,0.75,0.84,0.23,0.07,5
F,0.485,0.39,0.31,2.78,0.21,0.122,0.3,9
F,0.34,0.56,0.165,1.166,1.28,0.23800000000000002,0.355,13
F,0.6,0.38,0.4,0.507,0.1915,0.1365,0.41,12
F,0.33,0.41,0.15,0.3,0.243,0.37,0.19,17
M,0.51,0.24,0.56,2.47,0.98,0.44,0.74,11
M,0.45,0.355,0.115,2.0,0.87,0.43,0.81,11
M,0.47,0.42,1.0,0.71,0.0745,0.05,0.75,9
M,0.37,0.13,0.4,0.451,1.02,0.0705,0.184,16
F,0.68,0.2,0.39,1.05,0.034,0.58,0.03,7
M,0.81,0.51,0.45,1.85,1.42,0.5,0.008,4
M,0.13,0.555,0.15,1.91,1.13,0.64,0.07,19
M,0.48,0.11,0.155,2.59,1.39,0.1565,0.34,16
I,0.49,0.385,0.14,0.5425,0.198,0.35,0.75,11
I,0.48,0.51,0.02,0.5885,0.2475,0.1505,0.1595,15
M,0.72,0.12,0.105,1.24,1.16,0.48,0.76,12
I,0.375,0.38,1.09,1.58,0.02,0.02,0.39,12
M,0.12,0.265,0.59,0.18,0.6,0.15,0.71,10
I,0.55,0.09,0.135,0.34,0.5,0.2015,0.49,12
M,0.33,0.48,0.2,2.22,0.6255,0.2595,0.76,16
M,0.63,0.475,0.31,0.77,0.3775,0.18,0.14,13
F,0.13,0.19,0.15,0.6855,0.19,0.27,0.225,10
M,0.72,0.58,0.57,2.18,0.146,0.05,0.94,10
F,0.51,0.13,0.52,0.7005,1.2,0.165,0.2,11
M,0.1,0.25,0.5,1.17,0.95,0.09,0.2,13
F,0.47,0.45,0.52,1.02,0.01,0.01,0.42,12
I,0.11,0.3,0.84,0.7,0.74,0.038,0.02,8
F,0.37,0.325,1.09,1.45,0.04,0.16,0.53,12
F,0.46,0.55,0.99,0.4435,0.32,0.09,0.31,11
F,0.66,0.525,0.85,1.6935,0.6025,0.66,0.42,15
F,0.685,0.6,0.08,1.8,0.92,0.309,0.89,16
F,0.585,0.42,0.18,2.71,0.93,0.6,0.275,12
I,0.54,0.49,0.145,1.16,0.65,0.46,0.264,17
M,0.18,0.39,0.94,0.59,0.55,0.29,0.29,12
M,0.63,0.26,0.03,2.26,1.28,0.085,0.33,14
F,0.455,0.64,0.0,2.24,1.24,0.56,0.1345,13
F,0.39,0.1,0.24,2.25,0.175,0.098,0.212,13
M,0.37,0.21,0.84,1.96,0.63,0.63,0.2,12
I,0.47,0.51,0.01,0.51,0.31,0.073,0.198,14
M,0.74,0.27,0.1,1.02,0.31,0.0575,0.10400000000000001,11
I,0.36,0.12,0.59,0.84,0.32,0.1615,0.76,13
I,0.39,0.375,0.105,0.24,1.13,0.4,0.17,10
I,0.75,0.345,0.94,0.96,0.1365,0.23,0.18,11
M,0.12,0.56,0.06,2.59,1.2,0.7,0.185,13
F,0.31,0.54,0.145,2.44,0.3535,0.1685,0.205,15
I,0.38,0.42,0.36,1.93,0.41,0.11800000000000001,0.51,8
F,0.455,0.36,0.11,2.14,0.01,0.53,0.9,10
I,0.46,0.14,0.11,0.56,0.1685,0.1,0.68,10
I,0.18,0.3,0.1,1.75,0.1385,0.0735,0.085,6
I,0.19,0.285,0.01,1.87,0.7,0.59,0.94,8
I,0.285,0.6,0.07,1.96,1.38,0.47,0.66,5
I,0.39,0.445,0.17,1.178,0.3935,0.6,0.315,20
F,0.79,0.44,0.175,2.41,0.4005,0.41,0.335,19
M,0.81,0.28,0.095,0.306,0.121,0.38,0.95,9
M,0.41,0.28,0.1,1.8,0.124,0.11,0.09,9
F,0.54,0.405,0.03,0.57,0.08,0.6,0.1,10
I,0.3,0.08,0.67,2.28,0.63,0.0365,0.46,11
I,0.44,0.29,0.51,0.3625,1.23,0.52,0.25,11
I,0.28,0.57,0.065,1.94,1.41,0.56,0.87,5
M,0.59,0.34,0.195,1.0885,0.3685,0.37,0.72,17
I,0.61,0.48,0.165,0.81,0.4215,0.48,0.28,13
F,0.3,0.51,0.17,1.27,0.5,0.257,0.08,17
F,0.69,0.28,0.125,1.16,1.31,0.1065,0.69,12
M,0.33,0.36,0.34,0.163,0.0615,0.48,0.67,10
I,0.39,0.49,0.79,0.25,1.36,0.0905,0.195,16
I,0.51,0.405,0.87,1.57,1.34,0.19399999999999998,0.09,19
F,0.41,0.375,1.02,2.67,1.23,0.1715,0.155,10
F,0.41,0.6,0.15,0.89,0.7,0.64,0.42,10
I,0.76,0.235,0.33,1.09,0.048,0.55,0.99,6
I,0.28,0.21,0.02,0.0815,1.02,0.49,0.6,5
M,0.12,0.39,0.02,1.26,0.0615,0.25,0.91,8
I,0.16,0.55,0.65,1.24,0.66,0.026000000000000002,0.031,8
M,0.08,0.31,0.09,0.91,0.009000000000000001,0.23,0.94,5
M,0.42,0.435,0.89,0.9955,0.3245,0.2665,0.54,19
F,0.47,0.4,0.36,0.63,0.2605,0.59,0.95,15
M,0.5,0.375,0.95,1.58,0.3055,0.08,0.01,14
F,0.52,0.16,0.97,2.47,1.47,0.0335,0.37,7
M,0.71,0.11,0.5,2.28,0.46,0.11,0.65,13
F,0.515,0.4,0.125,1.36,0.07,0.49,0.26,13
I,0.08,0.18,0.36,0.873,0.3035,0.3,0.34,18
F,0.74,0.19,0.44,1.65,1.0,0.32,0.335,13
F,0.565,0.35,0.2,1.61,0.01,0.5,0.33,16
F,0.53,0.34,0.26,2.53,0.5035,0.2785,0.26,10
F,0.63,0.42,0.125,0.9745,1.21,0.174,0.06,13
I,0.6,0.22,1.05,1.4605,0.09,0.55,0.41,19
M,0.59,0.24,0.63,1.43,1.17,0.18,0.32,10
I,0.42,0.25,0.36,0.37,0.41200000000000003,0.58,0.16,13
F,0.38,0.45,0.165,1.2225,0.35700000000000004,0.20199999999999999,0.14,13
M,0.66,0.14,0.16,1.05,0.79,0.332,0.85,18
F,0.21,0.37,0.79,0.5589999999999999,0.1955,0.1215,0.5,12
M,0.365,0.285,0.65,1.62,0.29,0.32,0.07,9
F,0.38,0.27,0.73,2.29,0.19,0.15,0.45,8
M,0.53,0.52,0.98,2.7,0.41,0.2165,0.19,10
M,0.48,0.395,0.28,0.08,1.23,0.24,0.99,18
I,0.38,0.55,0.84,1.59,1.19,0.125,0.2,13
F,0.36,0.45,0.03,1.39,0.066,0.1,0.075,9
I,0.37,0.43,0.39,2.4,0.64,0.74,0.11,8
F,0.34,0.26,0.075,1.99,1.2,0.11,0.05,7
F,0.35,0.26,0.075,1.18,0.45,0.43,0.064,8
I,0.47,0.265,0.08,2.65,1.19,0.26,0.053,6
I,0.11,0.5,0.09,0.3095,0.93,0.43,0.08,7
I,0.24,0.31,0.18,0.61,0.44,0.08,0.31,7
I,0.8,0.29,0.105,0.3595,0.16699999999999998,0.66,0.0915,6
F,0.7,0.6,1.1,0.3855,0.192,0.0745,0.68,7
F,0.13,0.59,0.115,0.5785,1.4,0.41,0.13,8
I,0.74,0.32,0.12,2.17,1.19,0.36,0.6,9
M,0.64,0.24,0.5,1.22,0.249,0.55,0.14800000000000002,7
I,0.62,0.22,0.16,0.03,0.43200000000000005,0.15,0.21,9
M,0.56,0.57,0.14,0.9,1.02,0.182,0.71,7
M,0.54,0.48,0.15,1.77,0.491,0.49,0.89,9
I,0.58,0.21,0.5,0.06,0.4945,0.28,0.33,8
M,0.26,0.49,0.135,1.1685,0.539,0.66,0.41,8
F,0.51,0.31,0.165,1.148,0.444,0.214,0.67,10
F,0.36,0.475,1.08,1.089,0.5195,0.45,0.26,11
F,0.5,0.4,0.31,2.15,0.49700000000000005,0.74,0.94,9
I,0.16,0.64,0.13,1.172,1.15,0.05,1.0,11
M,0.64,0.28,0.65,1.3715,1.1,0.67,0.71,10
I,0.79,0.57,0.185,1.06,0.82,0.341,1.0,10
I,0.23,0.55,0.2,1.9045,0.882,0.3,0.5,13
M,0.75,0.605,0.64,0.1,0.66,0.575,0.52,13
I,0.25,0.54,0.36,0.0805,1.36,0.31,0.11,4
I,0.62,0.21,0.13,2.03,0.65,0.56,0.03,6
I,0.325,0.32,0.075,1.5,0.065,0.0305,0.86,6
I,0.1,0.23,0.84,0.19899999999999998,0.073,0.51,0.76,5
I,0.36,0.27,0.53,0.21899999999999997,1.21,0.47,0.6,6
M,0.365,0.62,0.87,1.43,0.37,0.04,0.25,6
I,0.45,0.62,0.88,2.75,0.1255,0.56,0.67,6
I,0.375,0.21,0.0,0.257,0.1045,0.64,0.075,7
I,0.62,0.29,0.9,0.2505,0.0945,0.0655,0.075,6
I,0.6,0.09,0.09,0.27899999999999997,0.35,0.049,0.075,8
I,0.43,0.2,0.105,0.3,0.49,0.7,0.08,6
M,0.44,0.55,0.125,0.02,0.21,0.0955,0.131,8
F,0.13,0.22,0.1,0.91,1.22,0.35,0.14,7
M,0.68,0.355,0.31,2.82,0.8,0.63,0.126,7
M,0.08,0.37,0.13,1.93,1.12,0.68,0.9,8
I,0.36,0.37,0.1,0.96,1.27,0.1075,0.4,7
I,0.49,0.06,0.81,1.69,0.256,0.1325,0.97,9
F,0.16,0.4,1.02,1.81,0.74,0.65,0.1645,8
F,0.21,0.36,1.1,0.596,0.3015,0.28,0.29,8
F,0.78,0.06,0.12,2.46,0.2555,0.1325,0.94,8
M,0.31,0.39,0.21,0.6435,0.2885,0.36,0.36,7
M,0.52,0.395,1.05,0.8115,0.39,0.04,0.15,7
I,0.55,0.48,0.54,0.7115,0.3205,0.159,0.64,7
M,0.1,0.39,1.0,0.38,0.3645,0.195,0.78,8
F,0.555,0.44,1.11,0.8815,0.43,0.06,0.16,8
F,0.69,0.42,0.11,2.68,0.4445,0.06,0.225,8
F,0.55,0.41,0.46,0.1,0.96,0.49,0.58,8
M,0.7,0.2,0.39,1.1385,0.502,0.72,0.31,9
I,0.51,0.07,0.16,1.2,0.45,0.04,0.315,12
F,0.61,0.43,0.72,0.27,0.83,0.315,0.3455,10
F,0.61,0.47,0.33,1.22,1.11,0.23600000000000002,0.9,8
M,0.37,0.63,0.19,1.53,0.6715,0.52,0.34,8
I,0.62,0.14,0.88,1.84,0.93,0.42,0.92,9
F,0.32,0.52,0.12,2.47,0.4495,0.57,0.345,11
F,0.35,0.47,0.82,0.81,1.41,0.2415,0.405,10
M,0.37,0.485,0.17,1.41,0.96,0.55,0.9,11
M,0.19,0.56,0.16,0.55,0.583,0.02,0.97,10
I,0.64,0.48,0.56,2.04,0.51,0.25,0.88,9
M,0.64,0.2,0.17,1.4545,0.76,0.69,0.354,9
M,0.54,0.525,0.62,0.54,0.5815,0.59,0.37200000000000005,10
F,0.57,0.59,0.63,0.57,0.7295,0.40700000000000003,0.4265,11
F,0.715,0.21,0.03,1.93,0.55,0.4095,0.565,10
M,0.41,0.23,0.59,1.787,0.03,0.24,0.529,11
M,0.54,0.2,0.185,1.29,0.96,0.69,0.19,9
I,0.79,0.64,0.05,0.92,0.25,0.0045,0.013999999999999999,3
I,0.29,0.15,0.98,0.17,0.03,0.32,0.98,4
I,0.33,0.39,0.38,1.38,1.33,0.0525,0.15,6
M,0.26,0.315,0.05,2.73,0.11599999999999999,0.07,0.53,6
I,0.4,0.3,0.1,1.32,0.10400000000000001,0.48,0.0815,7
M,0.65,0.6,0.11,0.44,0.66,0.41,0.3,6
I,0.435,0.64,0.62,2.6,0.32,0.68,0.92,7
M,0.44,0.53,0.75,0.21,0.19699999999999998,0.079,0.23,7
F,0.45,0.63,0.05,2.74,0.13,0.0925,0.31,8
I,0.465,0.12,0.85,0.4015,0.242,0.0345,0.43,6
M,0.47,0.355,0.145,1.59,0.48,0.1,0.12300000000000001,7
M,0.22,0.355,0.62,0.4155,0.16,0.35,0.19,7
I,0.51,0.42,0.16,2.08,1.01,0.11,0.1845,8
I,0.54,0.37,0.62,1.77,0.38,0.41,0.128,7
F,0.68,0.35,0.19,0.4,0.61,0.29,0.2,8
I,0.51,0.19,0.86,2.54,0.3065,0.51,0.1485,8
I,0.52,0.59,0.96,0.5345,0.2375,0.69,0.84,8
F,0.2,0.21,0.61,0.627,0.2905,0.26,0.183,8
I,0.18,0.48,0.43,0.7465,0.1,0.02,0.08,10
F,0.55,0.44,0.54,0.985,0.28,0.54,0.27,8
I,0.62,0.15,0.145,1.73,0.4165,0.38,0.46,8
I,0.13,0.55,0.41,2.22,0.4155,0.25,0.75,8
F,0.555,0.31,0.85,2.11,0.39,0.163,0.04,9
M,0.73,0.51,0.13,0.7615,0.29,0.17,0.88,8
M,0.575,0.44,0.05,0.5,0.24,0.6,0.2,8
I,0.72,0.06,0.59,1.37,0.45,0.7,0.72,9
F,0.59,0.46,0.145,0.9,0.18,0.24,0.255,10
F,0.63,0.11,0.32,0.91,0.491,0.29,0.85,9
F,0.6,0.35,0.34,2.71,0.23,0.06,0.268,8
M,0.34,0.475,0.46,1.1640000000000001,0.5045,0.46,0.14,12
M,0.61,0.64,0.64,1.84,0.5315,0.37,0.31,10
M,0.68,0.55,0.94,0.96,0.4695,0.257,0.7,11
F,0.62,0.21,0.18,1.2329999999999999,0.25,0.54,0.322,10
M,0.31,0.495,0.18,0.9,1.19,0.254,1.0,10
M,0.7,0.39,0.94,1.6,1.22,0.38,0.4,9
F,0.25,0.5,0.165,1.1635,0.06,0.239,0.95,11
F,0.36,0.08,0.7,1.1545,1.14,0.341,0.28800000000000003,9
I,0.54,0.1,0.175,2.48,0.97,0.11,0.14,10
M,0.12,0.4,0.23,1.469,0.7115,0.37,0.66,9
M,0.655,0.52,0.18,1.492,1.24,0.73,0.71,11
F,0.34,0.49,0.3,0.72,0.7285,0.402,0.385,11
F,0.32,0.11,0.175,0.15,0.74,0.2805,0.4085,9
M,0.67,0.06,0.19,0.62,1.21,0.12,0.43,10
F,0.69,0.24,0.19,0.5,0.24,0.3905,0.42,12
I,0.69,0.575,0.2,2.54,0.79,0.3965,0.461,11
I,0.49,0.08,1.09,1.92,0.8,0.3275,0.77,11
I,0.71,0.65,0.78,1.348,1.08,0.29,0.4535,11
I,0.53,0.47,0.44,0.59,0.62,0.42,0.34,10
I,0.69,0.47,0.14,1.7185,0.7925,0.06,0.08,11
M,0.215,0.15,0.8,1.53,0.19,0.7,0.87,3
I,0.24,0.185,0.06,0.38,0.78,0.0005,0.09,4
I,0.2,0.22,0.11,2.02,0.0415,0.019,0.0,4
I,0.38,0.09,0.62,2.2,0.0615,0.65,1.0,6
F,0.33,0.58,0.86,0.1695,0.079,0.18,0.09,6
M,0.1,0.56,0.94,1.45,0.53,0.37,0.58,6
I,0.78,0.33,0.29,1.43,0.04,0.63,0.77,7
M,0.81,0.58,0.085,1.56,0.0775,0.63,0.055999999999999994,6
F,0.79,0.31,0.21,0.5,0.0785,0.1,0.054000000000000006,6
I,0.18,0.265,0.09,0.2055,0.53,0.68,0.0585,7
I,0.72,0.275,0.46,0.2345,0.77,0.06,0.0625,7
I,0.2,0.43,0.09,0.2305,0.84,0.35,0.52,7
I,0.69,0.31,1.03,1.59,0.96,0.35,0.84,6
I,0.4,0.35,0.39,0.97,0.0,0.35,0.39,6
F,0.5,0.265,0.1,0.2775,0.58,0.0605,0.44,9
M,0.63,0.55,0.11,0.405,0.1695,0.6,0.14,8
I,0.6,0.325,0.25,1.99,0.11900000000000001,0.08,0.05,6
F,0.435,0.335,0.11,2.04,0.92,0.22,0.51,7
I,0.29,0.34,0.81,1.3,0.74,0.081,0.125,8
M,0.445,0.38,0.98,0.3615,0.1415,0.0785,0.12,8
I,0.12,0.62,0.82,0.514,0.253,0.1045,0.33,8
F,0.455,0.42,0.11,2.68,0.195,0.09,0.77,8
I,0.08,0.24,0.09,1.19,0.67,0.068,0.24,8
F,0.75,0.19,1.07,1.06,0.08,0.1105,0.142,9
I,0.47,0.35,0.135,0.4355,0.51,0.14,0.38,8
I,0.28,0.58,0.115,1.51,0.37,0.13,0.14,7
I,0.8,0.07,0.18,0.03,0.2385,0.13,0.15,9
M,0.29,0.57,0.12,0.82,0.28,0.11,0.24,7
I,0.5,0.6,0.03,0.528,1.22,0.13,0.49,9
I,0.09,0.31,0.11,0.95,0.2575,0.36,0.29,8
I,0.36,0.59,0.135,1.29,0.05,0.64,0.68,9
F,0.1,0.06,0.02,0.5670000000000001,1.03,0.1075,0.16,8
I,0.53,0.25,0.39,0.36,0.64,0.1395,0.06,9
I,0.61,0.56,0.13,0.09,0.59,0.1245,0.75,8
F,0.4,0.2,0.62,0.78,0.3165,0.16899999999999998,0.2365,8
I,0.3,0.55,0.35,0.6075,1.27,0.1225,0.1975,9
F,0.43,0.41,0.46,0.79,0.95,0.48,0.68,8
I,0.08,0.5,0.155,0.8725,1.45,0.187,0.2425,10
I,0.565,0.45,0.85,1.62,0.28,0.08,0.66,10
M,0.75,0.16,0.74,2.02,0.24,0.4,0.7,10
