type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
white,4.7,0.335,1.43,1.3,0.24,189.2,249.8,0.99,3.42,0.46,10.5,5
white,6.8,0.81,0.02,51.25,0.23,25.0,133.0,0.99271,3.17,0.41,9.0,4
white,5.6,0.27,1.34,0.9,0.025,11.0,49.0,1.02,3.29,0.45,12.55,6
red,6.8,0.32,1.49,10.3,0.16,15.0,424.12,0.9899,3.42,0.31,11.8,6
white,7.47,0.33,0.32,1.0,0.040999999999999995,106.44,120.0,0.9900399999999999,2.9,0.65,14.59,6
white,5.67,0.24,0.34,1.0,0.036000000000000004,52.0,333.93,1.0,3.12,0.44,13.6,6
white,7.2,1.16,0.32,18.26,0.062,23.0,84.29,1.04,3.23,1.5,11.31,5
white,6.8,0.63,1.4,33.29,0.057999999999999996,161.13,133.0,1.03,3.3,0.39,10.2,4
white,6.7,0.36,0.55,12.5,0.035,18.0,132.36,1.04,3.66,0.36,9.0,6
red,10.87,0.22,0.32,12.5,0.03,18.0,156.0,1.03,2.88,0.36,9.0,6
white,11.44,1.14,1.39,51.69,0.035,41.43,17.47,0.99666,2.88,0.49,10.11,6
white,15.81,0.77,1.34,52.39,0.35,205.73,156.0,0.99666,2.89,0.53,9.26,6
white,4.08,0.29,1.28,19.25,0.043,45.86,167.0,1.03,2.93,1.0,8.46,7
white,6.84,0.69,1.48,1.1,0.22,26.0,155.33,1.02,3.38,0.54,12.05,5
red,11.74,1.23,0.8,18.23,0.035,68.87,305.28,0.99666,3.13,0.36,14.63,6
white,6.9,0.19,1.08,19.25,0.043,38.0,373.09,0.99954,3.85,0.52,8.88,7
white,6.7,1.34,0.83,9.0,0.032,80.48,421.4,0.9918799999999999,3.13,0.65,12.9,7
red,6.1,0.15,0.03,22.48,0.03,19.0,215.56,0.99,3.19,0.7,13.0,6
white,6.7,0.47,0.32,9.0,0.032,29.0,113.0,1.02,3.13,0.65,12.9,7
red,14.18,0.27,0.98,18.39,0.17300000000000001,34.0,287.41,0.99334,3.85,1.54,12.98,6
white,6.8,0.3,0.33,12.8,0.12,60.0,168.0,1.03,3.1,0.56,9.8,5
red,6.8,0.3,0.33,19.65,0.040999999999999995,60.0,168.0,1.01,3.1,1.08,9.8,5
white,6.4,0.57,0.09,65.66,0.044000000000000004,34.0,144.0,0.99,3.26,1.74,10.1,6
white,8.0,0.69,0.09,7.6,0.24,83.26,236.53,0.99,3.12,1.21,10.1,6
white,5.9,0.12,0.28,5.62,0.06,36.0,120.17,0.99074,3.33,1.92,12.26,7
white,6.3,0.36,0.5,11.71,0.053,51.0,314.36,1.01,3.34,0.35,9.41,6
white,5.7,1.13,0.16,23.16,0.59,32.0,432.45,0.99,3.96,0.37,10.4,6
white,4.67,0.22,0.4,31.14,0.031,114.35,381.4,1.04,3.03,0.3,12.7,7
white,5.4,0.205,0.16,12.55,0.051,31.0,323.83,0.99564,3.4,0.38,14.01,6
white,7.2,1.06,0.3,25.53,0.034,26.0,109.0,0.99246,3.28,0.57,13.23,6
white,5.9,1.26,0.31,59.14,0.033,228.46,38.43,0.9898399999999999,3.69,1.41,13.01,6
white,5.89,0.14,0.31,4.0,0.08,27.0,222.73,0.99031,3.3,0.71,12.2,7
white,5.4,0.205,0.97,12.55,0.04,31.0,168.56,0.99,3.4,0.81,12.4,6
white,4.46,1.5,0.16,43.31,0.053,210.49,145.86,0.99474,3.36,0.37,9.4,6
white,6.4,1.13,0.28,23.17,0.33,146.36,98.0,0.99216,3.43,0.47,11.1,6
red,7.0,0.22,0.28,1.85,0.49,25.0,316.75,1.0,3.16,0.41,11.8,7
white,10.1,0.15,0.32,7.9,0.034,226.91,399.43,1.01,3.29,0.31,10.0,6
red,5.5,0.79,0.38,2.6,0.53,172.69,69.0,1.03,2.73,0.59,8.04,6
white,4.8,0.225,0.38,1.2,0.07400000000000001,249.65,130.0,0.9913200000000001,3.31,0.4,11.34,6
white,5.2,0.24,0.13,38.65,0.15,109.69,134.0,1.0,3.24,0.48,9.9,6
red,6.7,0.15,0.32,7.9,0.034,257.27,423.28,1.01,3.22,0.98,10.0,6
white,6.6,0.27,0.97,1.3,0.044000000000000004,84.36,93.0,0.99044,3.98,0.86,9.92,5
white,14.79,0.38,0.33,41.42,0.55,208.01,248.84,1.01,3.34,0.52,10.2,6
white,6.0,0.55,0.28,7.7,0.31,62.67,430.78,0.9948899999999999,3.66,0.97,11.32,6
white,6.4,0.93,0.37,12.82,0.33,58.0,103.97,1.01,3.18,1.37,9.7,6
red,13.64,0.45,1.36,47.55,0.45,190.18,306.23,0.99521,3.34,0.52,10.2,6
white,4.73,1.25,0.46,12.7,0.08,33.0,116.0,1.0,3.04,0.65,14.01,6
red,6.79,0.88,0.48,1.66,0.035,76.08,96.0,1.04,3.49,0.74,13.87,6
white,6.0,0.25,1.25,7.7,0.17,37.0,319.33,0.9948899999999999,3.06,0.96,9.4,6
white,7.2,0.98,0.12,35.68,0.035,36.0,427.93,1.02,3.19,0.4,14.6,6
white,6.8,0.32,0.43,2.57,0.32,4.0,405.18,1.0,3.27,0.47,10.7,5
white,5.94,0.3,0.6,39.42,0.21,13.0,106.0,0.99331,2.91,1.66,13.94,5
white,3.97,1.02,0.38,27.28,0.34,196.04,132.09,0.99321,3.34,0.69,10.91,6
white,4.81,0.63,0.38,10.5,0.19,196.16,140.0,0.99321,3.34,0.46,11.93,6
red,5.2,0.185,1.38,29.17,0.36,280.07,369.18,1.0,3.55,0.44,10.15,6
white,12.75,0.54,0.72,1.2,0.026000000000000002,31.0,68.0,0.99,3.25,1.16,8.52,6
red,6.0,0.9,0.36,16.91,0.08,114.31,61.0,1.02,3.22,0.54,10.59,6
red,13.78,0.16,0.8,1.6,0.042,93.99,383.37,1.03,3.22,0.54,8.12,6
white,6.1,0.24,0.32,9.0,0.16,58.0,134.0,1.02,3.73,1.26,12.3,7
white,6.3,0.3,0.25,20.88,0.3,248.65,276.37,1.04,3.36,0.66,12.5,6
white,8.48,0.16,0.31,1.2,0.026000000000000002,31.0,68.0,0.99,3.33,0.44,11.65,6
white,6.0,0.32,0.52,43.95,0.05,36.69,233.13,0.99308,3.24,1.86,9.6,5
white,6.1,0.27,0.3,3.9,0.55,244.29,394.27,0.99218,2.9,0.46,10.9,6
white,6.0,0.42,0.32,3.6,0.035,109.09,133.0,0.99215,3.59,0.46,10.8,6
white,6.0,0.14,1.28,1.2,0.27,63.0,242.66,0.99185,3.21,0.44,11.2,5
red,5.0,1.16,0.56,58.01,0.28,17.0,101.0,1.02,3.2,0.57,8.34,5
white,6.9,1.27,0.25,50.2,0.44,62.26,440.0,0.9931399999999999,3.44,1.3,10.5,3
white,11.85,0.23,0.5,10.4,0.52,205.37,301.69,1.03,2.86,0.46,13.98,6
white,5.6,0.19,0.5,11.4,0.028999999999999998,75.31,93.0,0.9942799999999999,3.23,1.19,11.51,6
white,6.1,1.15,0.24,18.35,0.03,33.0,259.83,1.02,3.82,1.56,9.3,5
white,12.6,0.35,0.25,32.75,0.17,28.0,393.44,1.01,3.06,1.12,9.3,6
white,6.0,0.17,0.96,58.52,0.08,63.0,148.0,1.0,3.74,0.44,11.2,5
white,7.3,1.51,0.62,7.1,0.033,48.0,185.0,0.99472,3.14,0.62,13.61,6
white,5.1,1.44,0.36,1.3,0.18,40.0,78.0,1.01,3.23,0.64,12.1,7
white,12.26,0.44,0.81,33.93,0.032,35.0,96.48,0.9907600000000001,3.43,0.77,12.0,6
white,6.3,0.26,0.71,40.93,0.33,40.0,106.0,0.9963200000000001,3.78,0.5,9.7,6
white,6.6,1.27,0.73,2.2,0.027000000000000003,21.0,434.73,1.04,3.12,0.48,12.4,6
white,14.89,0.65,0.26,35.82,0.46,39.12,277.07,0.98872,3.18,0.47,13.6,7
red,6.0,0.96,0.42,0.84,0.035,38.0,66.73,0.99,3.18,0.47,13.6,7
white,6.5,0.2,0.35,3.9,0.48,27.0,140.0,1.04,2.98,0.96,11.8,6
white,6.6,0.17,0.38,7.4,0.052000000000000005,45.0,238.93,0.9938799999999999,3.05,1.09,8.13,6
white,7.92,0.17,1.49,30.79,0.052000000000000005,45.0,128.0,1.01,3.16,1.99,8.79,6
white,11.76,0.15,0.51,11.0,0.035,46.0,116.0,0.9960200000000001,3.09,0.38,10.32,6
white,5.9,0.39,0.3,1.5,0.037000000000000005,19.0,383.5,1.01,2.73,1.06,11.9,7
white,3.91,1.13,1.05,3.9,0.031,45.0,120.85,0.99072,3.31,0.58,14.05,7
white,5.9,0.26,1.25,32.71,0.046,34.0,111.89,0.99224,3.24,0.41,11.4,6
red,15.32,0.3,0.34,1.5,0.46,18.0,96.0,0.9894200000000001,3.25,0.48,13.0,8
red,6.4,0.34,0.25,12.11,0.055,28.0,239.72,0.9917100000000001,3.27,0.5,12.84,8
white,6.6,0.19,0.25,32.36,0.21,107.29,181.0,0.9935200000000001,3.33,0.42,9.4,7
white,6.8,1.52,0.47,13.0,0.24,94.58,287.09,1.03,3.97,0.77,8.47,6
white,6.8,1.47,0.3,33.29,0.047,69.0,160.0,0.99705,2.78,0.5,9.6,6
red,12.06,0.27,0.3,13.0,0.03,69.0,160.0,1.02,3.16,0.27,8.4,6
white,14.38,0.27,1.52,17.43,0.49,69.0,416.18,0.99705,3.14,0.5,14.36,6
red,6.4,0.28,0.53,8.6,0.42,47.0,223.0,0.99654,3.99,0.4,9.1,5
white,7.49,0.24,0.31,63.08,0.048,280.17,61.0,1.0,3.65,0.37,12.0,7
white,13.02,0.24,1.37,28.63,0.56,6.0,132.0,1.0,3.16,0.46,11.2,4
white,5.0,1.15,0.4,1.2,0.44,42.0,124.0,0.9920399999999999,3.32,1.32,8.45,6
red,5.8,0.27,0.4,1.2,0.33,47.0,130.0,0.99185,3.13,1.01,10.3,6
white,9.47,0.13,1.15,2.0,0.31,31.0,102.0,0.99,3.16,0.56,13.03,6
white,8.23,1.1,0.19,19.4,0.41,141.68,106.0,1.04,2.97,0.4,13.59,6
white,6.0,1.41,0.0,29.59,0.037000000000000005,30.0,134.36,1.02,3.01,0.31,10.9,4
white,5.8,0.3,1.17,6.3,0.08,36.0,138.0,0.99382,3.66,0.83,14.67,5
white,14.05,0.3,0.1,22.91,0.46,80.2,132.44,0.99382,3.14,0.48,9.8,5
white,8.84,0.3,0.5,44.42,0.045,38.0,127.0,1.0,3.0,1.52,8.9,6
red,6.7,0.3,0.5,12.1,0.045,38.0,127.0,0.9974,3.09,1.62,8.08,6
white,6.4,0.31,1.49,12.9,0.58,221.91,161.0,0.99546,3.48,1.2,10.2,5
white,15.32,0.92,0.29,2.4,0.32,28.0,330.45,0.9908799999999999,3.01,1.99,11.7,7
white,4.4,0.32,0.89,4.3,0.03,179.94,346.4,1.02,3.81,0.36,13.75,8
white,3.9,0.225,0.4,4.58,0.03,29.0,118.0,0.99,3.57,1.51,8.62,8
red,6.4,0.83,0.31,12.9,0.045,55.0,161.0,0.99546,3.12,1.81,10.36,5
white,8.61,0.62,0.33,56.82,0.037000000000000005,24.0,221.98,1.03,3.15,0.51,13.55,6
red,6.2,0.82,0.42,2.2,0.28,28.0,439.25,0.9901,3.13,0.25,10.35,6
white,6.7,0.77,0.5,28.65,0.18,47.73,322.23,1.04,3.04,0.53,8.9,6
white,9.52,0.785,0.0,63.17,0.036000000000000004,23.0,134.0,1.01,3.53,0.92,13.37,6
white,12.09,0.97,0.84,30.71,0.32,234.17,159.0,0.9952,3.19,1.02,14.89,6
white,14.65,1.38,0.3,7.3,0.174,46.0,409.42,1.02,3.18,0.49,9.4,5
white,15.62,0.35,0.29,1.1,0.035,44.0,140.0,0.99,2.96,0.97,10.7,7
white,6.4,0.74,0.29,1.1,0.21,44.0,20.32,1.02,3.35,0.55,10.7,7
white,8.81,0.33,0.93,1.4,0.043,28.0,93.0,0.9897,3.7,0.5,12.3,6
white,5.9,0.32,1.59,14.5,0.042,37.0,102.18,1.02,3.34,0.43,10.3,5
white,8.11,1.56,0.53,8.0,0.53,35.0,111.0,0.99445,3.1,1.35,10.4,6
white,10.59,0.2,1.29,14.11,0.039,242.47,126.0,0.99051,3.31,0.45,9.53,7
white,11.08,0.105,0.29,1.1,0.035,44.0,140.0,0.9914200000000001,3.2,0.89,13.78,7
white,5.8,0.28,0.27,2.2,0.037000000000000005,24.0,125.0,0.9898600000000001,3.36,0.33,12.8,8
red,11.86,0.58,0.5,5.8,0.038,54.87,264.41,1.04,3.18,0.53,11.9,7
white,6.0,0.61,0.46,0.9,0.033,131.37,246.12,0.98934,3.17,0.35,14.13,4
white,5.1,0.26,1.17,6.4,0.034,35.09,99.0,0.99,2.8,1.67,9.2,6
white,15.32,0.5,0.09,10.9,0.051,38.33,131.0,1.02,2.93,0.62,9.5,6
red,6.0,0.7,0.5,26.77,0.039,3.05,104.0,0.9925200000000001,3.57,0.57,11.0,6
white,7.3,0.35,0.9,8.3,0.053,10.0,136.51,1.0,3.5,1.56,10.9,5
white,9.35,0.26,0.05,62.1,0.09,66.0,58.64,1.01,3.21,0.62,10.4,6
white,7.15,0.27,0.4,3.3,0.054000000000000006,29.0,147.0,1.04,3.42,0.57,9.1,5
white,8.14,0.17,0.76,64.91,0.07,260.21,438.67,0.99103,3.32,0.62,11.4,6
white,5.43,0.26,0.33,1.1,0.027000000000000003,46.0,113.0,1.0,3.35,0.43,11.4,7
white,5.8,0.36,0.68,1.0,0.49,152.92,178.0,0.9921200000000001,3.1,0.45,8.18,5
white,14.87,0.4,0.24,5.1,0.13,265.17,428.63,1.03,3.18,1.27,12.4,6
white,7.95,0.76,0.01,3.2,0.54,18.0,120.0,0.99026,3.89,0.48,13.37,7
white,6.1,0.78,0.2,50.84,0.26,54.0,136.0,1.03,3.01,0.27,10.6,6
white,5.8,0.23,0.25,25.97,0.031,38.0,122.0,0.9912799999999999,3.22,1.65,11.2,6
white,14.83,0.27,0.4,1.7,0.28,273.58,82.0,0.9891,3.24,0.95,13.13333333,6
white,14.89,1.45,0.35,40.59,0.21,259.25,210.55,0.9905200000000001,3.91,0.67,12.4,6
red,5.8,0.36,0.5,9.86,0.127,167.58,286.27,1.0,3.1,0.84,9.7,5
white,7.0,0.24,1.01,5.15,0.24,18.0,205.4,0.9917600000000001,3.19,0.45,9.33,6
red,6.8,0.21,0.48,1.5,0.17,118.25,165.0,0.9916200000000001,3.18,1.45,11.3,6
white,6.5,0.28,0.34,12.04,0.054000000000000006,97.71,46.11,0.99193,3.2,0.46,12.0,7
white,12.56,0.23,0.77,10.3,0.042,54.0,140.0,0.9967,3.23,0.47,9.2,5
white,5.01,0.09,0.46,6.1,0.046,29.0,11.03,1.04,3.48,0.57,10.7,6
white,6.31,0.34,0.29,51.47,0.29,29.0,134.0,0.9946200000000001,3.59,0.57,12.28,6
red,6.7,0.68,0.66,48.25,0.41,36.0,158.87,1.04,3.64,0.76,14.69,6
white,6.83,0.94,0.35,43.36,0.54,282.69,140.0,0.9967,3.66,0.47,9.2,5
white,9.45,0.93,1.41,9.9,0.032,22.0,90.0,1.02,3.1,1.92,10.75,7
white,5.8,0.29,1.18,1.6,0.56,17.0,140.0,0.9913799999999999,3.23,0.35,9.6,6
white,9.65,1.14,0.26,1.1,0.057999999999999996,224.81,140.0,1.01,3.27,0.43,9.7,6
white,11.15,1.21,0.97,1.5,0.057,217.58,124.26,0.9917,3.09,0.26,10.7,5
red,7.15,1.17,0.28,1.2,0.05,57.6,97.0,0.99126,3.49,1.04,10.9,6
white,5.9,1.51,0.3,1.5,0.033,147.78,95.0,1.03,2.88,0.56,13.57,7
white,15.22,0.23,0.26,1.1,0.035,143.32,155.37,0.99154,3.47,0.56,10.6,6
red,6.7,0.5,0.36,11.5,0.04,18.0,92.0,0.9964200000000001,3.56,0.49,9.6,5
white,6.5,0.28,0.38,20.08,0.031,54.0,371.95,0.99154,3.03,0.42,9.46,6
white,5.75,1.41,0.24,7.4,0.11,254.5,114.0,1.01,3.02,1.56,11.0,6
white,13.39,1.51,0.13,8.56,0.038,10.0,55.78,0.99125,3.82,1.52,11.6,4
white,6.8,0.1,0.16,8.9,0.37,44.0,25.52,0.99318,3.68,0.35,11.95,7
red,5.7,0.22,0.25,35.73,0.05,182.1,246.19,0.99,3.58,0.62,12.99,6
white,13.29,0.28,0.29,1.0,0.11,50.0,92.0,1.01,3.17,0.36,14.09,6
white,6.77,0.34,0.25,2.5,0.13,196.53,182.0,0.99093,3.21,1.92,8.94,5
white,4.8,0.29,0.23,14.09,0.59,219.23,180.0,1.03,2.75,0.47,11.9,6
white,13.25,1.04,0.61,2.4,0.43,15.0,93.0,1.0,3.38,0.56,9.14,5
white,5.1,0.3,0.3,2.3,0.1,77.67,150.0,1.0,3.29,0.82,12.2,6
red,13.15,0.34,1.63,5.1,0.038,209.64,97.0,1.01,3.67,1.94,11.31,7
white,7.0,0.36,0.35,62.42,0.048,67.0,161.0,0.99146,3.87,1.11,11.93,6
white,14.2,0.33,0.44,8.9,0.06,181.42,118.23,0.9948799999999999,3.69,0.32,9.52,5
white,14.12,0.36,0.35,2.5,0.06,267.31,80.68,0.99146,2.75,0.56,11.1,6
red,6.4,1.35,0.44,50.4,0.24,154.98,164.0,1.01,3.57,0.48,9.6,5
white,6.46,1.4,0.97,58.4,0.044000000000000004,12.0,113.0,1.03,3.3,0.77,11.4,5
white,8.59,0.88,0.51,1.4,0.047,20.0,77.0,1.02,3.57,0.62,10.35,5
white,12.79,0.29,0.29,3.9,0.040999999999999995,187.87,214.55,1.0,3.86,1.28,12.06666667,6
white,7.1,1.45,0.71,13.7,0.057999999999999996,26.0,172.0,1.0,3.19,0.46,8.37,6
white,12.49,0.08,0.39,13.7,0.057999999999999996,26.0,172.0,1.01,3.43,0.46,9.0,6
red,7.5,0.22,0.05,9.2,0.043,19.0,420.91,0.99444,3.29,0.42,11.4,6
red,6.4,0.35,0.51,42.94,0.055,53.0,295.72,0.9950200000000001,3.12,0.45,8.62,5
white,6.0,0.24,0.34,7.6,0.22,160.14,90.81,0.9922200000000001,3.78,0.37,11.0,6
white,14.54,1.08,0.67,7.7,0.05,24.0,51.47,0.99224,3.04,0.38,11.0,6
white,9.12,1.07,0.29,3.0,0.06,16.0,335.45,1.03,3.06,1.23,11.2,6
white,5.9,0.22,0.72,4.42,0.51,100.51,215.2,1.01,3.28,0.25,13.7,6
red,6.2,0.36,0.32,12.64,0.036000000000000004,220.89,92.0,1.0,3.2,0.73,12.47,7
red,6.0,0.41,0.23,1.1,0.066,22.0,192.82,0.99266,3.3,0.47,14.71,5
red,6.2,0.355,0.01,15.14,0.53,168.01,95.0,1.03,3.06,0.46,13.6,6
white,5.7,1.26,1.66,1.9,0.048,191.05,378.95,0.9913799999999999,3.29,1.32,11.2,6
white,5.31,0.6,0.55,1.4,0.14,3.0,228.33,0.99,3.21,1.88,13.0,6
white,11.11,0.23,1.4,4.5,0.54,272.63,388.74,1.01,3.31,0.64,8.31,6
white,12.03,0.78,0.33,41.17,0.29,8.0,81.0,0.99626,3.19,1.6,9.8,6
white,12.81,0.32,0.28,6.6,0.58,164.75,206.06,0.9918799999999999,3.15,0.36,11.45,7
red,5.0,1.51,1.39,1.9,0.59,130.43,98.0,0.9897,3.51,0.55,10.83,6
white,15.41,1.53,0.04,12.4,0.032,50.0,179.0,0.9962200000000001,3.85,1.65,9.7,5
white,5.7,0.21,0.17,1.6,0.21,19.64,122.0,0.99044,3.33,0.52,10.57,6
white,5.6,0.2,0.36,2.5,0.048,25.83,125.0,0.99282,3.35,0.49,10.0,6
white,7.4,0.22,1.36,44.82,0.47,67.9,301.49,1.03,3.12,0.41,9.7,6
white,13.36,0.38,1.01,2.5,0.37,34.0,147.52,0.9913200000000001,3.36,0.59,11.6,7
white,3.94,1.39,0.0,0.8,0.08,214.19,437.91,0.9928600000000001,3.71,0.36,8.8,5
white,10.95,0.65,0.02,0.9,0.035,66.12,335.92,1.03,3.24,1.61,9.5,4
white,3.94,0.34,0.4,8.1,0.046,68.0,17.48,0.9949399999999999,3.92,0.78,9.533333333,6
white,15.09,0.34,0.4,8.1,0.23,86.13,170.0,0.9949399999999999,3.15,0.89,9.533333333,6
red,5.0,0.87,0.27,11.75,0.34,34.0,118.0,0.99,3.07,1.93,9.01,6
white,3.93,0.32,0.13,8.22,0.037000000000000005,45.0,156.0,0.9918399999999999,2.73,0.38,10.7,5
white,5.5,0.74,1.47,1.9,0.26,234.71,148.0,0.98964,3.27,0.84,8.35,6
white,9.45,0.95,0.65,13.7,0.048,68.0,174.0,0.99492,4.01,0.5,9.6,5
white,15.63,0.96,0.4,32.78,0.046,56.52,170.0,0.9949399999999999,3.43,1.0,9.01,6
red,14.01,0.21,0.28,5.7,0.31,45.0,145.97,0.9916799999999999,3.21,1.08,11.64,7
white,6.2,0.41,0.09,30.23,0.023,5.0,56.0,0.9892799999999999,3.54,0.79,13.0,7
white,11.8,0.22,0.07,1.2,0.052000000000000005,38.0,127.0,0.9933,3.86,0.53,9.2,5
white,7.0,0.235,0.27,54.08,0.03,34.0,118.0,0.9954,3.07,0.5,13.66,6
white,6.1,0.34,0.29,59.77,0.036000000000000004,25.0,409.51,0.9893799999999999,3.06,0.44,11.8,6
white,5.7,0.3,0.32,0.9,0.038,38.0,121.0,1.02,3.24,1.7,9.48,6
red,4.6,0.23,1.0,49.75,0.032,29.0,23.38,0.99298,3.94,0.54,9.7,5
white,11.32,0.21,0.97,1.6,0.039,10.52,92.0,0.9911399999999999,3.27,0.24,11.2,6
red,6.98,1.04,0.36,8.0,0.047,171.69,203.2,0.9949,3.15,0.46,12.14,5
white,6.5,,1.37,1.2,0.58,30.0,85.96,0.99254,3.21,0.87,8.75,6
red,5.5,1.32,0.3,1.1,0.022000000000000002,127.72,414.1,0.98869,3.21,0.38,12.19,7
white,6.0,1.41,0.38,32.19,0.18,149.14,210.15,1.02,4.0,0.32,11.97,6
red,12.59,0.5,0.12,1.9,0.076,11.0,34.0,0.9978,2.76,0.42,9.4,5
red,7.8,0.64,0.58,23.53,0.098,25.0,67.0,0.99,3.83,1.23,9.8,5
white,5.21,1.19,0.04,2.3,0.42,15.0,54.0,1.0,3.36,0.65,9.8,5
red,8.65,0.28,0.16,1.9,0.075,4.54,60.0,0.998,2.8,1.28,9.8,6
red,13.17,0.7,0.0,21.14,0.076,167.46,34.0,0.9978,3.51,0.56,9.4,5
white,7.4,0.66,0.21,1.8,0.02,13.0,40.0,0.9978,3.75,0.56,9.4,5
red,7.9,0.83,0.06,1.6,0.29,15.0,23.82,1.03,3.28,0.46,10.94,5
white,7.3,0.65,0.0,52.24,0.43,128.55,189.01,1.01,3.48,0.47,10.0,7
red,7.8,1.52,0.02,2.0,0.073,9.0,152.24,0.9968,3.36,0.39,9.5,7
red,7.5,0.5,0.36,10.27,0.071,100.15,419.68,1.02,3.35,0.8,14.87,5
white,9.09,0.47,0.08,1.8,0.09699999999999999,39.26,65.0,1.03,3.28,1.74,11.54,5
red,13.32,0.5,0.36,6.1,0.29,278.45,17.76,1.02,3.35,1.45,9.69,5
red,5.6,1.22,0.83,1.6,0.08900000000000001,166.93,59.0,1.02,3.99,0.52,9.9,5
red,7.8,0.94,0.78,1.6,0.114,40.13,122.49,0.9974,3.69,1.26,9.1,5
red,8.9,1.15,0.18,11.07,0.17600000000000002,52.0,145.0,0.9986,3.16,0.31,9.2,5
red,5.63,1.38,0.36,3.9,0.17,57.63,148.0,0.99,3.16,1.04,9.2,5
white,10.25,0.28,0.56,54.55,0.092,35.0,103.0,0.99,3.87,0.75,10.5,7
red,8.1,0.56,1.47,1.7,0.368,189.27,56.0,0.9968,3.46,1.28,11.54,5
red,7.4,0.88,0.08,4.4,0.21,255.19,329.35,1.02,3.16,0.36,9.0,4
red,14.49,0.24,0.51,1.8,0.05,17.0,182.52,0.9969,2.92,1.08,12.28,6
red,6.3,1.45,0.48,1.8,0.32,29.0,60.0,0.99,3.07,0.53,11.07,6
red,13.39,0.39,1.47,24.59,0.08199999999999999,253.52,71.0,1.01,3.52,0.65,9.7,5
red,7.9,0.43,0.21,1.6,0.106,10.0,217.6,0.9966,3.17,0.97,9.5,5
red,8.5,0.72,0.11,2.3,0.19,9.0,67.0,1.0,3.17,1.84,9.4,5
red,11.81,0.4,0.14,2.4,0.38,21.0,100.66,1.01,3.42,0.63,14.43,6
white,7.47,0.55,0.16,52.48,0.08,11.0,23.0,0.9955,3.34,0.56,13.53,5
red,13.51,0.41,0.52,44.71,0.08,91.53,11.0,0.9962,3.28,0.59,9.5,5
red,9.32,0.43,0.58,29.01,0.106,10.0,54.71,1.02,3.17,0.91,9.5,5
white,5.11,0.71,0.93,1.9,0.08,164.51,35.0,0.9972,3.49,0.55,9.4,5
red,10.14,1.33,1.24,2.0,0.02,8.0,40.76,0.9964,3.38,0.59,9.8,6
red,8.07,0.75,0.07,2.4,0.12,17.0,293.73,0.9958,3.22,1.81,10.1,5
red,6.9,0.685,0.87,2.5,0.105,61.51,37.0,1.01,3.46,0.57,11.13,6
white,8.35,0.72,0.12,7.7,0.13,24.05,436.91,0.9966,3.17,0.66,14.37,5
red,6.9,0.605,0.08,55.82,0.01,40.0,84.6,1.01,3.45,0.52,13.11,6
white,5.2,0.37,0.25,1.8,0.58,13.0,313.8,1.01,3.15,0.55,9.2,5
white,7.8,0.645,0.0,5.5,0.12,5.0,18.0,1.01,3.4,0.55,9.6,6
red,6.54,1.22,0.14,65.69,0.086,35.19,15.0,0.9975,3.42,0.6,11.5,6
red,8.1,0.38,1.48,2.1,0.55,196.6,195.77,0.9968,3.23,0.73,9.32,7
red,5.7,0.82,1.05,31.24,0.172,144.34,19.0,0.9940000000000001,3.5,0.48,9.8,4
white,7.3,0.48,0.36,64.17,0.07400000000000001,12.0,363.44,0.99,3.33,0.66,10.5,5
red,7.3,0.45,1.61,63.43,0.23,12.0,344.42,1.0,3.18,0.83,10.33,5
red,8.8,0.61,0.49,2.8,0.08800000000000001,265.87,406.94,1.02,3.26,1.07,11.06,4
white,7.5,1.46,0.2,2.6,0.332,174.89,14.0,0.9968,3.2,1.13,14.51,6
red,8.1,0.1,1.59,2.2,0.069,9.0,295.09,0.9968,3.94,1.2,9.9,5
red,6.8,1.46,0.34,1.8,0.39,125.06,413.59,0.9962,3.48,1.0,9.5,5
red,9.4,0.73,0.15,25.55,0.51,50.29,65.0,0.9934,3.67,0.58,13.1,4
red,8.95,0.935,1.14,2.2,0.114,22.0,114.0,0.997,2.8,0.47,13.35,5
red,9.4,0.29,0.6,1.6,0.113,141.59,37.0,0.9969,3.25,0.58,14.11,5
red,5.06,0.58,0.87,1.6,0.066,10.94,222.32,1.02,3.34,0.56,9.2,5
red,5.6,1.57,1.13,59.32,0.07400000000000001,246.31,131.7,0.9954,3.37,0.58,13.95,5
red,3.92,0.66,0.26,27.19,0.07400000000000001,46.97,23.0,0.9971,3.15,0.74,11.46,5
red,6.6,0.52,0.04,2.2,0.24,272.85,44.59,0.9956,3.4,0.63,12.67,6
red,15.25,0.83,0.04,15.1,0.068,6.0,313.97,0.9955,3.39,1.03,9.4,6
red,8.6,0.53,0.36,3.0,0.6,30.0,283.94,1.02,3.2,1.03,14.13,5
red,5.95,0.51,0.37,34.97,0.11,33.0,140.98,0.9955,3.17,0.37,9.54,6
red,10.61,1.42,0.04,29.85,0.084,117.81,45.0,0.9978,2.88,0.77,12.07,5
red,10.2,0.42,1.18,3.4,0.07,4.0,10.0,1.03,3.04,0.63,12.04,5
red,7.5,0.77,0.57,5.1,0.111,125.26,110.0,1.03,2.84,0.77,9.51,5
white,7.8,1.42,0.18,27.5,0.42,17.0,54.0,0.9975,3.43,0.59,14.21,5
red,7.47,0.54,0.31,2.4,0.59,9.0,46.0,0.9962,3.19,0.33,13.0,6
