fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.6,0.57,11.8,6
8.8,0.61,0.19,4.0,0.13,30.0,69.0,0.99787,3.22,0.5,10.0,6
7.2,0.6,0.04,2.5,0.2,18.0,88.0,0.99745,3.53,0.55,9.5,5
9.2,0.56,0.18,1.6,0.078,10.0,21.0,0.99576,3.15,0.49,9.9,5
7.6,0.23,0.0,2.1,0.068,30.0,35.0,0.99533,3.48,0.65,11.4,6
8.4,0.31,0.29,3.1,0.194,14.0,26.0,0.99536,3.22,0.78,12.0,6
7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,5
8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.02,0.5,10.0,6
8.9,0.75,0.14,2.5,0.086,9.0,262.28,0.99824,3.34,1.72,10.5,5
9.0,0.8,0.12,2.4,0.083,8.0,28.0,0.99836,3.33,0.65,10.4,6
10.7,0.52,0.38,2.6,0.066,29.0,56.0,0.99577,3.15,0.79,12.1,7
6.8,0.57,0.0,2.5,0.07200000000000001,32.0,104.61,0.99491,3.43,0.56,11.2,6
10.7,0.9,0.34,6.6,0.112,23.0,99.0,1.00289,3.22,0.68,9.3,5
7.2,0.34,0.24,2.0,0.071,17.53,52.0,0.99576,3.44,0.58,10.1,5
7.2,0.55,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,5
10.1,0.45,0.23,1.9,0.08199999999999999,10.0,18.0,0.99774,3.22,0.65,9.3,6
7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,1.89,9.7,5
7.44,0.63,0.03,2.2,0.08,17.0,88.0,0.99745,3.53,0.58,9.8,6
7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,6
8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,7
7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,6
8.3,0.31,0.39,6.2,0.61,17.0,43.0,0.99444,3.31,0.77,13.0,7
8.3,1.02,0.02,3.4,0.084,6.0,234.59,0.99892,3.48,0.49,11.0,3
8.9,0.31,0.36,2.6,0.056,10.0,39.0,0.99562,3.4,0.69,11.8,5
7.4,0.635,0.1,2.4,0.08,38.82,23.98,0.99736,3.58,0.69,10.8,7
7.4,0.635,0.1,2.4,0.08,63.62,33.0,0.99736,3.56,0.69,10.8,7
6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,1.67,10.8,7
6.8,0.59,0.06,6.0,0.06,11.0,18.0,1.0,3.41,0.59,10.8,7
9.2,0.58,0.32,3.0,0.081,15.0,115.0,0.998,2.9,0.59,9.5,5
7.2,0.54,0.27,2.6,0.084,12.0,211.45,0.9964,3.39,0.71,11.0,5
6.1,0.56,0.0,2.2,0.079,6.0,9.0,0.9948,3.59,0.54,8.47,6
7.4,0.52,0.13,2.4,0.078,34.0,61.0,0.99528,3.49,0.59,10.8,6
7.3,0.305,0.14,1.2,0.059,61.38,11.0,0.99,2.94,0.52,11.5,6
9.3,0.38,0.48,3.8,0.132,24.93,11.0,0.99577,3.23,0.57,11.75,6
9.1,0.28,0.46,9.0,0.114,3.0,9.0,0.99901,3.18,0.6,10.9,6
10.0,0.46,0.44,3.43,0.065,4.0,8.0,0.99674,3.33,1.34,12.2,6
9.4,0.395,0.46,4.6,0.094,3.0,10.0,0.99639,3.27,0.64,12.2,7
7.3,0.305,0.39,1.2,0.059,70.1,11.0,0.99331,3.29,0.52,11.5,6
7.33,0.315,0.4,2.2,0.079,3.0,6.0,1.0,3.27,0.67,11.9,6
5.3,0.715,0.19,1.5,0.161,7.0,62.0,0.99395,3.62,0.61,11.0,5
6.8,0.41,0.31,8.8,0.084,6.35,45.0,0.99824,3.38,0.64,10.1,6
8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,1.86,11.0,6
8.4,0.79,0.12,1.8,0.07200000000000001,38.0,246.51,0.99504,3.38,0.89,11.8,6
9.6,0.41,0.37,2.3,0.091,26.6,23.0,1.0,3.24,0.56,10.5,5
8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,6
8.4,0.62,0.12,1.8,0.07200000000000001,38.0,151.28,0.99504,3.38,0.89,11.8,6
6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,6
8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,5
8.6,0.22,0.06,1.9,0.064,44.79,77.0,0.99604,3.47,0.87,11.0,7
9.4,0.24,0.33,9.27,0.061,52.0,73.0,0.99786,3.47,0.9,10.2,6
8.4,0.67,0.19,1.86,0.093,11.0,75.0,0.99736,3.2,0.59,9.2,4
8.6,0.47,0.27,2.3,0.055,14.0,176.69,0.99516,3.18,0.8,11.2,5
8.7,0.33,0.38,3.3,0.063,10.0,19.0,0.99468,3.3,0.73,12.0,7
6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,5
7.4,0.61,0.01,2.0,0.07400000000000001,13.0,38.0,0.99748,3.48,0.65,9.8,5
7.6,0.4,0.29,1.9,0.078,44.37,66.0,1.0,3.45,0.59,9.5,6
7.4,0.61,0.5,12.06,0.11,13.0,38.0,0.99748,3.48,1.45,9.8,5
6.6,1.38,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,5
8.8,0.3,0.38,2.3,0.41,19.0,72.0,0.99543,3.39,0.72,13.85,6
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,14.35,6
12.0,0.63,0.5,1.4,0.071,6.0,26.0,0.99791,3.07,0.6,10.4,4
7.2,0.38,0.21,2.8,0.068,23.0,42.0,1.0,2.83,0.72,12.9,7
7.97,0.46,0.17,1.6,0.073,7.0,124.89,0.99425,3.61,0.54,14.18,5
9.6,0.33,0.52,2.2,0.07400000000000001,13.0,25.0,0.99509,3.36,1.21,12.4,7
9.9,1.57,0.49,5.0,0.15,9.0,17.0,0.99484,3.19,0.52,12.5,7
10.1,0.5,0.4,2.6,0.092,13.0,52.0,0.99834,3.22,0.64,11.67,7
9.8,0.5,0.34,2.3,0.094,10.0,256.47,0.99864,3.24,0.6,9.7,7
8.3,0.3,0.49,3.8,0.09,11.0,24.0,0.99498,3.27,0.64,12.1,7
10.2,0.44,0.38,2.0,0.071,7.0,20.0,0.99566,3.14,0.79,11.1,7
10.2,0.44,0.58,4.1,0.092,11.0,24.0,0.99,3.29,0.99,12.0,7
8.3,0.28,0.48,2.1,0.093,6.0,12.0,1.0,3.26,1.96,12.4,7
8.9,0.12,0.39,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,10.11,7
8.9,0.12,0.45,1.8,0.075,51.56,21.0,0.99552,3.41,0.76,11.9,7
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7
8.3,1.17,0.48,2.1,0.093,51.1,12.0,0.99408,3.26,0.62,12.4,7
8.2,0.31,0.4,2.2,0.058,6.0,10.0,0.99536,3.31,1.63,11.2,7
10.2,0.34,0.48,12.71,0.43,5.0,9.0,0.99458,3.2,0.69,12.1,7
7.6,0.29,0.4,2.7,0.29,6.0,11.0,0.99538,3.44,0.54,12.2,6
8.5,0.21,0.39,1.9,0.09,9.0,23.0,0.99648,3.36,0.67,10.4,5
9.0,0.36,0.52,2.1,0.111,33.0,10.0,0.99568,3.8,0.62,11.3,6
9.5,0.37,0.98,2.0,0.08800000000000001,12.0,51.0,0.99613,3.29,0.58,11.1,6
6.4,1.21,0.12,2.3,0.12,25.0,36.0,0.99519,3.47,0.71,11.3,7
8.0,0.59,0.05,2.0,0.08900000000000001,12.0,32.0,0.99735,3.34,0.61,10.0,5
8.5,0.47,0.27,1.9,0.058,18.0,38.0,0.99518,3.16,1.54,11.1,6
7.1,0.56,0.14,1.6,0.078,7.0,18.0,0.99592,3.27,0.62,9.3,5
6.6,0.57,0.02,2.1,0.115,6.0,16.0,0.99654,3.38,0.69,9.5,5
8.8,1.51,0.07,2.0,0.1,20.0,27.0,0.99546,3.15,0.69,11.2,6
8.5,0.78,0.27,1.9,0.058,18.0,38.0,0.99518,3.24,0.85,11.1,6
8.3,0.34,0.4,2.4,0.065,24.0,48.0,0.99554,3.34,0.86,8.41,6
9.0,0.47,0.41,2.4,0.103,6.0,10.0,0.99604,3.13,0.58,10.54,7
8.5,0.66,0.2,2.1,0.097,23.0,113.0,0.99733,3.13,0.48,9.2,5
9.0,0.4,0.43,9.08,0.37,29.0,46.0,0.9943,3.2,0.6,12.2,6
6.7,0.42,0.09,2.9,0.079,17.77,209.07,0.99669,3.46,0.61,10.2,5
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,6
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99,3.33,0.87,10.9,6
11.84,0.38,0.5,2.4,0.104,6.0,13.0,0.99643,3.22,0.65,11.6,7
8.5,0.34,0.44,1.7,0.079,6.0,12.0,0.99605,3.52,0.63,10.7,5
8.8,1.35,0.41,5.9,0.073,7.0,117.3,0.99658,3.3,0.62,12.1,7
7.2,1.49,0.3,2.1,0.26,35.0,72.0,0.997,3.44,0.52,9.4,5
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,5
8.4,0.59,0.29,2.6,0.109,31.0,119.0,0.99801,3.15,0.5,13.33,5
7.0,0.4,0.32,3.6,0.061,9.0,119.33,0.99416,3.28,0.49,8.85,7
12.2,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,5
9.1,0.5,0.75,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,6
9.5,0.86,0.26,1.9,0.079,13.0,103.24,0.99712,3.25,0.62,10.0,5
7.3,0.52,0.32,2.1,0.07,51.0,70.0,0.99418,3.34,0.82,10.96,6
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,11.86,6
12.2,0.45,0.49,1.4,0.1,23.45,6.0,0.9969,3.13,0.63,10.4,5
7.4,0.58,0.0,2.0,0.064,7.0,11.0,0.99562,3.45,0.44,11.3,6
9.8,0.34,0.39,1.4,0.066,3.0,7.0,1.0,3.19,0.55,14.65,7
7.1,0.36,0.3,1.6,0.08,35.0,70.0,0.99693,3.44,0.5,9.4,5
7.7,0.39,0.12,1.7,0.04,19.0,27.0,0.99596,3.16,0.49,9.4,5
9.7,0.295,0.14,1.5,0.073,14.0,21.0,1.0,3.14,0.51,10.9,6
7.7,0.39,0.12,1.7,0.097,19.0,185.78,0.99596,3.16,0.49,9.4,5
7.1,0.34,0.28,2.0,0.08199999999999999,31.0,68.0,0.99694,3.45,0.48,9.4,5
6.5,0.4,0.1,2.0,0.076,30.0,47.0,0.99554,3.36,0.48,9.4,6
7.1,0.34,0.28,11.79,0.31,31.0,68.0,0.99694,3.45,0.48,9.4,5
10.0,0.35,0.45,2.5,0.092,20.0,88.0,0.99918,3.15,0.43,9.4,5
7.7,0.6,0.06,14.59,0.079,33.46,41.0,0.99697,3.39,0.62,10.1,6
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,7
5.6,0.66,0.59,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,9.12,7
8.9,1.17,0.05,1.4,0.05,4.0,10.0,0.99,3.31,0.48,9.1,6
6.4,0.69,0.0,1.65,0.055,7.0,12.0,0.99162,3.47,0.53,13.97,6
7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,7
9.9,0.35,0.38,1.5,0.058,17.03,47.0,0.99676,3.26,0.82,10.6,7
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,9.63,7
6.8,0.36,0.32,1.8,0.067,4.0,187.38,0.9928,3.36,0.55,12.8,7
8.2,0.43,0.5,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,5
6.8,0.36,0.32,1.8,0.067,46.2,8.0,0.9928,3.36,0.55,12.8,7
9.1,0.29,0.33,13.06,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7
9.1,0.3,0.34,2.0,0.27,12.0,25.0,0.99516,3.26,0.84,11.7,7
8.9,0.35,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,7
9.6,0.5,0.36,14.68,0.116,26.0,55.0,0.99722,3.18,0.68,10.9,5
8.9,0.28,0.23,1.7,0.067,7.0,12.0,0.99354,3.25,0.55,12.3,7
8.9,0.32,0.31,2.0,0.08800000000000001,12.0,19.0,0.9957,3.17,0.55,10.4,6
7.7,1.005,0.15,2.1,0.24,11.0,140.7,0.99,3.23,0.48,10.0,5
8.15,0.71,0.23,11.05,0.092,22.0,31.0,0.99635,3.07,0.58,10.0,6
8.0,0.58,0.42,2.0,0.12,3.0,7.0,0.99454,3.94,0.58,11.2,6
10.5,0.39,0.46,2.2,0.075,14.0,27.0,0.99598,3.06,0.84,11.4,6
8.9,0.38,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,7
11.49,0.43,0.37,0.9,0.3,36.0,109.0,0.99007,2.89,0.44,12.7,6
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,14.73,6
7.0,0.5,0.14,1.8,0.078,10.0,23.0,0.99636,3.3,0.61,10.4,5
11.3,0.36,0.66,2.4,0.123,3.0,45.87,0.99642,3.2,0.53,11.9,6
11.3,0.36,0.66,2.4,0.123,44.38,8.0,0.99642,3.2,0.53,11.9,6
7.0,0.51,0.09,2.1,0.48,4.0,146.07,0.99584,3.35,0.54,10.5,5
8.2,0.32,0.42,2.3,0.098,3.0,9.0,0.99506,3.27,1.57,12.3,6
7.7,0.58,0.77,1.8,0.08800000000000001,12.0,18.0,0.99568,3.32,0.56,10.5,7
8.6,0.83,0.0,2.8,0.14,17.0,43.0,0.99822,3.33,0.6,12.86,6
7.9,0.31,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,6
6.4,0.91,0.92,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,5
7.2,0.34,0.21,2.5,0.075,41.0,68.0,0.99586,3.37,1.78,10.1,6
7.7,0.58,0.01,1.8,0.08800000000000001,21.92,18.0,0.99568,3.32,1.84,10.5,7
7.1,0.59,0.0,2.1,0.091,9.0,14.0,0.99488,3.42,0.55,11.5,7
7.3,0.55,0.62,1.8,0.093,29.8,15.0,0.99514,3.35,0.58,11.0,7
8.1,0.82,0.0,4.1,0.095,5.0,14.0,0.99854,3.36,0.53,9.6,5
7.5,0.57,0.08,2.6,0.08900000000000001,14.0,27.0,0.99592,3.3,0.59,10.4,6
8.9,0.745,0.45,2.5,0.077,38.14,48.0,1.0,3.2,0.47,9.7,6
10.1,0.37,0.34,2.4,0.085,5.0,17.0,0.99683,3.17,0.35,10.6,7
7.6,0.31,0.34,2.5,0.08199999999999999,26.0,35.0,0.99356,3.22,0.59,12.5,7
7.3,0.91,0.1,1.8,0.07400000000000001,20.0,56.0,0.99672,3.35,0.56,9.2,5
8.7,0.41,0.41,6.2,0.078,25.0,42.0,0.9953,3.24,0.77,12.6,7
8.9,0.5,0.21,2.2,0.08800000000000001,21.0,39.0,0.99692,3.33,0.83,11.1,6
12.16,0.965,0.0,2.2,0.08800000000000001,16.0,32.0,0.99756,3.58,0.67,10.2,5
6.9,0.49,0.19,1.7,0.079,13.0,26.0,0.99547,3.38,0.8,9.8,6
8.9,0.5,0.97,2.2,0.08800000000000001,21.0,39.0,0.99692,3.33,0.83,11.1,6
9.5,0.39,0.41,8.9,0.069,18.0,39.0,0.99859,3.29,0.81,10.9,7
6.4,0.39,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,6
6.9,0.44,0.0,1.4,0.07,32.0,184.32,0.99438,3.32,0.58,11.4,6
7.6,1.34,0.0,8.39,0.076,33.0,45.0,0.99612,3.31,0.62,10.7,6
11.43,0.73,0.17,1.8,0.08199999999999999,27.0,44.19,0.99,3.49,0.64,13.23,5
9.3,0.49,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,6
9.3,0.5,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,1.75,10.8,6
7.1,0.43,0.17,1.8,0.08199999999999999,27.0,51.0,0.99634,3.49,0.64,10.4,5
8.5,0.46,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,8.98,5
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,5
8.3,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,7
8.2,0.64,0.27,2.0,0.095,5.0,77.0,1.0,3.13,0.62,9.1,6
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.58,0.62,11.51,6
8.9,0.48,0.53,1.65,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,7
7.6,0.42,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,13.35,5
9.9,0.53,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,1.91,11.6,7
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,2.85,0.59,12.1,7
11.6,0.23,0.57,8.92,0.07400000000000001,3.0,8.0,0.9981,3.14,0.7,9.9,6
13.86,0.97,0.5,1.8,0.41,7.0,16.0,0.99462,3.21,0.69,12.5,8
8.0,0.38,0.44,1.9,0.098,6.0,15.0,0.99,3.3,0.64,11.4,6
10.2,0.29,0.65,2.4,0.33,6.0,17.0,0.99565,3.22,0.63,11.8,6
8.2,0.74,0.09,2.0,0.067,5.0,10.0,0.99418,3.28,0.57,11.8,6
7.7,0.61,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,1.49,10.2,6
14.02,0.52,0.08,2.4,0.07,13.0,26.0,0.99358,3.4,0.72,12.5,7
11.1,0.31,0.53,2.2,0.04,3.0,10.0,0.99572,3.02,0.83,10.9,7
11.1,0.31,0.53,2.2,0.54,14.43,10.0,0.99572,3.02,0.83,10.9,7
8.0,0.27,0.35,2.8,0.086,28.0,52.0,0.997,3.31,0.62,10.8,5
9.3,0.33,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,7
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.92,11.73,5
7.2,0.35,0.26,11.19,0.083,33.0,75.0,0.9968,3.4,0.58,9.5,6
8.0,0.62,0.33,2.7,0.08800000000000001,16.0,37.0,0.9972,3.31,0.58,10.7,6
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5
9.1,0.25,0.34,2.0,0.071,45.0,67.0,1.0,3.44,0.86,10.2,7
9.9,0.32,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,0.73,11.4,6
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,5
6.86,0.37,0.65,6.4,0.08,32.83,73.87,0.99817,3.27,1.81,11.0,5
7.37,0.3,0.68,8.3,0.05,37.5,278.0,0.99316,3.01,0.78,12.39,7
10.3,0.27,0.56,1.4,0.047,3.0,8.0,0.99471,3.16,0.51,11.8,6
7.9,0.3,0.68,8.3,0.05,37.5,289.0,1.0,3.01,0.51,12.3,7
9.98,0.38,0.3,1.8,0.073,25.52,70.0,0.99,3.42,0.59,9.5,6
8.7,0.46,0.45,2.4,0.07200000000000001,32.0,59.0,0.99617,3.33,0.77,12.0,6
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,6
14.71,0.48,0.08,1.8,0.07400000000000001,40.0,64.0,0.99529,3.12,0.49,9.6,5
8.5,0.34,0.4,3.01,0.055,3.0,9.0,0.99738,3.62,1.29,10.72,7
7.9,0.19,0.42,1.6,0.057,18.0,30.0,0.994,3.29,0.69,11.2,6
11.6,0.41,0.54,1.5,0.095,12.85,41.0,0.99735,3.02,0.76,9.9,7
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.72,0.76,9.9,7
10.0,0.26,0.54,1.9,0.083,42.0,74.0,0.99451,2.98,0.63,11.8,8
7.9,0.34,0.42,8.95,0.086,8.0,19.0,0.99546,3.35,0.6,11.4,6
7.0,0.54,0.09,2.0,0.081,8.52,16.0,0.99479,3.43,0.59,11.5,6
9.2,0.31,0.36,6.99,0.079,11.0,31.0,0.99615,3.33,0.86,12.0,7
6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,13.36,6
9.4,0.4,0.47,2.5,0.087,6.0,20.0,0.99772,3.15,0.5,10.5,5
6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,2.94,0.49,10.8,6
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.86,5
8.0,0.31,0.45,2.1,0.21600000000000005,26.67,16.0,0.99358,3.15,0.81,12.5,7
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,5
8.4,0.34,0.42,2.1,0.07200000000000001,49.97,36.0,0.99392,3.11,0.78,12.4,6
7.4,0.49,0.27,2.1,0.071,27.56,191.79,0.99388,3.35,0.63,12.0,6
6.1,0.48,0.09,1.7,0.078,18.0,30.0,0.99402,3.45,0.54,11.2,6
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,6
8.0,0.48,0.34,2.2,0.073,16.0,25.0,1.0,3.28,0.66,9.75,6
6.3,1.25,0.28,2.1,0.048,13.0,49.0,0.99374,3.41,0.6,13.03,5
8.2,0.23,0.42,5.11,0.35,9.0,17.0,0.99376,3.21,0.54,12.3,6
9.1,0.3,0.41,6.74,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,7
15.56,0.78,0.1,9.91,0.09,4.0,13.0,0.99855,3.36,0.49,9.5,5
10.8,0.47,0.43,2.1,0.171,27.0,66.0,0.99,3.17,0.76,10.8,6
8.3,0.53,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,6
5.4,0.42,0.63,2.0,0.092,23.0,55.0,0.99471,3.78,0.64,12.3,7
7.9,0.33,0.92,1.5,0.056,6.0,35.0,0.99396,3.29,0.71,11.0,6
8.9,0.24,0.39,1.6,0.57,3.0,155.05,0.99698,3.12,0.59,9.5,6
5.0,0.4,0.5,4.3,0.046,29.0,80.0,0.9902,3.49,0.66,13.6,6
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,13.15,6
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6
7.58,0.39,0.12,2.1,0.065,14.0,24.0,0.99252,3.3,0.53,13.3,6
5.6,0.66,0.0,12.06,0.066,7.0,15.0,0.99256,3.52,0.58,12.9,5
7.9,0.54,0.34,2.5,0.076,8.0,179.53,0.99235,3.2,0.72,10.59,8
6.6,0.5,0.0,1.54,0.062,21.0,28.0,0.99352,3.44,0.55,12.3,6
6.3,0.47,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.99,12.31,6
10.7,0.4,0.37,1.9,0.081,17.0,29.0,0.99674,3.12,0.65,13.87,6
6.5,0.58,0.0,2.2,0.096,3.0,13.0,0.99557,3.62,0.62,11.1,4
8.8,0.24,0.35,1.7,0.055,13.0,27.0,0.99394,3.14,0.59,11.3,7
5.8,0.29,0.26,1.7,0.063,3.0,11.0,0.9915,3.39,0.54,13.5,6
6.3,0.76,0.0,2.9,0.07200000000000001,31.98,52.0,0.99,3.51,0.6,11.5,6
10.9,0.43,0.56,2.7,0.095,28.0,89.0,0.9984,3.22,0.68,10.0,5
10.5,0.43,0.35,3.3,0.092,24.0,70.0,0.99798,3.89,0.69,10.5,6
8.73,0.6,0.0,1.9,0.058,5.0,10.0,1.0,3.18,0.63,10.4,6
5.9,0.19,0.21,11.56,0.045,57.0,135.0,0.99341,3.32,0.44,9.5,5
7.4,0.36,0.34,1.8,0.075,39.81,38.0,0.9933,3.38,0.88,13.6,7
7.2,0.48,0.07,5.5,0.08900000000000001,10.0,18.0,0.99684,3.37,0.68,11.2,7
8.5,0.28,0.35,1.7,0.061,6.0,15.0,1.0,3.3,0.74,11.8,7
8.0,0.25,0.43,1.7,0.067,22.0,50.0,0.9946,3.38,0.6,11.9,6
10.4,0.52,0.45,2.0,0.08,6.0,13.0,0.99774,3.08,0.76,11.4,6
7.51,0.52,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,6
7.5,0.41,0.15,10.56,0.104,6.02,94.0,0.99786,3.14,0.58,9.1,5
8.2,0.51,0.24,2.0,0.079,16.0,86.0,0.99764,3.34,0.64,9.5,6
6.94,0.4,0.3,12.42,0.08,33.0,79.0,1.0,3.41,0.65,9.5,6
8.2,0.38,0.32,2.5,0.07,24.0,71.0,0.99624,3.27,0.85,11.0,6
6.9,0.45,0.11,2.4,0.043,6.0,71.03,0.99354,3.3,0.65,11.4,6
7.0,0.22,0.3,1.8,0.065,16.0,20.0,0.99672,3.61,0.82,11.06,6
11.42,0.32,0.23,2.3,0.16,35.0,70.0,0.99588,3.43,0.62,10.1,5
8.2,0.35,0.43,2.5,0.076,27.12,51.0,0.99672,3.53,1.27,10.4,6
7.8,0.5,0.96,1.8,0.17800000000000002,6.0,21.0,0.996,3.28,0.87,9.8,6
9.78,0.41,0.45,6.2,0.071,70.03,14.0,0.99702,3.21,0.49,11.8,7
7.8,0.39,0.42,2.0,0.086,9.0,21.0,0.99526,3.39,0.66,11.6,6
10.0,0.35,0.47,2.0,0.32,6.0,11.0,0.99585,3.23,0.52,12.0,6
8.2,0.33,0.32,2.8,0.067,4.0,12.0,0.99473,3.3,0.76,12.8,7
6.91,0.58,0.23,2.5,0.044,16.0,70.0,0.99352,3.46,0.65,12.5,6
8.3,0.6,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,5
9.6,0.42,0.35,2.1,0.083,17.0,38.0,0.99,3.23,0.48,11.1,6
6.6,1.31,0.0,2.2,0.25,50.0,63.0,0.99544,3.59,0.68,11.4,6
8.3,0.6,0.5,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,5
8.5,0.18,0.51,1.75,0.071,45.0,88.0,0.99524,3.33,0.76,13.56,7
5.1,0.51,0.18,2.1,0.042,16.0,101.0,0.9924,3.91,0.87,12.9,7
6.7,0.41,0.43,2.8,0.076,22.0,54.0,0.99572,3.42,1.16,10.6,6
9.84,0.41,0.43,2.2,0.11,11.0,37.0,1.0,3.16,0.67,11.88,5
10.6,0.36,0.57,2.3,0.087,6.0,20.0,1.0,3.14,0.72,11.1,7
8.8,0.45,0.43,1.4,0.076,12.0,21.0,0.99551,3.21,0.75,10.2,6
10.67,0.32,0.42,2.3,0.075,12.0,19.0,0.99434,3.14,0.71,11.8,7
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,5
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,5
8.5,0.44,0.5,1.9,0.369,15.0,26.12,0.99634,3.01,1.1,9.4,5
9.9,0.54,0.26,2.0,0.111,1.83,60.0,0.99709,2.94,0.98,10.2,5
8.2,0.33,0.39,2.5,0.07400000000000001,29.0,48.0,0.99528,3.32,1.32,12.4,7
6.5,0.34,0.27,2.8,0.067,8.0,44.0,0.99384,3.21,0.56,12.0,6
7.6,0.5,0.17,2.3,0.086,5.0,14.0,0.99502,3.32,1.8,11.5,6
9.2,0.36,0.22,1.6,0.062,5.0,12.0,1.0,3.2,0.67,10.5,6
